,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.003,3.0,2.0,0.0026,3.0,3.0,0.0,3.0,2.0
1,2.0,0.0078,4.0,3.0,0.006,4.0,4.0,0.001,4.0,3.0
2,3.0,0.0096,4.0,3.0,0.006,4.0,3.0,0.002,4.0,3.0
3,4.0,0.0066,4.0,3.0,0.0035,4.0,3.0,0.001,4.0,3.0
4,5.0,0.0126,5.0,3.0,0.0098,5.0,4.0,0.002,5.0,3.0
5,6.0,0.0071,4.0,2.0,0.0035,4.0,3.0,0.002,4.0,2.0
6,7.0,0.0096,5.0,3.0,0.0065,5.0,4.0,0.002,5.0,3.0
7,8.0,0.0145,4.0,3.0,0.011,4.0,3.0,0.002,4.0,3.0
8,9.0,0.0087,5.0,3.0,0.005,5.0,3.0,0.001,5.0,3.0
9,10.0,0.0115,4.0,3.0,0.0088,4.0,3.0,0.0026,4.0,3.0
10,11.0,0.0096,4.0,3.0,0.0076,4.0,3.0,0.001,4.0,3.0
11,12.0,0.0132,5.0,3.0,0.0096,5.0,4.0,0.002,5.0,3.0
12,13.0,0.0106,4.0,2.0,0.0086,4.0,3.0,0.0016,4.0,2.0
13,14.0,0.0066,4.0,2.0,0.0045,4.0,3.0,0.001,4.0,2.0
14,15.0,0.0088,4.0,3.0,0.007,4.0,4.0,0.0016,4.0,3.0
15,16.0,0.0096,4.0,3.0,0.0096,4.0,4.0,0.001,4.0,3.0
16,17.0,0.0086,4.0,3.0,0.0075,4.0,3.0,0.0011,4.0,3.0
17,18.0,0.0108,4.0,3.0,0.0066,4.0,3.0,0.002,4.0,3.0
18,19.0,0.0106,4.0,2.0,0.0066,4.0,3.0,0.002,4.0,2.0
19,20.0,0.0082,5.0,3.0,0.0055,5.0,3.0,0.001,5.0,3.0
20,21.0,0.0085,4.0,3.0,0.006,4.0,3.0,0.0015,4.0,3.0
21,22.0,0.0135,5.0,3.0,0.0095,5.0,3.0,0.002,5.0,3.0
22,23.0,0.0152,6.0,4.0,0.0115,6.0,4.0,0.003,6.0,4.0
23,24.0,0.0105,4.0,3.0,0.0075,4.0,3.0,0.002,4.0,3.0
24,25.0,0.018,6.0,3.0,0.0137,6.0,5.0,0.002,6.0,3.0
25,26.0,0.0125,5.0,3.0,0.0085,5.0,4.0,0.001,5.0,3.0
26,27.0,0.0096,4.0,3.0,0.0074,4.0,3.0,0.0017,4.0,3.0
27,28.0,0.0046,4.0,2.0,0.003,4.0,3.0,0.001,4.0,2.0
28,29.0,0.0056,4.0,3.0,0.0284,4.0,3.0,0.002,4.0,3.0
29,30.0,0.0076,4.0,3.0,0.0042,4.0,3.0,0.0015,4.0,3.0
30,31.0,0.0106,4.0,3.0,0.007,4.0,3.0,0.0016,4.0,3.0
31,32.0,0.0071,4.0,3.0,0.006,4.0,3.0,0.001,4.0,3.0
32,33.0,0.0106,5.0,3.0,0.0068,5.0,3.0,0.002,5.0,3.0
