iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.2009,11.0,25.0,0.1466,11.0,33.0,0.0486,11.0,46.0
2.0,0.2004,13.0,24.0,0.1161,13.0,29.0,0.0622,13.0,46.0
3.0,0.2199,13.0,28.0,0.1289,13.0,35.0,0.1023,13.0,50.0
4.0,0.1652,17.0,32.0,0.1009,17.0,37.0,0.0528,17.0,46.0
5.0,0.2063,12.0,26.0,0.1272,12.0,31.0,0.1086,12.0,51.0
6.0,0.2053,13.0,27.0,0.1246,13.0,32.0,0.0672,13.0,45.0
7.0,0.2019,15.0,24.0,0.1239,15.0,30.0,0.1009,15.0,43.0
8.0,0.2203,11.0,25.0,0.1246,11.0,28.0,0.0575,11.0,44.0
9.0,0.1648,11.0,24.0,0.0962,11.0,32.0,0.0522,11.0,46.0
10.0,0.2244,12.0,26.0,0.1049,12.0,30.0,0.0566,12.0,45.0
11.0,0.2167,13.0,25.0,0.1245,13.0,30.0,0.0581,13.0,51.0
12.0,0.2592,14.0,26.0,0.1197,14.0,32.0,0.0632,14.0,50.0
13.0,0.2084,14.0,27.0,0.1175,14.0,34.0,0.0604,14.0,53.0
14.0,0.2393,13.0,30.0,0.1198,13.0,38.0,0.0596,13.0,49.0
15.0,0.1941,13.0,28.0,0.1213,13.0,32.0,0.0656,13.0,53.0
16.0,0.2665,12.0,23.0,0.1278,12.0,32.0,0.0625,12.0,48.0
17.0,0.2118,12.0,29.0,0.128,12.0,37.0,0.066,12.0,50.0
18.0,0.3001,13.0,25.0,0.1746,13.0,31.0,0.132,13.0,49.0
19.0,0.3769,11.0,25.0,0.2073,11.0,28.0,0.1015,11.0,43.0
20.0,0.2661,14.0,25.0,0.1317,14.0,29.0,0.0687,14.0,47.0
21.0,0.1864,13.0,28.0,0.1167,13.0,34.0,0.0637,13.0,51.0
22.0,0.2048,13.0,29.0,0.1631,13.0,34.0,0.0583,13.0,49.0
23.0,0.204,13.0,29.0,0.1288,13.0,38.0,0.0804,13.0,51.0
24.0,0.2596,15.0,26.0,0.1277,15.0,35.0,0.0734,15.0,50.0
25.0,0.1732,14.0,29.0,0.1073,14.0,34.0,0.0593,14.0,47.0
26.0,0.2473,16.0,22.0,0.1166,16.0,26.0,0.0713,16.0,46.0
27.0,0.2053,13.0,28.0,0.1195,13.0,34.0,0.0722,13.0,50.0
28.0,0.2386,11.0,21.0,0.1111,11.0,24.0,0.0673,11.0,46.0
29.0,0.232,16.0,28.0,0.1287,16.0,34.0,0.1228,16.0,53.0
30.0,0.2004,11.0,27.0,0.1147,11.0,33.0,0.0598,11.0,44.0
31.0,0.2124,13.0,31.0,0.1221,13.0,39.0,0.0597,13.0,54.0
32.0,0.2112,12.0,29.0,0.1031,12.0,36.0,0.055,12.0,49.0
33.0,0.2277,16.0,28.0,0.1303,16.0,35.0,0.0638,16.0,51.0
