iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.4919,3.0,4.0,0.2826,3.0,6.0,0.0166,3.0,18.0
2.0,0.4466,3.0,5.0,0.3008,3.0,6.0,0.015,3.0,18.0
3.0,0.5475,3.0,4.0,0.3093,3.0,7.0,0.0166,3.0,19.0
4.0,0.5506,3.0,5.0,0.4094,3.0,9.0,0.021,3.0,20.0
5.0,0.5124,3.0,5.0,0.2776,3.0,6.0,0.017,3.0,19.0
6.0,0.5007,3.0,5.0,0.3607,3.0,7.0,0.0165,3.0,18.0
7.0,0.5371,3.0,5.0,0.3397,3.0,7.0,0.0358,3.0,19.0
8.0,0.685,3.0,4.0,0.4338,3.0,8.0,0.0191,3.0,20.0
9.0,0.5697,3.0,4.0,0.2945,3.0,6.0,0.0207,3.0,19.0
10.0,0.5592,3.0,5.0,0.3403,3.0,7.0,0.0194,3.0,19.0
11.0,0.5595,4.0,5.0,0.3371,4.0,7.0,0.0171,4.0,20.0
12.0,0.711,3.0,4.0,0.4188,3.0,7.0,0.0194,3.0,19.0
13.0,0.7449,3.0,4.0,0.6065,3.0,6.0,0.0345,3.0,18.0
14.0,0.5187,3.0,5.0,0.2394,3.0,6.0,0.0174,3.0,20.0
15.0,0.4308,3.0,6.0,0.2419,3.0,7.0,0.0178,3.0,20.0
16.0,0.5163,3.0,5.0,0.2847,3.0,7.0,0.0181,3.0,19.0
17.0,0.5785,3.0,5.0,0.3361,3.0,7.0,0.0173,3.0,18.0
18.0,0.4113,3.0,5.0,0.2498,3.0,7.0,0.0168,3.0,19.0
19.0,0.6128,3.0,5.0,0.4207,3.0,6.0,0.0193,3.0,20.0
20.0,0.4455,4.0,5.0,0.281,4.0,8.0,0.0231,4.0,19.0
21.0,0.582,3.0,4.0,0.4118,3.0,7.0,0.0158,3.0,20.0
22.0,0.4616,3.0,4.0,0.2753,3.0,7.0,0.0191,3.0,19.0
23.0,0.592,4.0,5.0,0.3719,4.0,7.0,0.02,4.0,21.0
24.0,0.5045,3.0,4.0,0.2904,3.0,6.0,0.0176,3.0,19.0
25.0,0.6749,3.0,5.0,0.3842,3.0,6.0,0.0181,3.0,19.0
26.0,0.4931,4.0,5.0,0.2526,4.0,6.0,0.0171,4.0,20.0
27.0,0.573,3.0,4.0,0.374,3.0,6.0,0.0159,3.0,20.0
28.0,0.4357,4.0,5.0,0.239,4.0,7.0,0.0155,4.0,20.0
29.0,0.5401,3.0,4.0,0.3705,3.0,5.0,0.0191,3.0,18.0
30.0,0.6128,3.0,5.0,0.3612,3.0,7.0,0.0181,3.0,19.0
31.0,0.5689,4.0,5.0,0.3644,4.0,6.0,0.0195,4.0,19.0
32.0,0.3942,3.0,4.0,0.2603,3.0,5.0,0.0143,3.0,17.0
33.0,0.6159,3.0,4.0,0.4185,3.0,7.0,0.0215,3.0,20.0
