,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.8975,6.0,11.0,0.5621,6.0,16.0,0.1075,6.0,87.0
1,2.0,0.9564,6.0,12.0,0.5584,6.0,17.0,0.1114,6.0,86.0
2,3.0,0.9501,6.0,12.0,0.6368,6.0,19.0,0.1202,6.0,89.0
3,4.0,0.7697,7.0,13.0,0.4597,7.0,17.0,0.1161,7.0,88.0
4,5.0,0.9704,6.0,12.0,0.606,6.0,18.0,0.1305,6.0,90.0
5,6.0,0.7942,6.0,12.0,0.4975,6.0,18.0,0.1147,6.0,90.0
6,7.0,0.8813,6.0,12.0,0.5492,6.0,18.0,0.1247,6.0,76.0
7,8.0,0.9635,6.0,12.0,0.6259,6.0,20.0,0.1179,6.0,87.0
8,9.0,1.0015,6.0,12.0,0.5698,6.0,17.0,0.1128,6.0,85.0
9,10.0,1.0486,6.0,12.0,0.5847,6.0,18.0,0.1117,6.0,86.0
10,11.0,0.963,7.0,12.0,0.5497,7.0,18.0,0.1144,7.0,88.0
11,12.0,1.0852,6.0,11.0,0.6853,6.0,16.0,0.1295,6.0,83.0
12,13.0,0.9199,6.0,12.0,0.6023,6.0,16.0,0.1564,6.0,89.0
13,14.0,0.9223,6.0,13.0,0.5976,6.0,17.0,0.1263,6.0,90.0
14,15.0,1.2562,6.0,12.0,0.8722,6.0,14.0,0.1624,6.0,89.0
15,16.0,0.9395,6.0,13.0,0.5469,6.0,17.0,0.1305,6.0,86.0
16,17.0,1.1545,6.0,12.0,0.7238,6.0,17.0,0.218,6.0,87.0
17,18.0,1.1595,6.0,12.0,0.6595,6.0,17.0,0.1258,6.0,89.0
18,19.0,1.0783,6.0,12.0,0.6245,6.0,16.0,0.118,6.0,84.0
19,20.0,0.9559,6.0,12.0,0.581,6.0,19.0,0.1221,6.0,81.0
20,21.0,0.8652,5.0,12.0,0.5071,5.0,17.0,0.1199,5.0,84.0
21,22.0,0.8819,6.0,12.0,0.5715,6.0,19.0,0.1475,6.0,84.0
22,23.0,0.9871,6.0,12.0,0.6704,6.0,19.0,0.1618,6.0,84.0
23,24.0,1.0745,6.0,13.0,0.5673,6.0,15.0,0.1151,6.0,84.0
24,25.0,0.9755,6.0,12.0,0.8594,6.0,18.0,0.1514,6.0,93.0
25,26.0,0.9532,7.0,12.0,0.528,7.0,18.0,0.128,7.0,86.0
26,27.0,1.0761,6.0,12.0,0.6964,6.0,17.0,0.1332,6.0,96.0
27,28.0,1.0333,6.0,11.0,0.5588,6.0,16.0,0.1316,6.0,86.0
28,29.0,1.1356,7.0,12.0,0.6314,7.0,18.0,0.1365,7.0,91.0
29,30.0,1.2867,7.0,12.0,0.6527,7.0,15.0,0.1165,7.0,92.0
30,31.0,1.0535,6.0,12.0,0.6216,6.0,17.0,0.1237,6.0,87.0
31,32.0,0.72,6.0,12.0,0.4939,6.0,18.0,0.1103,6.0,70.0
32,33.0,1.0761,7.0,12.0,0.6399,7.0,15.0,0.125,7.0,88.0
