,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0239,5.0,8.0,0.0123,5.0,10.0,0.0042,5.0,21.0
1,2.0,0.0158,5.0,8.0,0.0096,5.0,11.0,0.0045,5.0,15.0
2,3.0,0.0182,4.0,8.0,0.0095,4.0,8.0,0.0055,4.0,18.0
3,4.0,0.0225,6.0,9.0,0.0096,6.0,10.0,0.0052,6.0,23.0
4,5.0,0.0138,5.0,8.0,0.0086,5.0,8.0,0.0046,5.0,17.0
5,6.0,0.0183,5.0,8.0,0.0099,5.0,9.0,0.0042,5.0,18.0
6,7.0,0.0192,5.0,7.0,0.0106,5.0,9.0,0.006,5.0,20.0
7,8.0,0.0155,4.0,6.0,0.0098,4.0,8.0,0.004,4.0,15.0
8,9.0,0.0199,4.0,7.0,0.0121,4.0,9.0,0.004,4.0,18.0
9,10.0,0.0222,6.0,8.0,0.0136,6.0,9.0,0.0046,6.0,20.0
10,11.0,0.0154,4.0,7.0,0.008,4.0,9.0,0.0048,4.0,17.0
11,12.0,0.0152,4.0,7.0,0.0085,4.0,9.0,0.004,4.0,14.0
12,13.0,0.0239,5.0,7.0,0.0135,5.0,9.0,0.0055,5.0,20.0
13,14.0,0.0175,5.0,9.0,0.0095,5.0,9.0,0.0052,5.0,20.0
14,15.0,0.0212,6.0,8.0,0.0106,6.0,9.0,0.0056,6.0,20.0
15,16.0,0.0199,5.0,6.0,0.0106,5.0,8.0,0.0046,5.0,15.0
16,17.0,0.0157,6.0,7.0,0.0096,6.0,9.0,0.0051,6.0,16.0
17,18.0,0.0212,5.0,7.0,0.0126,5.0,9.0,0.005,5.0,19.0
18,19.0,0.0202,5.0,8.0,0.0121,5.0,11.0,0.0056,5.0,15.0
19,20.0,0.0199,5.0,7.0,0.0106,5.0,8.0,0.0045,5.0,18.0
20,21.0,0.0191,6.0,8.0,0.0116,6.0,9.0,0.0056,6.0,16.0
21,22.0,0.0187,6.0,7.0,0.0096,6.0,8.0,0.0055,6.0,15.0
22,23.0,0.0182,7.0,8.0,0.0106,7.0,8.0,0.006,7.0,16.0
23,24.0,0.0161,4.0,7.0,0.0092,4.0,8.0,0.0038,4.0,16.0
24,25.0,0.0192,6.0,7.0,0.0122,6.0,8.0,0.0045,6.0,19.0
25,26.0,0.013,5.0,8.0,0.007,5.0,8.0,0.0045,5.0,15.0
26,27.0,0.0267,5.0,8.0,0.0157,5.0,10.0,0.0041,5.0,16.0
27,28.0,0.017,4.0,7.0,0.01,4.0,8.0,0.0035,4.0,15.0
28,29.0,0.0192,5.0,7.0,0.012,5.0,10.0,0.0045,5.0,16.0
29,30.0,0.0464,4.0,7.0,0.0136,4.0,8.0,0.0067,4.0,16.0
30,31.0,0.0266,6.0,7.0,0.0097,6.0,8.0,0.0067,6.0,17.0
31,32.0,0.0228,6.0,6.0,0.0105,6.0,6.0,0.0095,6.0,17.0
32,33.0,0.0252,6.0,7.0,0.0116,6.0,8.0,0.0046,6.0,22.0
