,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0391,5.0,9.0,0.024,5.0,12.0,0.011,5.0,33.0
1,2.0,0.0408,6.0,9.0,0.028,6.0,10.0,0.0116,6.0,27.0
2,3.0,0.0394,6.0,10.0,0.0202,6.0,13.0,0.0108,6.0,27.0
3,4.0,0.0365,6.0,9.0,0.0234,6.0,12.0,0.0125,6.0,29.0
4,5.0,0.0305,5.0,8.0,0.0234,5.0,8.0,0.011,5.0,21.0
5,6.0,0.0481,5.0,9.0,0.0241,5.0,9.0,0.0125,5.0,25.0
6,7.0,0.0407,5.0,9.0,0.026,5.0,11.0,0.0117,5.0,26.0
7,8.0,0.0383,5.0,7.0,0.0245,5.0,9.0,0.0105,5.0,24.0
8,9.0,0.0374,5.0,8.0,0.0237,5.0,10.0,0.0108,5.0,25.0
9,10.0,0.048,6.0,8.0,0.0313,6.0,12.0,0.0146,6.0,33.0
10,11.0,0.0371,5.0,9.0,0.0217,5.0,10.0,0.0106,5.0,25.0
11,12.0,0.0367,5.0,10.0,0.0195,5.0,11.0,0.0105,5.0,23.0
12,13.0,0.0391,5.0,8.0,0.025,5.0,11.0,0.0121,5.0,28.0
13,14.0,0.0379,5.0,9.0,0.0231,5.0,10.0,0.011,5.0,29.0
14,15.0,0.0636,6.0,9.0,0.0232,6.0,10.0,0.0116,6.0,31.0
15,16.0,0.044,6.0,8.0,0.0265,6.0,11.0,0.0124,6.0,28.0
16,17.0,0.0345,6.0,8.0,0.0211,6.0,12.0,0.0109,6.0,26.0
17,18.0,0.0451,5.0,9.0,0.0264,5.0,12.0,0.0113,5.0,30.0
18,19.0,0.0381,5.0,8.0,0.0247,5.0,11.0,0.0126,5.0,24.0
19,20.0,0.0399,5.0,10.0,0.0216,5.0,11.0,0.0112,5.0,27.0
20,21.0,0.0364,6.0,9.0,0.024,6.0,14.0,0.013,6.0,27.0
21,22.0,0.0338,6.0,8.0,0.0214,6.0,12.0,0.0132,6.0,25.0
22,23.0,0.0363,6.0,10.0,0.0222,6.0,12.0,0.0116,6.0,28.0
23,24.0,0.0371,6.0,9.0,0.0238,6.0,12.0,0.0109,6.0,25.0
24,25.0,0.0454,6.0,9.0,0.0297,6.0,10.0,0.0129,6.0,32.0
25,26.0,0.0346,5.0,9.0,0.0182,5.0,10.0,0.0113,5.0,23.0
26,27.0,0.034,5.0,8.0,0.0232,5.0,12.0,0.011,5.0,28.0
27,28.0,0.0318,4.0,8.0,0.02,4.0,10.0,0.0106,4.0,25.0
28,29.0,0.043,7.0,9.0,0.0258,7.0,11.0,0.0106,7.0,27.0
29,30.0,0.041,4.0,8.0,0.0252,4.0,10.0,0.0115,4.0,22.0
30,31.0,0.0652,6.0,8.0,0.0232,6.0,10.0,0.0116,6.0,27.0
31,32.0,0.0317,6.0,9.0,0.0201,6.0,10.0,0.0124,6.0,25.0
32,33.0,0.0394,6.0,8.0,0.024,6.0,11.0,0.0106,6.0,27.0
