iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,11.0729,3.0,6.0,7.0206,3.0,8.0,0.2108,3.0,78.0
2.0,11.4598,3.0,6.0,7.036,3.0,9.0,0.2123,3.0,84.0
3.0,12.6025,4.0,6.0,8.2895,4.0,8.0,0.2279,4.0,77.0
4.0,9.1958,4.0,6.0,5.623,4.0,9.0,0.2957,4.0,77.0
5.0,11.5915,4.0,6.0,7.2394,4.0,10.0,0.2249,4.0,82.0
6.0,10.7409,3.0,6.0,6.912,3.0,8.0,0.214,3.0,79.0
7.0,10.6018,3.0,5.0,6.8668,3.0,9.0,0.3084,3.0,81.0
8.0,12.9497,3.0,6.0,8.0442,3.0,9.0,0.2095,3.0,71.0
9.0,10.8272,3.0,6.0,6.3784,3.0,9.0,0.2018,3.0,78.0
10.0,12.2977,3.0,5.0,7.7611,3.0,8.0,0.2118,3.0,73.0
11.0,11.8042,4.0,6.0,7.3804,4.0,7.0,0.2261,4.0,79.0
12.0,11.9354,3.0,5.0,7.4356,3.0,9.0,0.2074,3.0,79.0
13.0,11.4778,4.0,6.0,7.463,4.0,8.0,0.2371,4.0,84.0
14.0,11.3859,3.0,6.0,6.9693,3.0,9.0,0.2177,3.0,78.0
15.0,11.3445,3.0,6.0,6.8584,3.0,10.0,0.2171,3.0,82.0
16.0,10.7963,4.0,6.0,6.5623,4.0,9.0,0.3086,4.0,80.0
17.0,10.8275,4.0,5.0,6.9781,4.0,8.0,0.3074,4.0,71.0
18.0,11.2042,3.0,6.0,7.172,3.0,8.0,0.2167,3.0,76.0
19.0,12.0203,3.0,6.0,7.5564,3.0,10.0,0.217,3.0,78.0
20.0,10.7679,4.0,5.0,6.8282,4.0,8.0,0.3078,4.0,79.0
21.0,12.1387,4.0,6.0,7.1523,4.0,8.0,0.212,4.0,78.0
22.0,12.0859,4.0,6.0,7.4798,4.0,9.0,0.2288,4.0,82.0
23.0,10.9675,4.0,5.0,6.9019,4.0,7.0,0.226,4.0,83.0
24.0,10.2799,3.0,6.0,6.6206,3.0,8.0,0.2187,3.0,77.0
25.0,11.464,4.0,6.0,7.0543,4.0,8.0,0.2175,4.0,87.0
26.0,10.9844,4.0,6.0,6.9064,4.0,8.0,0.2195,4.0,76.0
27.0,12.1718,3.0,6.0,7.6046,3.0,8.0,0.216,3.0,75.0
28.0,9.9112,4.0,6.0,6.0203,4.0,8.0,0.2142,4.0,83.0
29.0,10.9545,4.0,5.0,6.7309,4.0,9.0,0.3158,4.0,75.0
30.0,10.9241,4.0,6.0,6.9369,4.0,9.0,0.2134,4.0,78.0
31.0,11.8526,3.0,6.0,7.083,3.0,8.0,0.2217,3.0,80.0
32.0,10.4943,3.0,6.0,6.2656,3.0,8.0,0.2146,3.0,77.0
33.0,10.5659,4.0,6.0,6.8465,4.0,8.0,0.2998,4.0,82.0
