iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0372,4.0,3.0,0.0247,4.0,3.0,0.0029,4.0,3.0
2.0,0.0176,3.0,2.0,0.0105,3.0,3.0,0.0027,3.0,2.0
3.0,0.0515,4.0,3.0,0.0368,4.0,3.0,0.0038,4.0,3.0
4.0,0.0167,3.0,2.0,0.0101,3.0,3.0,0.0023,3.0,2.0
5.0,0.0325,3.0,2.0,0.0223,3.0,2.0,0.003,3.0,2.0
6.0,0.0467,4.0,3.0,0.0348,4.0,3.0,0.0047,4.0,3.0
7.0,0.0363,4.0,3.0,0.0266,4.0,3.0,0.0036,4.0,3.0
8.0,0.0261,3.0,2.0,0.017,3.0,3.0,0.0021,3.0,2.0
9.0,0.045,4.0,3.0,0.0317,4.0,3.0,0.0036,4.0,3.0
10.0,0.04,4.0,3.0,0.0281,4.0,3.0,0.0049,4.0,3.0
11.0,0.0872,4.0,2.0,0.0318,4.0,3.0,0.0033,4.0,2.0
12.0,0.0592,5.0,3.0,0.0431,5.0,4.0,0.0058,5.0,3.0
13.0,0.0333,4.0,3.0,0.0224,4.0,3.0,0.003,4.0,3.0
14.0,0.0524,5.0,3.0,0.039,5.0,4.0,0.0051,5.0,3.0
15.0,0.0419,5.0,3.0,0.029,5.0,3.0,0.0053,5.0,3.0
16.0,0.0571,4.0,3.0,0.0437,4.0,4.0,0.0046,4.0,3.0
17.0,0.0401,4.0,2.0,0.029,4.0,3.0,0.0046,4.0,2.0
18.0,0.0524,4.0,3.0,0.0386,4.0,3.0,0.004,4.0,3.0
19.0,0.0456,4.0,3.0,0.0324,4.0,3.0,0.0037,4.0,3.0
20.0,0.0294,3.0,2.0,0.0202,3.0,2.0,0.0026,3.0,2.0
21.0,0.0109,4.0,3.0,0.0065,4.0,3.0,0.0025,4.0,3.0
22.0,0.0561,5.0,3.0,0.0408,5.0,3.0,0.0053,5.0,3.0
23.0,0.0213,3.0,2.0,0.0139,3.0,3.0,0.002,3.0,2.0
24.0,0.0559,4.0,3.0,0.0405,4.0,3.0,0.0043,4.0,3.0
25.0,0.0332,3.0,2.0,0.0221,3.0,3.0,0.0028,3.0,2.0
26.0,0.0734,6.0,4.0,0.0547,6.0,4.0,0.0069,6.0,4.0
27.0,0.0251,4.0,2.0,0.0163,4.0,3.0,0.0028,4.0,2.0
28.0,0.0724,3.0,2.0,0.0227,3.0,2.0,0.0029,3.0,2.0
29.0,0.044,4.0,3.0,0.0307,4.0,3.0,0.0039,4.0,3.0
30.0,0.0475,4.0,3.0,0.036,4.0,3.0,0.0039,4.0,3.0
31.0,0.0864,5.0,3.0,0.0663,5.0,4.0,0.0063,5.0,3.0
32.0,0.0287,4.0,3.0,0.0195,4.0,3.0,0.0026,4.0,3.0
33.0,0.0419,5.0,3.0,0.0292,5.0,3.0,0.0046,5.0,3.0
