,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.9372,16.0,53.0,0.7597,16.0,63.0,0.5537,16.0,164.0
1,2.0,0.8634,16.0,54.0,0.761,16.0,63.0,0.5897,16.0,155.0
2,3.0,0.9079,16.0,54.0,0.7897,16.0,64.0,0.5537,16.0,157.0
3,4.0,0.9168,18.0,54.0,0.7962,18.0,66.0,0.6371,18.0,158.0
4,5.0,0.9511,18.0,53.0,0.8098,18.0,60.0,0.5954,18.0,157.0
5,6.0,0.8443,17.0,56.0,0.7573,17.0,65.0,0.5618,17.0,165.0
6,7.0,0.8017,14.0,53.0,0.7112,14.0,65.0,0.5329,14.0,164.0
7,8.0,0.8337,15.0,54.0,0.7236,15.0,60.0,0.544,15.0,151.0
8,9.0,0.9463,17.0,53.0,0.8068,17.0,61.0,0.6493,17.0,147.0
9,10.0,0.8663,15.0,52.0,0.753,15.0,62.0,0.5417,15.0,160.0
10,11.0,1.1191,16.0,55.0,0.9655,16.0,67.0,0.7258,16.0,158.0
11,12.0,0.9021,17.0,53.0,0.7759,17.0,68.0,0.6156,17.0,165.0
12,13.0,0.9138,17.0,55.0,0.8749,17.0,65.0,0.6124,17.0,164.0
13,14.0,0.9572,16.0,50.0,0.8143,16.0,61.0,0.6212,16.0,148.0
14,15.0,0.9272,16.0,50.0,0.7664,16.0,61.0,0.634,16.0,154.0
15,16.0,0.8888,16.0,55.0,0.7665,16.0,69.0,0.5308,16.0,161.0
16,17.0,0.8257,16.0,53.0,0.7201,16.0,61.0,0.5401,16.0,161.0
17,18.0,0.9757,16.0,57.0,0.8143,16.0,65.0,0.7015,16.0,157.0
18,19.0,0.9772,16.0,53.0,0.8099,16.0,69.0,0.5542,16.0,160.0
19,20.0,0.9043,16.0,55.0,0.7343,16.0,64.0,0.5203,16.0,155.0
20,21.0,1.0029,17.0,53.0,0.8418,17.0,60.0,0.6111,17.0,149.0
21,22.0,0.995,16.0,55.0,0.879,16.0,63.0,0.5562,16.0,150.0
22,23.0,0.8962,16.0,53.0,0.7498,16.0,64.0,0.586,16.0,158.0
23,24.0,0.8882,17.0,56.0,0.8667,17.0,71.0,0.5961,17.0,164.0
24,25.0,1.1085,15.0,56.0,0.8369,15.0,63.0,0.6302,15.0,160.0
25,26.0,0.9428,16.0,53.0,0.7868,16.0,61.0,0.6874,16.0,155.0
26,27.0,1.0097,16.0,57.0,0.7859,16.0,67.0,0.6213,16.0,154.0
27,28.0,0.9187,16.0,54.0,0.8023,16.0,62.0,0.5715,16.0,161.0
28,29.0,0.9861,18.0,53.0,0.9805,18.0,66.0,0.7439,18.0,157.0
29,30.0,1.0881,16.0,53.0,0.9167,16.0,63.0,0.6956,16.0,167.0
30,31.0,1.1922,17.0,53.0,1.0606,17.0,64.0,0.6248,17.0,158.0
31,32.0,1.1118,16.0,52.0,0.997,16.0,61.0,0.7029,16.0,160.0
32,33.0,1.1018,15.0,57.0,0.9462,15.0,68.0,0.7674,15.0,159.0
