iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,1.6159,14.0,42.0,0.7353,14.0,54.0,0.3761,14.0,160.0
2.0,2.2281,13.0,44.0,0.8512,13.0,57.0,0.4265,13.0,173.0
3.0,1.4005,14.0,45.0,0.8218,14.0,58.0,0.3952,14.0,165.0
4.0,1.0631,17.0,46.0,0.6563,17.0,61.0,0.3744,17.0,143.0
5.0,1.6933,15.0,43.0,0.7934,15.0,55.0,0.4506,15.0,167.0
6.0,1.8832,15.0,44.0,0.7803,15.0,57.0,0.3679,15.0,173.0
7.0,1.473,15.0,44.0,0.8308,15.0,56.0,0.4081,15.0,158.0
8.0,1.5421,13.0,43.0,0.7532,13.0,58.0,0.4408,13.0,163.0
9.0,2.1514,14.0,42.0,0.8013,14.0,53.0,0.4833,14.0,149.0
10.0,1.4719,13.0,43.0,0.7957,13.0,58.0,0.4374,13.0,156.0
11.0,1.38,14.0,42.0,0.753,14.0,53.0,0.3588,14.0,161.0
12.0,1.5705,13.0,42.0,0.7606,13.0,52.0,0.5472,13.0,154.0
13.0,1.6406,14.0,43.0,0.8272,14.0,56.0,0.4655,14.0,175.0
14.0,1.5154,14.0,46.0,0.8088,14.0,58.0,0.4367,14.0,160.0
15.0,1.7009,13.0,45.0,0.8677,13.0,56.0,0.4385,13.0,165.0
16.0,1.565,14.0,46.0,0.7751,14.0,60.0,0.4462,14.0,160.0
17.0,1.5422,15.0,44.0,0.9633,15.0,54.0,0.4764,15.0,166.0
18.0,1.4752,13.0,44.0,0.9226,13.0,55.0,0.4062,13.0,152.0
19.0,1.2778,13.0,43.0,0.7433,13.0,58.0,0.365,13.0,162.0
20.0,1.3762,15.0,43.0,0.7794,15.0,56.0,0.3741,15.0,162.0
21.0,1.6828,15.0,46.0,0.7205,15.0,63.0,0.4196,15.0,164.0
22.0,1.6141,14.0,43.0,0.7641,14.0,54.0,0.4393,14.0,154.0
23.0,1.4144,15.0,42.0,0.7786,15.0,56.0,0.4548,15.0,162.0
24.0,1.5891,15.0,43.0,0.7784,15.0,56.0,0.4271,15.0,168.0
25.0,1.4252,17.0,43.0,0.783,17.0,58.0,0.4331,17.0,154.0
26.0,1.3856,15.0,42.0,0.7188,15.0,58.0,0.4069,15.0,158.0
27.0,2.3642,14.0,45.0,0.7553,14.0,60.0,0.4166,14.0,173.0
28.0,1.6899,15.0,45.0,0.7198,15.0,56.0,0.4,15.0,171.0
29.0,1.3325,16.0,45.0,0.8056,16.0,59.0,0.4564,16.0,169.0
30.0,1.5341,14.0,44.0,0.7691,14.0,59.0,0.3979,14.0,166.0
31.0,1.2481,13.0,44.0,0.7679,13.0,58.0,0.4244,13.0,163.0
32.0,1.2001,15.0,46.0,0.7419,15.0,58.0,0.414,15.0,161.0
33.0,1.4088,16.0,41.0,0.8118,16.0,52.0,0.4104,16.0,161.0
