iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,5.2747,8.0,21.0,2.6543,8.0,29.0,0.7537,8.0,191.0
2.0,6.11,7.0,21.0,2.6455,7.0,31.0,0.6838,7.0,189.0
3.0,6.6228,9.0,22.0,2.8403,9.0,32.0,0.7924,9.0,197.0
4.0,4.2161,9.0,21.0,2.3849,9.0,29.0,0.6779,9.0,184.0
5.0,8.7745,8.0,22.0,2.7285,8.0,31.0,0.8258,8.0,186.0
6.0,5.5498,8.0,21.0,2.6596,8.0,34.0,0.7347,8.0,175.0
7.0,4.9253,8.0,20.0,2.7435,8.0,28.0,0.739,8.0,188.0
8.0,6.0393,9.0,21.0,2.9617,9.0,29.0,0.7138,9.0,193.0
9.0,4.8422,8.0,21.0,2.5507,8.0,31.0,0.7039,8.0,182.0
10.0,6.3807,8.0,20.0,2.863,8.0,30.0,0.7235,8.0,182.0
11.0,5.0821,8.0,20.0,2.6213,8.0,31.0,0.6874,8.0,189.0
12.0,5.728,8.0,20.0,2.7247,8.0,30.0,0.7089,8.0,180.0
13.0,4.9721,8.0,21.0,2.6889,8.0,30.0,0.786,8.0,188.0
14.0,5.6132,9.0,22.0,2.5553,9.0,32.0,0.7764,9.0,181.0
15.0,5.3768,8.0,21.0,2.7286,8.0,33.0,0.7103,8.0,198.0
16.0,6.0804,10.0,21.0,2.6667,10.0,29.0,0.8005,10.0,191.0
17.0,9.1975,9.0,22.0,2.7599,9.0,30.0,0.7086,9.0,181.0
18.0,5.8067,9.0,21.0,2.758,9.0,33.0,0.7069,9.0,186.0
19.0,7.3877,8.0,22.0,2.8725,8.0,31.0,0.7049,8.0,179.0
20.0,5.557,9.0,22.0,2.6798,9.0,32.0,0.7063,9.0,178.0
21.0,5.4279,9.0,22.0,2.6326,9.0,34.0,0.6955,9.0,194.0
22.0,6.0249,9.0,22.0,2.7444,9.0,31.0,0.7268,9.0,186.0
23.0,5.1449,8.0,20.0,2.6215,8.0,32.0,0.7304,8.0,174.0
24.0,5.0773,8.0,20.0,2.6589,8.0,26.0,0.812,8.0,177.0
25.0,5.9623,9.0,21.0,2.7343,9.0,28.0,0.7149,9.0,176.0
26.0,5.3968,8.0,21.0,2.534,8.0,29.0,0.7276,8.0,193.0
27.0,6.2004,8.0,22.0,2.7451,8.0,35.0,0.7895,8.0,188.0
28.0,6.0116,9.0,21.0,2.6447,9.0,31.0,0.7224,9.0,192.0
29.0,4.6752,9.0,21.0,2.7093,9.0,30.0,0.7406,9.0,176.0
30.0,6.2526,8.0,21.0,2.6706,8.0,31.0,0.7947,8.0,191.0
31.0,6.5281,9.0,22.0,2.7113,9.0,32.0,0.7116,9.0,187.0
32.0,6.0059,8.0,22.0,2.5817,8.0,34.0,0.8065,8.0,192.0
33.0,4.4496,9.0,21.0,2.4876,9.0,28.0,0.7673,9.0,173.0
