,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.005,9.0,5.0,0.002,9.0,6.0,0.002,9.0,5.0
1,2.0,0.0051,13.0,6.0,0.003,13.0,7.0,0.0032,13.0,6.0
2,3.0,0.004,12.0,6.0,0.0026,12.0,7.0,0.001,12.0,6.0
3,4.0,0.0065,18.0,6.0,0.006,18.0,7.0,0.0035,18.0,6.0
4,5.0,0.0133,14.0,7.0,0.006,14.0,9.0,0.0035,14.0,7.0
5,6.0,0.0365,23.0,5.0,0.0096,23.0,7.0,0.0096,23.0,5.0
6,7.0,0.0056,15.0,7.0,0.004,15.0,8.0,0.0043,15.0,7.0
7,8.0,0.0045,12.0,5.0,0.003,12.0,6.0,0.002,12.0,5.0
8,9.0,0.0086,17.0,8.0,0.0066,17.0,9.0,0.0066,17.0,8.0
9,10.0,0.0065,16.0,5.0,0.005,16.0,7.0,0.0035,16.0,5.0
10,11.0,0.004,10.0,6.0,0.004,10.0,7.0,0.0016,10.0,6.0
11,12.0,0.0035,10.0,6.0,0.003,10.0,6.0,0.002,10.0,6.0
12,13.0,0.003,13.0,5.0,0.002,13.0,6.0,0.002,13.0,5.0
13,14.0,0.0046,13.0,7.0,0.003,13.0,7.0,0.003,13.0,7.0
14,15.0,0.0041,9.0,5.0,0.0032,9.0,5.0,0.0025,9.0,5.0
15,16.0,0.0086,15.0,6.0,0.0056,15.0,6.0,0.004,15.0,6.0
16,17.0,0.0056,14.0,5.0,0.004,14.0,6.0,0.0036,14.0,5.0
17,18.0,0.0066,17.0,7.0,0.0072,17.0,7.0,0.004,17.0,7.0
18,19.0,0.006,13.0,6.0,0.0056,13.0,7.0,0.004,13.0,6.0
19,20.0,0.004,10.0,5.0,0.0032,10.0,6.0,0.002,10.0,5.0
20,21.0,0.007,17.0,6.0,0.0072,17.0,7.0,0.0056,17.0,6.0
21,22.0,0.004,9.0,5.0,0.004,9.0,6.0,0.0015,9.0,5.0
22,23.0,0.0046,10.0,5.0,0.003,10.0,6.0,0.002,10.0,5.0
23,24.0,0.004,12.0,5.0,0.0036,12.0,6.0,0.003,12.0,5.0
24,25.0,0.0053,11.0,5.0,0.0036,11.0,6.0,0.0025,11.0,5.0
25,26.0,0.0046,12.0,5.0,0.004,12.0,6.0,0.0025,12.0,5.0
26,27.0,0.0056,11.0,6.0,0.004,11.0,6.0,0.002,11.0,6.0
27,28.0,0.0066,16.0,7.0,0.0062,16.0,8.0,0.0046,16.0,7.0
28,29.0,0.0045,11.0,6.0,0.003,11.0,6.0,0.002,11.0,6.0
29,30.0,0.0085,20.0,6.0,0.007,20.0,7.0,0.0056,20.0,6.0
30,31.0,0.0035,14.0,6.0,0.003,14.0,6.0,0.002,14.0,6.0
31,32.0,0.0064,12.0,6.0,0.005,12.0,7.0,0.003,12.0,6.0
32,33.0,0.004,13.0,7.0,0.0036,13.0,7.0,0.003,13.0,7.0
