iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,2.2652,8.0,18.0,1.2329,8.0,28.0,0.2537,8.0,122.0
2.0,2.8467,7.0,20.0,1.2412,7.0,29.0,0.2601,7.0,124.0
3.0,5.0163,8.0,21.0,1.4015,8.0,29.0,0.2969,8.0,134.0
4.0,2.056,9.0,20.0,1.069,9.0,31.0,0.2408,9.0,126.0
5.0,2.8519,8.0,20.0,1.3237,8.0,27.0,0.3367,8.0,125.0
6.0,3.0454,8.0,20.0,1.2209,8.0,27.0,0.2692,8.0,122.0
7.0,2.5698,8.0,19.0,1.3384,8.0,27.0,0.2685,8.0,125.0
8.0,4.2064,8.0,21.0,1.3712,8.0,26.0,0.2636,8.0,126.0
9.0,2.1905,8.0,19.0,1.2024,8.0,27.0,0.2688,8.0,113.0
10.0,2.7753,8.0,19.0,1.322,8.0,25.0,0.2706,8.0,124.0
11.0,2.2645,8.0,18.0,1.2538,8.0,25.0,0.2628,8.0,124.0
12.0,2.6019,8.0,19.0,1.3089,8.0,28.0,0.2705,8.0,120.0
13.0,2.6852,9.0,20.0,1.2421,9.0,27.0,0.337,9.0,122.0
14.0,2.6253,8.0,21.0,1.2762,8.0,30.0,0.346,8.0,128.0
15.0,2.7091,8.0,20.0,1.2381,8.0,33.0,0.3275,8.0,127.0
16.0,2.7129,9.0,20.0,1.2095,9.0,29.0,0.3284,9.0,127.0
17.0,2.7958,8.0,20.0,1.3016,8.0,27.0,0.319,8.0,110.0
18.0,2.8314,7.0,19.0,1.2401,7.0,25.0,0.3211,7.0,122.0
19.0,2.998,8.0,20.0,1.2986,8.0,30.0,0.3171,8.0,122.0
20.0,2.8957,9.0,20.0,1.338,9.0,31.0,0.3249,9.0,119.0
21.0,2.8624,9.0,21.0,1.2701,9.0,28.0,0.3315,9.0,125.0
22.0,2.6416,9.0,20.0,1.3712,9.0,28.0,0.3432,9.0,125.0
23.0,3.4923,8.0,20.0,1.2063,8.0,27.0,0.3325,8.0,115.0
24.0,2.3122,8.0,18.0,1.226,8.0,24.0,0.3286,8.0,114.0
25.0,2.6078,9.0,19.0,1.2697,9.0,29.0,0.344,9.0,116.0
26.0,2.2487,9.0,19.0,1.1822,9.0,27.0,0.329,9.0,129.0
27.0,2.9987,8.0,20.0,1.256,8.0,26.0,0.316,8.0,119.0
28.0,2.5245,8.0,20.0,1.2544,8.0,26.0,0.2692,8.0,124.0
29.0,2.3882,9.0,21.0,1.2793,9.0,28.0,0.3538,9.0,124.0
30.0,2.5149,8.0,19.0,1.2728,8.0,29.0,0.2682,8.0,124.0
31.0,2.8455,8.0,19.0,1.3203,8.0,26.0,0.2727,8.0,125.0
32.0,2.5181,8.0,20.0,1.1948,8.0,26.0,0.2902,8.0,123.0
33.0,2.0067,9.0,19.0,1.159,9.0,27.0,0.3104,9.0,111.0
