iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0485,2.0,2.0,0.0317,2.0,3.0,0.0025,2.0,2.0
2.0,0.0533,2.0,2.0,0.0385,2.0,3.0,0.0027,2.0,2.0
3.0,0.1562,3.0,2.0,0.1203,3.0,3.0,0.0048,3.0,2.0
4.0,0.0653,2.0,2.0,0.0445,2.0,3.0,0.0031,2.0,2.0
5.0,0.116,2.0,2.0,0.0837,2.0,3.0,0.0041,2.0,2.0
6.0,0.1035,2.0,2.0,0.0839,2.0,2.0,0.0033,2.0,2.0
7.0,0.0515,2.0,2.0,0.0366,2.0,3.0,0.0024,2.0,2.0
8.0,0.0642,2.0,2.0,0.0877,2.0,3.0,0.0026,2.0,2.0
9.0,0.0767,2.0,2.0,0.0554,2.0,3.0,0.0027,2.0,2.0
10.0,0.105,2.0,2.0,0.0782,2.0,2.0,0.0036,2.0,2.0
11.0,0.0724,2.0,2.0,0.0518,2.0,3.0,0.0026,2.0,2.0
12.0,0.1873,3.0,2.0,0.1456,3.0,3.0,0.0054,3.0,2.0
13.0,0.0513,2.0,2.0,0.0353,2.0,3.0,0.0033,2.0,2.0
14.0,0.1168,3.0,2.0,0.0888,3.0,3.0,0.0049,3.0,2.0
15.0,0.131,3.0,2.0,0.104,3.0,2.0,0.0045,3.0,2.0
16.0,0.1413,3.0,2.0,0.1167,3.0,2.0,0.006,3.0,2.0
17.0,0.1101,2.0,2.0,0.0838,2.0,2.0,0.0037,2.0,2.0
18.0,0.1806,3.0,2.0,0.1361,3.0,3.0,0.0045,3.0,2.0
19.0,0.1477,3.0,2.0,0.124,3.0,3.0,0.0049,3.0,2.0
20.0,0.0702,2.0,2.0,0.0518,2.0,3.0,0.0031,2.0,2.0
21.0,0.0204,2.0,2.0,0.0117,2.0,3.0,0.0018,2.0,2.0
22.0,0.1424,3.0,2.0,0.1513,3.0,3.0,0.0047,3.0,2.0
23.0,0.0313,2.0,2.0,0.0205,2.0,3.0,0.0023,2.0,2.0
24.0,0.0907,2.0,2.0,0.0674,2.0,3.0,0.0031,2.0,2.0
25.0,0.0959,2.0,2.0,0.0759,2.0,3.0,0.0035,2.0,2.0
26.0,0.2226,4.0,3.0,0.1783,4.0,3.0,0.0068,4.0,3.0
27.0,0.0345,2.0,2.0,0.0231,2.0,3.0,0.0024,2.0,2.0
28.0,0.1018,2.0,2.0,0.0737,2.0,3.0,0.0037,2.0,2.0
29.0,0.0665,2.0,2.0,0.0488,2.0,3.0,0.0032,2.0,2.0
30.0,0.0658,2.0,2.0,0.0909,2.0,3.0,0.003,2.0,2.0
31.0,0.1937,3.0,2.0,0.1554,3.0,3.0,0.0054,3.0,2.0
32.0,0.101,3.0,2.0,0.0817,3.0,3.0,0.004,3.0,2.0
33.0,0.156,3.0,2.0,0.1216,3.0,3.0,0.0042,3.0,2.0
