,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,1.2261,9.0,22.0,0.8255,9.0,32.0,0.3778,9.0,141.0
1,2.0,1.3538,8.0,24.0,0.8342,8.0,31.0,0.395,8.0,136.0
2,3.0,1.3207,9.0,23.0,0.8727,9.0,32.0,0.4111,9.0,139.0
3,4.0,1.0749,11.0,23.0,0.7493,11.0,32.0,0.3722,11.0,131.0
4,5.0,1.4814,9.0,23.0,0.9982,9.0,30.0,0.4702,9.0,136.0
5,6.0,1.0733,9.0,22.0,0.7749,9.0,30.0,0.3959,9.0,124.0
6,7.0,1.1546,9.0,22.0,0.8969,9.0,29.0,0.4213,9.0,146.0
7,8.0,1.3408,9.0,23.0,0.8131,9.0,31.0,0.4243,9.0,133.0
8,9.0,1.1466,8.0,23.0,0.8602,8.0,31.0,0.4113,8.0,128.0
9,10.0,1.3424,9.0,23.0,0.8499,9.0,31.0,0.3824,9.0,139.0
10,11.0,1.1116,9.0,22.0,0.7841,9.0,31.0,0.3872,9.0,135.0
11,12.0,1.2689,9.0,22.0,0.9038,9.0,33.0,0.3705,9.0,132.0
12,13.0,1.2034,9.0,23.0,0.7989,9.0,31.0,0.4124,9.0,139.0
13,14.0,1.1846,9.0,24.0,0.8273,9.0,31.0,0.3858,9.0,141.0
14,15.0,1.2694,10.0,23.0,0.9383,10.0,30.0,0.4142,10.0,149.0
15,16.0,1.5241,10.0,23.0,0.7794,10.0,32.0,0.4253,10.0,133.0
16,17.0,1.2861,9.0,23.0,0.8373,9.0,32.0,0.3585,9.0,126.0
17,18.0,1.1353,9.0,23.0,0.8217,9.0,30.0,0.3778,9.0,134.0
18,19.0,1.2995,8.0,23.0,0.8337,8.0,29.0,0.3954,8.0,138.0
19,20.0,1.2191,10.0,22.0,0.8792,10.0,29.0,0.3826,10.0,131.0
20,21.0,1.0053,9.0,23.0,0.759,9.0,27.0,0.3551,9.0,131.0
21,22.0,1.2411,9.0,23.0,1.0368,9.0,32.0,0.4467,9.0,130.0
22,23.0,1.3133,9.0,22.0,0.852,9.0,32.0,0.4063,9.0,135.0
23,24.0,1.25,8.0,22.0,0.8282,8.0,31.0,0.3752,8.0,134.0
24,25.0,1.2551,10.0,24.0,0.8518,10.0,33.0,0.4528,10.0,136.0
25,26.0,1.1724,9.0,23.0,0.7725,9.0,27.0,0.3645,9.0,131.0
26,27.0,1.4822,8.0,23.0,0.879,8.0,29.0,0.3918,8.0,144.0
27,28.0,1.1901,9.0,23.0,0.8222,9.0,30.0,0.3668,9.0,141.0
28,29.0,1.1383,10.0,23.0,0.8528,10.0,32.0,0.4069,10.0,130.0
29,30.0,1.1627,8.0,23.0,0.7506,8.0,32.0,0.3949,8.0,138.0
30,31.0,1.1801,9.0,23.0,0.8443,9.0,30.0,0.3904,9.0,133.0
31,32.0,1.0113,10.0,23.0,0.7409,10.0,29.0,0.379,10.0,130.0
32,33.0,1.204,10.0,22.0,0.8665,10.0,32.0,0.4171,10.0,133.0
