,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.0723,11.0,20.0,0.045,11.0,25.0,0.0257,11.0,44.0
1,2.0,0.0715,9.0,19.0,0.0451,9.0,22.0,0.0241,9.0,48.0
2,3.0,0.0843,9.0,20.0,0.0514,9.0,23.0,0.0303,9.0,51.0
3,4.0,0.0711,10.0,19.0,0.0499,10.0,21.0,0.0317,10.0,46.0
4,5.0,0.0961,11.0,23.0,0.0512,11.0,26.0,0.0317,11.0,47.0
5,6.0,0.0712,11.0,20.0,0.0506,11.0,26.0,0.0301,11.0,46.0
6,7.0,0.0618,9.0,20.0,0.0438,9.0,25.0,0.0293,9.0,46.0
7,8.0,0.0707,11.0,19.0,0.0458,11.0,22.0,0.0269,11.0,47.0
8,9.0,0.0685,10.0,19.0,0.0471,10.0,24.0,0.0279,10.0,45.0
9,10.0,0.0545,9.0,19.0,0.0406,9.0,26.0,0.0253,9.0,52.0
10,11.0,0.0686,9.0,22.0,0.0448,9.0,25.0,0.03,9.0,50.0
11,12.0,0.0972,18.0,20.0,0.0696,18.0,22.0,0.047,18.0,42.0
12,13.0,0.0626,9.0,17.0,0.0422,9.0,19.0,0.0274,9.0,46.0
13,14.0,0.0624,10.0,21.0,0.0421,10.0,26.0,0.0265,10.0,48.0
14,15.0,0.0671,9.0,19.0,0.0536,9.0,23.0,0.0265,9.0,49.0
15,16.0,0.07,10.0,20.0,0.0491,10.0,26.0,0.0313,10.0,46.0
16,17.0,0.0636,13.0,19.0,0.0492,13.0,24.0,0.0279,13.0,47.0
17,18.0,0.0779,9.0,18.0,0.0507,9.0,23.0,0.0278,9.0,47.0
18,19.0,0.0699,8.0,18.0,0.0466,8.0,25.0,0.0275,8.0,47.0
19,20.0,0.0522,10.0,20.0,0.0374,10.0,24.0,0.0247,10.0,42.0
20,21.0,0.0621,10.0,21.0,0.0426,10.0,24.0,0.0275,10.0,44.0
21,22.0,0.0721,11.0,18.0,0.0542,11.0,24.0,0.0323,11.0,42.0
22,23.0,0.0695,15.0,20.0,0.052,15.0,23.0,0.0361,15.0,46.0
23,24.0,0.1197,15.0,19.0,0.0615,15.0,20.0,0.0434,15.0,43.0
24,25.0,0.0687,13.0,21.0,0.0456,13.0,25.0,0.0285,13.0,48.0
25,26.0,0.0568,10.0,20.0,0.0413,10.0,27.0,0.0305,10.0,41.0
26,27.0,0.0636,8.0,19.0,0.0446,8.0,24.0,0.0261,8.0,47.0
27,28.0,0.0586,11.0,19.0,0.0475,11.0,22.0,0.0296,11.0,44.0
28,29.0,0.0605,10.0,21.0,0.0457,10.0,28.0,0.0272,10.0,51.0
29,30.0,0.0592,9.0,19.0,0.0427,9.0,22.0,0.0256,9.0,43.0
30,31.0,0.0723,10.0,21.0,0.0444,10.0,24.0,0.0272,10.0,51.0
31,32.0,0.0566,9.0,18.0,0.0386,9.0,21.0,0.0227,9.0,40.0
32,33.0,0.0753,11.0,19.0,0.0506,11.0,23.0,0.0321,11.0,49.0
