,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.1002,7.0,14.0,0.0758,7.0,15.0,0.0501,7.0,43.0
1,2.0,0.0841,8.0,14.0,0.0629,8.0,18.0,0.0455,8.0,38.0
2,3.0,0.0954,7.0,15.0,0.0687,7.0,20.0,0.0513,7.0,46.0
3,4.0,0.089,8.0,15.0,0.0616,8.0,15.0,0.0447,8.0,42.0
4,5.0,0.1211,8.0,16.0,0.0914,8.0,19.0,0.058,8.0,42.0
5,6.0,0.0939,7.0,13.0,0.0721,7.0,16.0,0.0601,7.0,42.0
6,7.0,0.0966,8.0,14.0,0.0741,8.0,18.0,0.0601,8.0,37.0
7,8.0,0.0949,7.0,15.0,0.0656,7.0,18.0,0.0457,7.0,44.0
8,9.0,0.1034,8.0,15.0,0.0786,8.0,17.0,0.0842,8.0,41.0
9,10.0,0.0956,8.0,15.0,0.0671,8.0,17.0,0.0506,8.0,44.0
10,11.0,0.0931,8.0,15.0,0.0683,8.0,17.0,0.0562,8.0,40.0
11,12.0,0.0998,7.0,14.0,0.0738,7.0,17.0,0.0547,7.0,42.0
12,13.0,0.0922,7.0,15.0,0.0749,7.0,20.0,0.0539,7.0,42.0
13,14.0,0.1236,7.0,17.0,0.0713,7.0,19.0,0.053,7.0,45.0
14,15.0,0.1083,8.0,17.0,0.0814,8.0,19.0,0.0605,8.0,43.0
15,16.0,0.1079,8.0,15.0,0.081,8.0,18.0,0.0542,8.0,39.0
16,17.0,0.1087,7.0,13.0,0.0697,7.0,17.0,0.0496,7.0,36.0
17,18.0,0.1095,7.0,14.0,0.134,7.0,15.0,0.0929,7.0,45.0
18,19.0,0.1548,7.0,16.0,0.0885,7.0,19.0,0.0671,7.0,42.0
19,20.0,0.0872,7.0,16.0,0.0669,7.0,20.0,0.0652,7.0,38.0
20,21.0,0.0991,7.0,15.0,0.0659,7.0,19.0,0.0482,7.0,38.0
21,22.0,0.093,7.0,16.0,0.0706,7.0,18.0,0.0563,7.0,42.0
22,23.0,0.0856,7.0,14.0,0.0641,7.0,18.0,0.0501,7.0,37.0
23,24.0,0.1043,8.0,14.0,0.1016,8.0,17.0,0.0517,8.0,42.0
24,25.0,0.0894,9.0,16.0,0.0703,9.0,20.0,0.0549,9.0,44.0
25,26.0,0.0852,7.0,13.0,0.0621,7.0,17.0,0.0478,7.0,42.0
26,27.0,0.0884,7.0,16.0,0.0674,7.0,18.0,0.0524,7.0,37.0
27,28.0,0.0922,7.0,14.0,0.0678,7.0,16.0,0.0479,7.0,41.0
28,29.0,0.1263,7.0,12.0,0.0707,7.0,17.0,0.0519,7.0,45.0
29,30.0,0.0951,8.0,14.0,0.0727,8.0,16.0,0.0585,8.0,41.0
30,31.0,0.098,7.0,12.0,0.0718,7.0,13.0,0.05,7.0,39.0
31,32.0,0.0929,7.0,15.0,0.0665,7.0,18.0,0.0483,7.0,42.0
32,33.0,0.0815,7.0,15.0,0.0623,7.0,18.0,0.0508,7.0,37.0
