iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.784,18.0,70.0,0.6531,18.0,73.0,0.5398,18.0,119.0
2.0,0.7465,19.0,71.0,0.5695,19.0,78.0,0.5586,19.0,117.0
3.0,0.7881,18.0,69.0,0.6692,18.0,76.0,0.6046,18.0,128.0
4.0,0.753,20.0,71.0,0.6055,20.0,80.0,0.5351,20.0,130.0
5.0,1.0635,18.0,68.0,1.0139,18.0,76.0,0.5979,18.0,114.0
6.0,0.7675,18.0,69.0,0.6123,18.0,80.0,0.5456,18.0,113.0
7.0,0.7722,17.0,67.0,0.6358,17.0,76.0,0.5655,17.0,112.0
8.0,0.7386,16.0,70.0,0.6131,16.0,80.0,0.5462,16.0,121.0
9.0,0.7668,18.0,70.0,0.6382,18.0,82.0,0.5662,18.0,118.0
10.0,0.7533,18.0,69.0,0.6286,18.0,82.0,0.5595,18.0,118.0
11.0,0.7595,19.0,69.0,0.6343,19.0,81.0,0.5663,19.0,118.0
12.0,0.7465,17.0,68.0,0.6215,17.0,77.0,0.552,17.0,121.0
13.0,0.7529,18.0,70.0,0.6286,18.0,82.0,0.5603,18.0,118.0
14.0,0.7465,17.0,75.0,0.6259,17.0,85.0,0.5308,17.0,129.0
15.0,0.7798,18.0,71.0,0.6474,18.0,83.0,0.5351,18.0,126.0
16.0,0.7818,17.0,70.0,0.6089,17.0,79.0,0.5844,17.0,118.0
17.0,0.7205,19.0,67.0,0.6382,19.0,78.0,0.5736,19.0,116.0
18.0,0.7658,18.0,68.0,0.64,18.0,74.0,0.571,18.0,128.0
19.0,0.7041,17.0,69.0,0.611,17.0,78.0,0.5453,17.0,121.0
20.0,0.7965,19.0,69.0,0.6682,19.0,78.0,0.5963,19.0,118.0
21.0,0.7596,18.0,68.0,0.6478,18.0,80.0,0.5775,18.0,117.0
22.0,0.7449,19.0,69.0,0.6213,19.0,78.0,0.5502,19.0,118.0
23.0,0.7614,17.0,69.0,0.6283,17.0,75.0,0.5617,17.0,117.0
24.0,0.7446,16.0,68.0,0.6226,16.0,75.0,0.5546,16.0,111.0
25.0,0.7708,18.0,68.0,0.6412,18.0,76.0,0.5682,18.0,120.0
26.0,0.7401,18.0,66.0,0.6154,18.0,76.0,0.5506,18.0,109.0
27.0,0.7344,17.0,71.0,0.6124,17.0,79.0,0.5407,17.0,122.0
28.0,0.7081,18.0,70.0,0.591,18.0,83.0,0.5179,18.0,125.0
29.0,0.7802,19.0,71.0,0.6534,19.0,83.0,0.584,19.0,124.0
30.0,0.7602,18.0,69.0,0.6341,18.0,81.0,0.5585,18.0,117.0
31.0,0.7651,18.0,70.0,0.6426,18.0,73.0,0.5742,18.0,114.0
32.0,0.7442,18.0,69.0,0.6177,18.0,76.0,0.5444,18.0,121.0
33.0,0.767,18.0,71.0,0.6442,18.0,82.0,0.5722,18.0,120.0
