iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0099,18.0,10.0,0.0074,18.0,11.0,0.0068,18.0,10.0
2.0,0.0159,26.0,14.0,0.0143,26.0,17.0,0.0122,26.0,14.0
3.0,0.0122,21.0,12.0,0.0101,21.0,12.0,0.0092,21.0,12.0
4.0,0.01,18.0,12.0,0.0079,18.0,12.0,0.0084,18.0,12.0
5.0,0.0112,17.0,11.0,0.0083,17.0,11.0,0.0073,17.0,11.0
6.0,0.008,13.0,10.0,0.006,13.0,10.0,0.0049,13.0,9.0
7.0,0.0068,13.0,9.0,0.0051,13.0,9.0,0.0046,13.0,9.0
8.0,0.0076,14.0,14.0,0.0053,14.0,14.0,0.0044,14.0,14.0
9.0,0.0104,19.0,13.0,0.0082,19.0,14.0,0.0083,19.0,13.0
10.0,0.006,12.0,10.0,0.0041,12.0,10.0,0.0035,12.0,9.0
11.0,0.0086,15.0,8.0,0.0065,15.0,10.0,0.0062,15.0,8.0
12.0,0.0091,18.0,12.0,0.007,18.0,12.0,0.0063,18.0,12.0
13.0,0.0044,11.0,11.0,0.0026,11.0,11.0,0.0023,11.0,11.0
14.0,0.0059,13.0,12.0,0.0042,13.0,12.0,0.0038,13.0,12.0
15.0,0.0037,11.0,10.0,0.0022,11.0,10.0,0.0018,11.0,10.0
16.0,0.0548,21.0,12.0,0.0109,21.0,13.0,0.01,21.0,12.0
17.0,0.008,14.0,8.0,0.0062,14.0,9.0,0.0057,14.0,8.0
18.0,0.0058,12.0,10.0,0.0041,12.0,10.0,0.0037,12.0,10.0
19.0,0.0055,13.0,13.0,0.0039,13.0,13.0,0.0032,13.0,13.0
20.0,0.0066,13.0,10.0,0.0048,13.0,10.0,0.0045,13.0,10.0
21.0,0.013,22.0,12.0,0.0104,22.0,14.0,0.0097,22.0,12.0
22.0,0.0179,27.0,14.0,0.0151,27.0,18.0,0.014,27.0,14.0
23.0,0.0058,13.0,13.0,0.0038,13.0,13.0,0.003,13.0,13.0
24.0,0.0123,19.0,12.0,0.0099,19.0,13.0,0.0085,19.0,12.0
25.0,0.0096,18.0,11.0,0.0073,18.0,12.0,0.0071,18.0,11.0
26.0,0.006,13.0,8.0,0.0045,13.0,8.0,0.0041,13.0,8.0
27.0,0.0102,20.0,12.0,0.0079,20.0,15.0,0.0073,20.0,12.0
28.0,0.0077,14.0,10.0,0.0057,14.0,10.0,0.0052,14.0,10.0
29.0,0.0137,22.0,12.0,0.011,22.0,14.0,0.0101,22.0,12.0
30.0,0.0057,12.0,11.0,0.0039,12.0,11.0,0.0032,12.0,11.0
31.0,0.0056,14.0,9.0,0.0039,14.0,11.0,0.0034,14.0,9.0
32.0,0.0055,13.0,10.0,0.0432,13.0,10.0,0.0035,13.0,10.0
33.0,0.0077,14.0,11.0,0.0054,14.0,11.0,0.0051,14.0,11.0
