iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.2353,17.0,56.0,0.1695,17.0,60.0,0.1406,17.0,90.0
2.0,0.2021,19.0,52.0,0.1142,19.0,58.0,0.0711,19.0,83.0
3.0,0.1135,16.0,53.0,0.0876,16.0,57.0,0.0896,16.0,79.0
4.0,0.1115,17.0,56.0,0.1293,17.0,61.0,0.0578,17.0,93.0
5.0,0.1036,16.0,54.0,0.0771,16.0,60.0,0.0666,16.0,80.0
6.0,0.093,15.0,57.0,0.0671,15.0,59.0,0.0574,15.0,82.0
7.0,0.0949,15.0,46.0,0.0687,15.0,54.0,0.0613,15.0,74.0
8.0,0.0984,14.0,52.0,0.0689,14.0,54.0,0.0595,14.0,76.0
9.0,0.1433,18.0,48.0,0.0805,18.0,57.0,0.065,18.0,75.0
10.0,0.1076,18.0,54.0,0.0777,18.0,60.0,0.0667,18.0,88.0
11.0,0.0985,17.0,51.0,0.0741,17.0,56.0,0.0631,17.0,83.0
12.0,0.098,15.0,49.0,0.0728,15.0,51.0,0.0631,15.0,74.0
13.0,0.1305,16.0,58.0,0.0665,16.0,66.0,0.0556,16.0,89.0
14.0,0.0847,13.0,53.0,0.0615,13.0,57.0,0.0526,13.0,83.0
15.0,0.1057,18.0,62.0,0.0758,18.0,66.0,0.0626,18.0,92.0
16.0,0.0977,17.0,46.0,0.0728,17.0,54.0,0.0659,17.0,72.0
17.0,0.0982,15.0,48.0,0.116,15.0,57.0,0.0617,15.0,72.0
18.0,0.102,16.0,52.0,0.0737,16.0,54.0,0.0653,16.0,75.0
19.0,0.092,16.0,48.0,0.0656,16.0,53.0,0.0561,16.0,79.0
20.0,0.0947,15.0,54.0,0.0712,15.0,59.0,0.0601,15.0,81.0
21.0,0.1065,17.0,54.0,0.081,17.0,63.0,0.1099,17.0,87.0
22.0,0.1042,19.0,51.0,0.0776,19.0,58.0,0.0675,19.0,80.0
23.0,0.0984,17.0,55.0,0.0707,17.0,58.0,0.0607,17.0,81.0
24.0,0.0944,14.0,50.0,0.07,14.0,55.0,0.0603,14.0,78.0
25.0,0.0917,18.0,52.0,0.0676,18.0,57.0,0.0569,18.0,80.0
26.0,0.093,15.0,53.0,0.1091,15.0,58.0,0.0573,15.0,82.0
27.0,0.0939,15.0,52.0,0.0666,15.0,57.0,0.0571,15.0,80.0
28.0,0.0872,13.0,52.0,0.0626,13.0,57.0,0.0522,13.0,79.0
29.0,0.1066,18.0,53.0,0.079,18.0,61.0,0.0681,18.0,82.0
30.0,0.1031,15.0,53.0,0.0762,15.0,56.0,0.0709,15.0,82.0
31.0,0.1336,14.0,55.0,0.068,14.0,62.0,0.058,14.0,85.0
32.0,0.096,16.0,58.0,0.0671,16.0,65.0,0.0585,16.0,96.0
33.0,0.1007,18.0,49.0,0.0738,18.0,56.0,0.0663,18.0,83.0
