iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.5746,23.0,109.0,0.5066,23.0,129.0,0.4405,23.0,182.0
2.0,0.5851,26.0,107.0,0.4772,26.0,123.0,0.4111,26.0,179.0
3.0,0.5975,22.0,111.0,0.4508,22.0,125.0,0.4243,22.0,183.0
4.0,0.5715,25.0,113.0,0.4709,25.0,126.0,0.3945,25.0,197.0
5.0,0.6188,22.0,111.0,0.5201,22.0,129.0,0.444,22.0,187.0
6.0,1.1054,22.0,106.0,0.6524,22.0,123.0,0.4645,22.0,183.0
7.0,0.5791,22.0,104.0,0.4814,22.0,122.0,0.3766,22.0,181.0
8.0,0.5437,22.0,104.0,0.4897,22.0,116.0,0.4266,22.0,181.0
9.0,0.589,24.0,105.0,0.4907,24.0,119.0,0.4223,24.0,178.0
10.0,0.578,25.0,110.0,0.4857,25.0,125.0,0.3745,25.0,184.0
11.0,0.5849,26.0,114.0,0.4925,26.0,129.0,0.4247,26.0,191.0
12.0,0.5752,22.0,109.0,0.4758,22.0,121.0,0.4152,22.0,186.0
13.0,0.502,22.0,106.0,0.4471,22.0,121.0,0.3826,22.0,181.0
14.0,0.5282,19.0,122.0,0.3962,19.0,139.0,0.3681,19.0,202.0
15.0,0.6019,25.0,115.0,0.4996,25.0,128.0,0.4327,25.0,197.0
16.0,0.6102,24.0,103.0,0.5098,24.0,120.0,0.4017,24.0,184.0
17.0,0.5273,21.0,102.0,0.4758,21.0,112.0,0.414,21.0,170.0
18.0,0.5619,22.0,106.0,0.4683,22.0,129.0,0.3589,22.0,186.0
19.0,0.513,23.0,104.0,0.4605,23.0,114.0,0.3976,23.0,180.0
20.0,0.5974,24.0,110.0,0.4986,24.0,126.0,0.3867,24.0,189.0
21.0,0.5552,23.0,113.0,0.5015,23.0,128.0,0.4321,23.0,189.0
22.0,0.5511,27.0,101.0,0.406,27.0,118.0,0.387,27.0,176.0
23.0,0.5674,24.0,108.0,0.471,24.0,122.0,0.4036,24.0,189.0
24.0,0.5812,23.0,99.0,0.4405,23.0,117.0,0.4172,23.0,173.0
25.0,0.5907,24.0,111.0,0.4984,24.0,130.0,0.4245,24.0,189.0
26.0,0.5834,25.0,105.0,0.469,25.0,117.0,0.3625,25.0,185.0
27.0,0.5202,21.0,106.0,0.4775,21.0,125.0,0.4108,21.0,182.0
28.0,0.5514,24.0,108.0,0.4164,24.0,125.0,0.3929,24.0,179.0
29.0,0.6292,25.0,113.0,0.5232,25.0,129.0,0.4454,25.0,191.0
30.0,0.5808,21.0,102.0,0.4247,21.0,113.0,0.4031,21.0,180.0
31.0,0.5995,24.0,104.0,0.5102,24.0,122.0,0.4185,24.0,178.0
32.0,0.5572,22.0,109.0,0.4157,22.0,119.0,0.4026,22.0,182.0
33.0,0.6081,25.0,104.0,0.5068,25.0,120.0,0.4415,25.0,174.0
