iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0917,21.0,61.0,0.0691,21.0,64.0,0.0547,21.0,80.0
2.0,0.0745,24.0,59.0,0.0563,24.0,60.0,0.0491,24.0,82.0
3.0,0.082,20.0,50.0,0.0612,20.0,56.0,0.093,20.0,69.0
4.0,0.0755,20.0,57.0,0.0551,20.0,57.0,0.0462,20.0,76.0
5.0,0.0878,20.0,62.0,0.0644,20.0,68.0,0.0547,20.0,78.0
6.0,0.0705,19.0,54.0,0.054,19.0,57.0,0.0448,19.0,76.0
7.0,0.1182,19.0,55.0,0.0566,19.0,56.0,0.0474,19.0,72.0
8.0,0.0784,18.0,55.0,0.0627,18.0,59.0,0.0549,18.0,72.0
9.0,0.0798,23.0,48.0,0.0609,23.0,54.0,0.0549,23.0,65.0
10.0,0.0625,18.0,57.0,0.047,18.0,60.0,0.0798,18.0,79.0
11.0,0.0786,22.0,51.0,0.0612,22.0,51.0,0.0558,22.0,65.0
12.0,0.086,19.0,56.0,0.0656,19.0,62.0,0.0598,19.0,77.0
13.0,0.0793,20.0,59.0,0.1036,20.0,60.0,0.0546,20.0,73.0
14.0,0.0689,17.0,48.0,0.0521,17.0,51.0,0.0459,17.0,67.0
15.0,0.0799,23.0,68.0,0.0584,23.0,72.0,0.0486,23.0,83.0
16.0,0.0808,20.0,57.0,0.0621,20.0,61.0,0.092,20.0,82.0
17.0,0.0802,19.0,51.0,0.0652,19.0,56.0,0.0586,19.0,75.0
18.0,0.0702,19.0,54.0,0.0537,19.0,58.0,0.0454,19.0,75.0
19.0,0.0736,17.0,55.0,0.0536,17.0,57.0,0.0857,17.0,77.0
20.0,0.0661,17.0,54.0,0.0493,17.0,57.0,0.0416,17.0,73.0
21.0,0.0813,21.0,63.0,0.0594,21.0,66.0,0.0488,21.0,79.0
22.0,0.0856,25.0,63.0,0.0652,25.0,67.0,0.0579,25.0,84.0
23.0,0.1076,22.0,64.0,0.0505,22.0,67.0,0.0428,22.0,79.0
24.0,0.0701,17.0,56.0,0.0523,17.0,58.0,0.0448,17.0,71.0
25.0,0.0698,16.0,61.0,0.0497,16.0,66.0,0.0383,16.0,82.0
26.0,0.0867,19.0,60.0,0.0608,19.0,64.0,0.0916,19.0,77.0
27.0,0.0708,18.0,57.0,0.0547,18.0,61.0,0.0451,18.0,71.0
28.0,0.0668,16.0,60.0,0.0458,16.0,62.0,0.0371,16.0,74.0
29.0,0.0872,23.0,61.0,0.0661,23.0,65.0,0.0557,23.0,78.0
30.0,0.0714,18.0,65.0,0.0972,18.0,69.0,0.0497,18.0,86.0
31.0,0.0699,18.0,58.0,0.0529,18.0,61.0,0.044,18.0,79.0
32.0,0.0709,19.0,71.0,0.0452,19.0,76.0,0.0348,19.0,91.0
33.0,0.0778,16.0,57.0,0.0562,16.0,61.0,0.047,16.0,76.0
