iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.04,8.0,21.0,0.0276,8.0,23.0,0.0237,8.0,30.0
2.0,0.0395,10.0,19.0,0.0222,10.0,20.0,0.0181,10.0,30.0
3.0,0.037,8.0,21.0,0.0219,8.0,23.0,0.0184,8.0,33.0
4.0,0.0352,9.0,20.0,0.0236,9.0,21.0,0.0198,9.0,33.0
5.0,0.0389,9.0,20.0,0.0243,9.0,22.0,0.0193,9.0,32.0
6.0,0.0336,8.0,20.0,0.0203,8.0,21.0,0.0172,8.0,29.0
7.0,0.0351,8.0,18.0,0.0236,8.0,19.0,0.0199,8.0,25.0
8.0,0.038,7.0,19.0,0.0221,7.0,21.0,0.0183,7.0,29.0
9.0,0.0384,10.0,20.0,0.0243,10.0,20.0,0.0209,10.0,30.0
10.0,0.0389,9.0,20.0,0.0261,9.0,20.0,0.022,9.0,30.0
11.0,0.0388,9.0,20.0,0.0631,9.0,22.0,0.018,9.0,31.0
12.0,0.0352,8.0,21.0,0.0221,8.0,22.0,0.0202,8.0,29.0
13.0,0.0371,8.0,23.0,0.0212,8.0,25.0,0.017,8.0,36.0
14.0,0.0335,6.0,18.0,0.0198,6.0,21.0,0.0156,6.0,30.0
15.0,0.0366,10.0,22.0,0.0265,10.0,22.0,0.0214,10.0,34.0
16.0,0.0382,8.0,17.0,0.022,8.0,18.0,0.0185,8.0,22.0
17.0,0.0349,8.0,19.0,0.022,8.0,21.0,0.0182,8.0,27.0
18.0,0.0362,8.0,19.0,0.0259,8.0,20.0,0.0217,8.0,33.0
19.0,0.036,9.0,19.0,0.0211,9.0,20.0,0.0184,9.0,32.0
20.0,0.0361,8.0,19.0,0.0225,8.0,20.0,0.0189,8.0,29.0
21.0,0.0395,9.0,21.0,0.0274,9.0,22.0,0.0231,9.0,30.0
22.0,0.0362,10.0,20.0,0.0226,10.0,21.0,0.0198,10.0,29.0
23.0,0.0351,9.0,20.0,0.0221,9.0,22.0,0.0188,9.0,30.0
24.0,0.0335,8.0,17.0,0.0246,8.0,19.0,0.0196,8.0,25.0
25.0,0.0363,9.0,18.0,0.0213,9.0,20.0,0.0174,9.0,28.0
26.0,0.0342,8.0,20.0,0.0211,8.0,21.0,0.0179,8.0,31.0
27.0,0.0329,7.0,21.0,0.0226,7.0,24.0,0.0194,7.0,30.0
28.0,0.0358,7.0,22.0,0.0199,7.0,23.0,0.0164,7.0,32.0
29.0,0.0365,10.0,21.0,0.0232,10.0,23.0,0.0194,10.0,32.0
30.0,0.0353,7.0,16.0,0.0261,7.0,21.0,0.0215,7.0,29.0
31.0,0.0351,7.0,20.0,0.0209,7.0,22.0,0.0169,7.0,31.0
32.0,0.036,8.0,22.0,0.0211,8.0,23.0,0.0166,8.0,36.0
33.0,0.0356,9.0,20.0,0.0248,9.0,20.0,0.0207,9.0,29.0
