iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.1515,10.0,30.0,0.1009,10.0,33.0,0.085,10.0,47.0
2.0,0.1322,12.0,31.0,0.0997,12.0,31.0,0.0851,12.0,47.0
3.0,0.1344,10.0,30.0,0.1018,10.0,32.0,0.0872,10.0,52.0
4.0,0.1333,12.0,31.0,0.1016,12.0,34.0,0.1238,12.0,50.0
5.0,0.1402,10.0,31.0,0.1097,10.0,31.0,0.0905,10.0,52.0
6.0,0.1301,9.0,29.0,0.1,9.0,32.0,0.0819,9.0,44.0
7.0,0.1344,10.0,29.0,0.1006,10.0,32.0,0.0851,10.0,46.0
8.0,0.1775,10.0,30.0,0.1035,10.0,34.0,0.0884,10.0,43.0
9.0,0.1359,12.0,28.0,0.103,12.0,31.0,0.0871,12.0,46.0
10.0,0.1332,11.0,29.0,0.0999,11.0,34.0,0.0856,11.0,49.0
11.0,0.1377,11.0,30.0,0.1018,11.0,33.0,0.0857,11.0,50.0
12.0,0.1316,10.0,29.0,0.0978,10.0,30.0,0.0838,10.0,48.0
13.0,0.1271,10.0,31.0,0.0948,10.0,34.0,0.0804,10.0,48.0
14.0,0.1367,9.0,32.0,0.0989,9.0,36.0,0.0848,9.0,55.0
15.0,0.2719,12.0,31.0,0.1981,12.0,33.0,0.2423,12.0,52.0
16.0,0.2466,10.0,30.0,0.1219,10.0,34.0,0.1063,10.0,45.0
17.0,0.1466,10.0,28.0,0.1077,10.0,28.0,0.0871,10.0,44.0
18.0,0.1298,10.0,29.0,0.1022,10.0,32.0,0.0826,10.0,47.0
19.0,0.1729,11.0,31.0,0.1035,11.0,33.0,0.0834,11.0,44.0
20.0,0.1386,11.0,30.0,0.1092,11.0,35.0,0.0895,11.0,52.0
21.0,0.1393,10.0,29.0,0.109,10.0,30.0,0.0886,10.0,46.0
22.0,0.1266,12.0,29.0,0.0984,12.0,31.0,0.0796,12.0,43.0
23.0,0.1712,11.0,30.0,0.1009,11.0,32.0,0.0808,11.0,48.0
24.0,0.133,11.0,28.0,0.1035,11.0,30.0,0.0848,11.0,42.0
25.0,0.1369,11.0,31.0,0.1069,11.0,32.0,0.0884,11.0,50.0
26.0,0.1327,12.0,31.0,0.1035,12.0,34.0,0.0863,12.0,47.0
27.0,0.1328,9.0,30.0,0.105,9.0,31.0,0.0897,9.0,43.0
28.0,0.1228,11.0,30.0,0.0933,11.0,35.0,0.0768,11.0,47.0
29.0,0.1417,11.0,31.0,0.1122,11.0,34.0,0.0926,11.0,50.0
30.0,0.1334,9.0,29.0,0.1035,9.0,31.0,0.0825,9.0,44.0
31.0,0.1762,11.0,29.0,0.11,11.0,34.0,0.0883,11.0,46.0
32.0,0.1293,11.0,29.0,0.102,11.0,32.0,0.0807,11.0,48.0
33.0,0.1386,11.0,31.0,0.1086,11.0,34.0,0.0883,11.0,48.0
