iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.3995,10.0,31.0,0.2808,10.0,33.0,0.2952,10.0,51.0
2.0,0.3492,12.0,32.0,0.2712,12.0,36.0,0.2813,12.0,56.0
3.0,0.3604,11.0,32.0,0.3254,11.0,32.0,0.2598,11.0,57.0
4.0,0.3855,12.0,32.0,0.2685,12.0,34.0,0.2358,12.0,57.0
5.0,0.4158,11.0,31.0,0.2938,11.0,33.0,0.3061,11.0,56.0
6.0,0.3489,11.0,31.0,0.2699,11.0,34.0,0.2818,11.0,53.0
7.0,0.3583,10.0,30.0,0.3237,10.0,31.0,0.2566,10.0,50.0
8.0,0.3935,10.0,32.0,0.3043,10.0,34.0,0.327,10.0,56.0
9.0,0.7646,12.0,31.0,0.389,12.0,34.0,0.3168,12.0,51.0
10.0,0.3716,11.0,32.0,0.319,11.0,36.0,0.2505,11.0,53.0
11.0,0.4071,12.0,31.0,0.2779,12.0,35.0,0.2519,12.0,54.0
12.0,0.3509,11.0,31.0,0.273,11.0,34.0,0.2875,11.0,53.0
13.0,0.3499,11.0,32.0,0.2779,11.0,36.0,0.2914,11.0,55.0
14.0,0.3524,10.0,33.0,0.3157,10.0,38.0,0.2472,10.0,58.0
15.0,0.4011,12.0,32.0,0.2839,12.0,34.0,0.2569,12.0,57.0
16.0,0.4091,11.0,32.0,0.2926,11.0,34.0,0.3125,11.0,55.0
17.0,0.3589,11.0,32.0,0.328,11.0,32.0,0.2582,11.0,53.0
18.0,0.3977,11.0,31.0,0.2812,11.0,34.0,0.255,11.0,55.0
19.0,0.3437,11.0,32.0,0.2748,11.0,33.0,0.2855,11.0,51.0
20.0,0.3737,12.0,31.0,0.3416,12.0,34.0,0.2713,12.0,54.0
21.0,0.4103,12.0,31.0,0.2991,12.0,33.0,0.269,12.0,50.0
22.0,0.3956,12.0,32.0,0.2822,12.0,33.0,0.2906,12.0,52.0
23.0,0.3532,11.0,32.0,0.2823,11.0,35.0,0.2951,11.0,54.0
24.0,0.3539,11.0,30.0,0.3189,11.0,33.0,0.2522,11.0,51.0
25.0,0.4082,11.0,32.0,0.2919,11.0,34.0,0.2596,11.0,56.0
26.0,0.3621,12.0,31.0,0.2845,12.0,33.0,0.2998,12.0,50.0
27.0,0.3566,11.0,31.0,0.3196,11.0,33.0,0.2501,11.0,53.0
28.0,0.3273,11.0,32.0,0.303,11.0,36.0,0.2309,11.0,55.0
29.0,0.4183,12.0,32.0,0.2963,12.0,35.0,0.2686,12.0,55.0
30.0,0.3588,11.0,32.0,0.2809,11.0,37.0,0.2944,11.0,54.0
31.0,0.3641,11.0,31.0,0.3355,11.0,32.0,0.2643,11.0,51.0
32.0,0.3518,11.0,32.0,0.3168,11.0,35.0,0.2473,11.0,54.0
33.0,0.4056,11.0,32.0,0.2855,11.0,32.0,0.2585,11.0,55.0
