iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.1534,8.0,23.0,0.0821,8.0,23.0,0.0686,8.0,37.0
2.0,0.1034,10.0,24.0,0.0728,10.0,25.0,0.0673,10.0,37.0
3.0,0.106,8.0,24.0,0.0752,8.0,26.0,0.0699,8.0,39.0
4.0,0.1053,10.0,24.0,0.0744,10.0,27.0,0.0688,10.0,39.0
5.0,0.1117,9.0,24.0,0.0804,9.0,25.0,0.0753,9.0,36.0
6.0,0.1229,9.0,23.0,0.1223,9.0,23.0,0.0715,9.0,34.0
7.0,0.1876,9.0,23.0,0.1448,9.0,26.0,0.13,9.0,34.0
8.0,0.2182,9.0,22.0,0.179,9.0,24.0,0.1195,9.0,33.0
9.0,0.1465,10.0,23.0,0.0862,10.0,25.0,0.0744,10.0,37.0
10.0,0.1122,10.0,23.0,0.079,10.0,26.0,0.0706,10.0,36.0
11.0,0.1075,9.0,23.0,0.1215,9.0,27.0,0.0661,9.0,39.0
12.0,0.1055,8.0,23.0,0.0754,8.0,23.0,0.0701,8.0,36.0
13.0,0.1027,9.0,24.0,0.0715,9.0,27.0,0.0653,9.0,39.0
14.0,0.0975,8.0,24.0,0.0668,8.0,26.0,0.0614,8.0,40.0
15.0,0.1114,10.0,24.0,0.0801,10.0,26.0,0.0714,10.0,39.0
16.0,0.1098,9.0,23.0,0.0776,9.0,23.0,0.1127,9.0,34.0
17.0,0.1062,8.0,22.0,0.076,8.0,22.0,0.07,8.0,34.0
18.0,0.1034,8.0,23.0,0.0728,8.0,24.0,0.0702,8.0,35.0
19.0,0.1064,9.0,24.0,0.0754,9.0,26.0,0.0692,9.0,38.0
20.0,0.1112,9.0,23.0,0.0809,9.0,26.0,0.0735,9.0,39.0
21.0,0.1125,9.0,22.0,0.0795,9.0,23.0,0.1128,9.0,33.0
22.0,0.1003,10.0,22.0,0.0703,10.0,26.0,0.0642,10.0,34.0
23.0,0.1092,9.0,23.0,0.0777,9.0,24.0,0.0724,9.0,37.0
24.0,0.1052,9.0,19.0,0.0739,9.0,21.0,0.0709,9.0,27.0
25.0,0.1091,9.0,22.0,0.0764,9.0,24.0,0.0704,9.0,37.0
26.0,0.1078,10.0,23.0,0.0739,10.0,23.0,0.0676,10.0,36.0
27.0,0.1042,9.0,23.0,0.0787,9.0,24.0,0.0673,9.0,35.0
28.0,0.0985,9.0,24.0,0.0714,9.0,26.0,0.0631,9.0,39.0
29.0,0.1126,10.0,23.0,0.0815,10.0,26.0,0.0766,10.0,40.0
30.0,0.1045,8.0,22.0,0.0729,8.0,24.0,0.0689,8.0,35.0
31.0,0.1062,9.0,22.0,0.0762,9.0,24.0,0.072,9.0,35.0
32.0,0.145,9.0,23.0,0.0773,9.0,25.0,0.0656,9.0,38.0
33.0,0.1114,9.0,24.0,0.0819,9.0,26.0,0.0732,9.0,38.0
