iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,1.0374,21.0,91.0,0.9033,21.0,102.0,0.7899,21.0,158.0
2.0,1.6374,22.0,95.0,0.9596,22.0,111.0,0.7251,22.0,162.0
3.0,1.1122,20.0,94.0,0.9419,20.0,111.0,0.7852,20.0,172.0
4.0,1.0099,24.0,96.0,0.8016,24.0,106.0,0.7438,24.0,179.0
5.0,1.0987,21.0,91.0,0.894,21.0,109.0,0.838,21.0,156.0
6.0,0.9885,21.0,93.0,0.8706,21.0,110.0,0.7235,21.0,160.0
7.0,1.0351,20.0,92.0,0.912,20.0,106.0,0.7574,20.0,152.0
8.0,0.992,19.0,96.0,0.8373,19.0,112.0,0.796,19.0,163.0
9.0,1.067,21.0,92.0,0.9055,21.0,107.0,0.7633,21.0,159.0
10.0,1.0362,21.0,90.0,0.8769,21.0,109.0,0.7507,21.0,157.0
11.0,1.05,22.0,91.0,0.893,22.0,107.0,0.7595,22.0,163.0
12.0,1.0245,20.0,93.0,0.8263,20.0,108.0,0.7713,20.0,166.0
13.0,1.0506,21.0,92.0,0.8439,21.0,108.0,0.7896,21.0,160.0
14.0,1.0295,21.0,100.0,0.8399,21.0,117.0,0.769,21.0,176.0
15.0,1.0738,22.0,95.0,0.865,22.0,107.0,0.8064,22.0,167.0
16.0,1.0924,21.0,92.0,0.8943,21.0,103.0,0.8305,21.0,160.0
17.0,1.0655,23.0,90.0,0.8642,23.0,100.0,0.8023,23.0,158.0
18.0,1.063,22.0,94.0,0.8666,22.0,108.0,0.8032,22.0,170.0
19.0,0.9986,20.0,94.0,0.8751,20.0,107.0,0.73,20.0,162.0
20.0,1.1124,22.0,93.0,0.9459,22.0,112.0,0.807,22.0,161.0
21.0,1.0336,22.0,90.0,0.9265,22.0,106.0,0.8281,22.0,161.0
22.0,1.0101,23.0,93.0,0.8833,23.0,107.0,0.7408,23.0,158.0
23.0,1.0904,21.0,92.0,0.8748,21.0,109.0,0.8154,21.0,164.0
24.0,1.06,20.0,89.0,0.8556,20.0,102.0,0.7974,20.0,153.0
25.0,1.1126,22.0,94.0,0.8833,22.0,108.0,0.8274,22.0,166.0
26.0,1.037,22.0,92.0,0.8312,22.0,106.0,0.7779,22.0,153.0
27.0,1.0343,21.0,95.0,0.8211,21.0,112.0,0.7368,21.0,162.0
28.0,0.9508,21.0,93.0,0.8133,21.0,111.0,0.7585,21.0,170.0
29.0,1.1052,23.0,95.0,0.895,23.0,111.0,0.8436,23.0,166.0
30.0,1.0731,22.0,92.0,0.8532,22.0,105.0,0.8179,22.0,156.0
31.0,1.076,20.0,92.0,0.8886,20.0,108.0,0.8117,20.0,157.0
32.0,1.0013,20.0,93.0,0.8716,20.0,110.0,0.726,20.0,163.0
33.0,1.0308,21.0,95.0,0.9065,21.0,109.0,0.7633,21.0,161.0
