iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.5292,14.0,48.0,0.4684,14.0,53.0,0.3772,14.0,78.0
2.0,0.5351,15.0,49.0,0.4467,15.0,53.0,0.3588,15.0,79.0
3.0,0.5757,14.0,49.0,0.47,14.0,52.0,0.3888,14.0,89.0
4.0,0.5419,16.0,49.0,0.4467,16.0,57.0,0.3488,16.0,88.0
5.0,0.5968,14.0,48.0,0.4569,14.0,54.0,0.7102,14.0,79.0
6.0,0.7454,14.0,47.0,0.4081,14.0,55.0,0.397,14.0,78.0
7.0,0.5643,13.0,47.0,0.4174,13.0,51.0,0.4242,13.0,75.0
8.0,0.5485,12.0,49.0,0.4078,12.0,54.0,0.404,12.0,84.0
9.0,0.5733,14.0,47.0,0.4272,14.0,53.0,0.4214,14.0,78.0
10.0,0.5498,14.0,48.0,0.407,14.0,55.0,0.4044,14.0,76.0
11.0,0.5656,15.0,49.0,0.4135,15.0,52.0,0.417,15.0,81.0
12.0,0.517,14.0,48.0,0.4617,14.0,52.0,0.4124,14.0,85.0
13.0,0.516,14.0,48.0,0.4411,14.0,55.0,0.4015,14.0,80.0
14.0,0.5004,14.0,50.0,0.4484,14.0,56.0,0.3588,14.0,87.0
15.0,0.5287,15.0,50.0,0.4677,15.0,56.0,0.3805,15.0,83.0
16.0,0.5254,14.0,49.0,0.4691,14.0,54.0,0.3789,14.0,77.0
17.0,0.5086,15.0,47.0,0.4545,15.0,49.0,0.3725,15.0,79.0
18.0,0.5497,14.0,47.0,0.4532,14.0,53.0,0.3666,14.0,86.0
19.0,0.4882,13.0,49.0,0.4323,13.0,51.0,0.3514,13.0,80.0
20.0,0.5702,15.0,48.0,0.4777,15.0,53.0,0.3863,15.0,79.0
21.0,0.5148,15.0,47.0,0.4572,15.0,53.0,0.3767,15.0,79.0
22.0,0.5361,15.0,49.0,0.4387,15.0,55.0,0.3524,15.0,78.0
23.0,0.5514,14.0,49.0,0.4528,14.0,55.0,0.3655,14.0,83.0
24.0,0.542,14.0,46.0,0.4453,14.0,49.0,0.3658,14.0,75.0
25.0,0.5568,14.0,48.0,0.4172,14.0,53.0,0.4143,14.0,83.0
26.0,0.5376,14.0,44.0,0.3981,14.0,46.0,0.4013,14.0,72.0
27.0,0.5349,14.0,49.0,0.3991,14.0,53.0,0.3985,14.0,82.0
28.0,0.5235,14.0,49.0,0.3843,14.0,52.0,0.3844,14.0,86.0
29.0,0.5743,15.0,50.0,0.4317,15.0,55.0,0.4279,15.0,85.0
30.0,0.547,14.0,49.0,0.4102,14.0,55.0,0.4032,14.0,79.0
31.0,0.5621,14.0,47.0,0.4251,14.0,53.0,0.4254,14.0,75.0
32.0,0.5043,14.0,49.0,0.4474,14.0,51.0,0.3607,14.0,87.0
33.0,0.5245,15.0,50.0,0.4663,15.0,52.0,0.3807,15.0,82.0
