iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.2343,21.0,78.0,0.151,21.0,86.0,0.1252,21.0,117.0
2.0,0.203,24.0,74.0,0.1267,24.0,80.0,0.1033,24.0,122.0
3.0,0.1604,20.0,75.0,0.131,20.0,81.0,0.1494,20.0,114.0
4.0,0.1566,22.0,85.0,0.1265,22.0,94.0,0.0998,22.0,128.0
5.0,0.2112,20.0,81.0,0.1336,20.0,86.0,0.113,20.0,117.0
6.0,0.1543,20.0,77.0,0.1222,20.0,84.0,0.1365,20.0,127.0
7.0,0.1578,19.0,69.0,0.1322,19.0,77.0,0.1049,19.0,109.0
8.0,0.1636,18.0,72.0,0.1693,18.0,79.0,0.1049,18.0,111.0
9.0,0.1758,23.0,66.0,0.142,23.0,78.0,0.1569,23.0,103.0
10.0,0.1715,22.0,78.0,0.1407,22.0,87.0,0.1146,22.0,124.0
11.0,0.2064,22.0,75.0,0.126,22.0,79.0,0.1041,22.0,106.0
12.0,0.16,19.0,72.0,0.1759,19.0,80.0,0.1046,19.0,112.0
13.0,0.1498,20.0,84.0,0.1255,20.0,92.0,0.0938,20.0,123.0
14.0,0.1883,17.0,76.0,0.1136,17.0,82.0,0.0935,17.0,121.0
15.0,0.1904,23.0,89.0,0.1448,23.0,93.0,0.2124,23.0,131.0
16.0,0.3931,21.0,68.0,0.2519,21.0,75.0,0.1829,21.0,108.0
17.0,0.1869,19.0,73.0,0.1741,19.0,81.0,0.1073,19.0,112.0
18.0,0.1612,20.0,75.0,0.1358,20.0,83.0,0.1472,20.0,112.0
19.0,0.1479,21.0,71.0,0.1235,21.0,80.0,0.0952,21.0,109.0
20.0,0.2061,19.0,77.0,0.125,19.0,82.0,0.1048,19.0,109.0
21.0,0.1843,21.0,82.0,0.1883,21.0,92.0,0.1211,21.0,120.0
22.0,0.1672,25.0,79.0,0.1418,25.0,91.0,0.1514,25.0,113.0
23.0,0.1583,22.0,74.0,0.1302,22.0,84.0,0.1011,22.0,124.0
24.0,0.158,18.0,73.0,0.1695,18.0,76.0,0.1035,18.0,108.0
25.0,0.1507,23.0,73.0,0.1301,23.0,84.0,0.0972,23.0,112.0
26.0,0.2022,19.0,77.0,0.1207,19.0,85.0,0.1013,19.0,119.0
27.0,0.1555,18.0,75.0,0.1234,18.0,83.0,0.1366,18.0,114.0
28.0,0.1347,16.0,75.0,0.1117,16.0,80.0,0.086,16.0,110.0
29.0,0.1732,23.0,77.0,0.1835,23.0,83.0,0.114,23.0,108.0
30.0,0.1663,18.0,78.0,0.1397,18.0,83.0,0.15,18.0,126.0
31.0,0.1491,18.0,78.0,0.1254,18.0,87.0,0.0959,18.0,119.0
32.0,0.1467,19.0,86.0,0.1623,19.0,100.0,0.0918,19.0,127.0
33.0,0.1654,23.0,74.0,0.1398,23.0,82.0,0.1083,23.0,117.0
