iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.3509,17.0,64.0,0.238,17.0,71.0,0.2034,17.0,110.0
2.0,0.3352,19.0,62.0,0.2282,19.0,73.0,0.1894,19.0,104.0
3.0,0.3325,16.0,65.0,0.2236,16.0,75.0,0.1948,16.0,108.0
4.0,0.3259,19.0,66.0,0.2196,19.0,75.0,0.1848,19.0,118.0
5.0,0.3539,16.0,65.0,0.244,16.0,76.0,0.2507,16.0,106.0
6.0,0.2823,15.0,63.0,0.2184,15.0,70.0,0.2289,15.0,98.0
7.0,0.288,16.0,61.0,0.2494,16.0,72.0,0.3219,16.0,102.0
8.0,0.5794,16.0,62.0,0.3004,16.0,71.0,0.2587,16.0,100.0
9.0,0.2997,18.0,62.0,0.231,18.0,71.0,0.2379,18.0,101.0
10.0,0.2961,18.0,65.0,0.2726,18.0,70.0,0.1993,18.0,109.0
11.0,0.2956,18.0,65.0,0.2728,18.0,74.0,0.1987,18.0,110.0
12.0,0.2947,16.0,62.0,0.27,16.0,71.0,0.1954,16.0,107.0
13.0,0.2753,16.0,62.0,0.258,16.0,69.0,0.1807,16.0,103.0
14.0,0.2633,14.0,71.0,0.2455,14.0,83.0,0.1722,14.0,117.0
15.0,0.3088,18.0,69.0,0.2839,18.0,81.0,0.2038,18.0,117.0
16.0,0.3081,17.0,64.0,0.2848,17.0,68.0,0.2119,17.0,101.0
17.0,0.335,15.0,59.0,0.2284,15.0,67.0,0.1987,15.0,96.0
18.0,0.3283,16.0,63.0,0.2236,16.0,71.0,0.189,16.0,107.0
19.0,0.3252,17.0,63.0,0.2184,17.0,76.0,0.1839,17.0,106.0
20.0,0.3471,17.0,64.0,0.2377,17.0,77.0,0.203,17.0,112.0
21.0,0.3407,17.0,64.0,0.233,17.0,72.0,0.2012,17.0,113.0
22.0,0.315,19.0,61.0,0.2093,19.0,66.0,0.1787,19.0,102.0
23.0,0.3313,17.0,66.0,0.2253,17.0,72.0,0.1911,17.0,106.0
24.0,0.3289,16.0,58.0,0.2261,16.0,62.0,0.1914,16.0,99.0
25.0,0.3353,18.0,62.0,0.2282,18.0,73.0,0.1973,18.0,108.0
26.0,0.2819,18.0,63.0,0.2148,18.0,71.0,0.1844,18.0,103.0
27.0,0.3237,16.0,63.0,0.2192,16.0,72.0,0.1874,16.0,101.0
28.0,0.3083,17.0,61.0,0.2039,17.0,71.0,0.1751,17.0,105.0
29.0,0.346,18.0,66.0,0.2435,18.0,75.0,0.2072,18.0,114.0
30.0,0.3301,15.0,62.0,0.221,15.0,70.0,0.1892,15.0,101.0
31.0,0.3405,18.0,62.0,0.2316,18.0,68.0,0.1987,18.0,100.0
32.0,0.3245,16.0,64.0,0.2173,16.0,70.0,0.1908,16.0,112.0
33.0,0.3539,18.0,64.0,0.2453,18.0,75.0,0.2134,18.0,102.0
