iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.2289,8.0,18.0,0.1713,8.0,19.0,0.1989,8.0,32.0
2.0,0.2153,8.0,18.0,0.1623,8.0,21.0,0.1476,8.0,31.0
3.0,0.2716,7.0,18.0,0.1753,7.0,19.0,0.1599,7.0,32.0
4.0,0.2579,9.0,18.0,0.159,9.0,20.0,0.1432,9.0,31.0
5.0,0.232,7.0,18.0,0.1753,7.0,18.0,0.202,7.0,29.0
6.0,0.2121,7.0,18.0,0.1651,7.0,19.0,0.1485,7.0,32.0
7.0,0.2276,7.0,17.0,0.1721,7.0,18.0,0.1582,7.0,30.0
8.0,0.2565,7.0,18.0,0.168,7.0,20.0,0.1514,7.0,31.0
9.0,0.2662,8.0,18.0,0.1739,8.0,18.0,0.1625,8.0,29.0
10.0,0.2169,8.0,18.0,0.2093,8.0,20.0,0.1557,8.0,31.0
11.0,0.2226,8.0,18.0,0.1716,8.0,18.0,0.2008,8.0,31.0
12.0,0.2192,7.0,17.0,0.1682,7.0,20.0,0.1522,7.0,29.0
13.0,0.2227,8.0,18.0,0.1752,8.0,19.0,0.1594,8.0,32.0
14.0,0.2625,8.0,18.0,0.1677,8.0,20.0,0.1561,8.0,31.0
15.0,0.226,8.0,18.0,0.2122,8.0,19.0,0.157,8.0,33.0
16.0,0.2319,8.0,18.0,0.2194,8.0,19.0,0.1648,8.0,31.0
17.0,0.2251,9.0,18.0,0.1759,9.0,19.0,0.1983,9.0,30.0
18.0,0.2238,8.0,17.0,0.1726,8.0,17.0,0.1561,8.0,29.0
19.0,0.2596,7.0,18.0,0.1651,7.0,18.0,0.1514,7.0,31.0
20.0,0.2977,8.0,18.0,0.3482,8.0,19.0,0.3173,8.0,32.0
21.0,0.371,8.0,18.0,0.2593,8.0,19.0,0.1679,8.0,30.0
22.0,0.2296,8.0,18.0,0.1699,8.0,19.0,0.1955,8.0,31.0
23.0,0.2292,8.0,18.0,0.1718,8.0,19.0,0.1976,8.0,31.0
24.0,0.2251,8.0,17.0,0.1653,8.0,17.0,0.1535,8.0,26.0
25.0,0.2347,8.0,18.0,0.1774,8.0,18.0,0.1601,8.0,31.0
26.0,0.2691,8.0,17.0,0.1719,8.0,17.0,0.1564,8.0,30.0
27.0,0.2606,7.0,18.0,0.1683,7.0,19.0,0.1558,7.0,30.0
28.0,0.2066,8.0,18.0,0.2019,8.0,20.0,0.1477,8.0,33.0
29.0,0.2376,8.0,18.0,0.1839,8.0,20.0,0.2075,8.0,32.0
30.0,0.225,8.0,18.0,0.1731,8.0,20.0,0.1592,8.0,33.0
31.0,0.2727,7.0,18.0,0.1764,7.0,19.0,0.1637,7.0,32.0
32.0,0.2681,8.0,18.0,0.1741,8.0,19.0,0.1554,8.0,32.0
33.0,0.2299,8.0,18.0,0.2184,8.0,19.0,0.1646,8.0,30.0
