iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.2897,10.0,24.0,0.2679,10.0,24.0,0.2021,10.0,42.0
2.0,0.2742,10.0,24.0,0.2512,10.0,27.0,0.1916,10.0,45.0
3.0,0.294,9.0,24.0,0.273,9.0,25.0,0.2083,9.0,44.0
4.0,0.2716,10.0,24.0,0.2468,10.0,25.0,0.1844,10.0,44.0
5.0,0.2939,9.0,24.0,0.2691,9.0,25.0,0.2091,9.0,40.0
6.0,0.2775,9.0,24.0,0.2544,9.0,25.0,0.1951,9.0,41.0
7.0,0.283,9.0,23.0,0.2603,9.0,24.0,0.2013,9.0,42.0
8.0,0.3278,9.0,24.0,0.2222,9.0,25.0,0.1992,9.0,42.0
9.0,0.3273,10.0,23.0,0.2219,10.0,24.0,0.2309,10.0,39.0
10.0,0.5444,10.0,24.0,0.438,10.0,25.0,0.4,10.0,41.0
11.0,0.4159,10.0,24.0,0.2675,10.0,29.0,0.2126,10.0,42.0
12.0,0.3482,9.0,24.0,0.2224,9.0,24.0,0.1984,9.0,41.0
13.0,0.3262,9.0,24.0,0.2252,9.0,27.0,0.2015,9.0,44.0
14.0,0.3194,9.0,24.0,0.2191,9.0,28.0,0.1989,9.0,44.0
15.0,0.3316,10.0,24.0,0.2275,10.0,25.0,0.2037,10.0,43.0
16.0,0.336,9.0,24.0,0.2282,9.0,26.0,0.2052,9.0,43.0
17.0,0.3337,10.0,24.0,0.2285,10.0,26.0,0.208,10.0,41.0
18.0,0.3337,10.0,23.0,0.2289,10.0,24.0,0.2065,10.0,41.0
19.0,0.283,9.0,24.0,0.2179,9.0,25.0,0.2036,9.0,44.0
20.0,0.3454,10.0,24.0,0.2358,10.0,26.0,0.2142,10.0,41.0
21.0,0.2864,10.0,24.0,0.2268,10.0,24.0,0.2053,10.0,41.0
22.0,0.3236,10.0,24.0,0.2129,10.0,27.0,0.1987,10.0,40.0
23.0,0.3392,9.0,24.0,0.2265,9.0,28.0,0.2037,9.0,43.0
24.0,0.3249,9.0,23.0,0.2176,9.0,23.0,0.1982,9.0,36.0
25.0,0.3375,9.0,24.0,0.2267,9.0,25.0,0.2034,9.0,42.0
26.0,0.3283,10.0,23.0,0.2198,10.0,24.0,0.2032,10.0,37.0
27.0,0.3262,9.0,24.0,0.2193,9.0,25.0,0.1997,9.0,43.0
28.0,0.3078,10.0,24.0,0.2051,10.0,27.0,0.1864,10.0,43.0
29.0,0.2986,10.0,24.0,0.2761,10.0,25.0,0.2096,10.0,45.0
30.0,0.3379,9.0,24.0,0.2197,9.0,28.0,0.2006,9.0,42.0
31.0,0.2932,9.0,23.0,0.2633,9.0,24.0,0.2012,9.0,39.0
32.0,0.2769,9.0,24.0,0.2559,9.0,27.0,0.1962,9.0,42.0
33.0,0.2969,9.0,24.0,0.2686,9.0,28.0,0.2063,9.0,43.0
