iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0038,11.0,7.0,0.0023,11.0,7.0,0.0022,11.0,7.0
2.0,0.0061,15.0,8.0,0.0039,15.0,9.0,0.0031,15.0,8.0
3.0,0.0043,12.0,7.0,0.0029,12.0,7.0,0.0024,12.0,7.0
4.0,0.0037,11.0,8.0,0.0024,11.0,8.0,0.0021,11.0,8.0
5.0,0.0032,10.0,6.0,0.002,10.0,6.0,0.0017,10.0,6.0
6.0,0.0025,8.0,6.0,0.0014,8.0,6.0,0.0012,8.0,6.0
7.0,0.0024,7.0,5.0,0.0013,7.0,5.0,0.0011,7.0,5.0
8.0,0.0032,9.0,9.0,0.0019,9.0,9.0,0.0015,9.0,9.0
9.0,0.0042,12.0,9.0,0.0026,12.0,9.0,0.0023,12.0,9.0
10.0,0.0023,7.0,6.0,0.0012,7.0,6.0,0.001,7.0,6.0
11.0,0.003,9.0,5.0,0.0018,9.0,5.0,0.0017,9.0,5.0
12.0,0.0034,11.0,8.0,0.0021,11.0,8.0,0.0018,11.0,8.0
13.0,0.0019,6.0,6.0,0.0009,6.0,6.0,0.0007,6.0,6.0
14.0,0.0026,8.0,7.0,0.0014,8.0,7.0,0.0012,8.0,7.0
15.0,0.0021,7.0,6.0,0.001,7.0,6.0,0.0008,7.0,6.0
16.0,0.0042,12.0,7.0,0.0029,12.0,7.0,0.0024,12.0,7.0
17.0,0.0024,8.0,5.0,0.0015,8.0,5.0,0.0013,8.0,5.0
18.0,0.0024,7.0,6.0,0.0012,7.0,7.0,0.001,7.0,6.0
19.0,0.0025,8.0,8.0,0.0014,8.0,8.0,0.0011,8.0,8.0
20.0,0.0029,7.0,6.0,0.0014,7.0,6.0,0.0015,7.0,6.0
21.0,0.0051,13.0,8.0,0.0033,13.0,9.0,0.0028,13.0,8.0
22.0,0.0065,15.0,8.0,0.0042,15.0,9.0,0.0039,15.0,8.0
23.0,0.003,8.0,8.0,0.0014,8.0,8.0,0.0011,8.0,8.0
24.0,0.0044,11.0,6.0,0.0027,11.0,8.0,0.0025,11.0,6.0
25.0,0.0038,10.0,7.0,0.0022,10.0,7.0,0.0023,10.0,7.0
26.0,0.0027,8.0,5.0,0.0016,8.0,6.0,0.0013,8.0,5.0
27.0,0.0042,12.0,8.0,0.0027,12.0,8.0,0.0024,12.0,7.0
28.0,0.0025,7.0,6.0,0.0013,7.0,6.0,0.0013,7.0,6.0
29.0,0.0045,12.0,7.0,0.0028,12.0,8.0,0.0024,12.0,7.0
30.0,0.0023,7.0,7.0,0.0013,7.0,7.0,0.001,7.0,7.0
31.0,0.0025,8.0,5.0,0.0013,8.0,6.0,0.0011,8.0,5.0
32.0,0.0027,8.0,7.0,0.0014,8.0,7.0,0.0012,8.0,7.0
33.0,0.003,9.0,7.0,0.0017,9.0,7.0,0.0015,9.0,7.0
