iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0143,7.0,14.0,0.0076,7.0,15.0,0.0062,7.0,19.0
2.0,0.0124,8.0,12.0,0.0064,8.0,13.0,0.0051,8.0,17.0
3.0,0.0151,6.0,11.0,0.0079,6.0,11.0,0.0064,6.0,13.0
4.0,0.014,7.0,12.0,0.0074,7.0,13.0,0.0059,7.0,18.0
5.0,0.0145,7.0,13.0,0.0086,7.0,16.0,0.0069,7.0,21.0
6.0,0.0129,6.0,12.0,0.0065,6.0,13.0,0.0053,6.0,16.0
7.0,0.0124,6.0,13.0,0.0067,6.0,14.0,0.0059,6.0,17.0
8.0,0.0134,6.0,12.0,0.0075,6.0,14.0,0.0064,6.0,18.0
9.0,0.0129,8.0,12.0,0.0071,8.0,12.0,0.0059,8.0,16.0
10.0,0.0114,6.0,14.0,0.006,6.0,14.0,0.0053,6.0,18.0
11.0,0.0144,7.0,11.0,0.0082,7.0,11.0,0.0065,7.0,15.0
12.0,0.0159,6.0,11.0,0.0086,6.0,11.0,0.0069,6.0,18.0
13.0,0.0137,7.0,13.0,0.0071,7.0,14.0,0.0057,7.0,18.0
14.0,0.0112,6.0,10.0,0.0059,6.0,11.0,0.0049,6.0,14.0
15.0,0.0124,8.0,15.0,0.0065,8.0,15.0,0.0052,8.0,21.0
16.0,0.0121,6.0,11.0,0.0064,6.0,11.0,0.0052,6.0,16.0
17.0,0.0122,6.0,11.0,0.0071,6.0,11.0,0.0061,6.0,15.0
18.0,0.0129,7.0,11.0,0.0068,7.0,12.0,0.0058,7.0,18.0
19.0,0.0121,5.0,11.0,0.0064,5.0,12.0,0.0055,5.0,14.0
20.0,0.0133,6.0,11.0,0.0072,6.0,12.0,0.0055,6.0,16.0
21.0,0.0141,8.0,14.0,0.0071,8.0,15.0,0.0057,8.0,19.0
22.0,0.0136,8.0,12.0,0.0096,8.0,12.0,0.0063,8.0,18.0
23.0,0.0116,8.0,14.0,0.0063,8.0,14.0,0.0048,8.0,18.0
24.0,0.0119,6.0,11.0,0.0063,6.0,12.0,0.0051,6.0,17.0
25.0,0.0123,5.0,12.0,0.0063,5.0,13.0,0.0053,5.0,18.0
26.0,0.0136,7.0,14.0,0.0076,7.0,15.0,0.0063,7.0,19.0
27.0,0.0133,6.0,14.0,0.0077,6.0,14.0,0.0062,6.0,20.0
28.0,0.0124,6.0,13.0,0.0059,6.0,13.0,0.0046,6.0,20.0
29.0,0.0137,8.0,13.0,0.008,8.0,14.0,0.0063,8.0,18.0
30.0,0.0119,5.0,12.0,0.007,5.0,13.0,0.0054,5.0,18.0
31.0,0.0125,6.0,13.0,0.0064,6.0,14.0,0.0051,6.0,18.0
32.0,0.013,6.0,15.0,0.0063,6.0,16.0,0.0056,6.0,24.0
33.0,0.013,5.0,12.0,0.0071,5.0,13.0,0.0058,5.0,17.0
