iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0332,7.0,16.0,0.0198,7.0,16.0,0.0156,7.0,22.0
2.0,0.0268,8.0,14.0,0.0159,8.0,14.0,0.0134,8.0,21.0
3.0,0.0273,6.0,16.0,0.0191,6.0,16.0,0.0156,6.0,22.0
4.0,0.0294,7.0,14.0,0.0163,7.0,14.0,0.0136,7.0,24.0
5.0,0.0271,7.0,16.0,0.0162,7.0,17.0,0.0133,7.0,23.0
6.0,0.0253,7.0,14.0,0.0147,7.0,15.0,0.0122,7.0,24.0
7.0,0.0276,7.0,14.0,0.0171,7.0,15.0,0.0143,7.0,17.0
8.0,0.0289,6.0,14.0,0.0173,6.0,14.0,0.0136,6.0,21.0
9.0,0.0283,8.0,14.0,0.0169,8.0,14.0,0.0154,8.0,19.0
10.0,0.0285,8.0,16.0,0.017,8.0,16.0,0.0143,8.0,22.0
11.0,0.0332,7.0,15.0,0.018,7.0,16.0,0.015,7.0,20.0
12.0,0.0312,6.0,16.0,0.0164,6.0,18.0,0.0135,6.0,22.0
13.0,0.0244,7.0,17.0,0.0141,7.0,18.0,0.0115,7.0,25.0
14.0,0.0261,6.0,15.0,0.0155,6.0,15.0,0.0131,6.0,21.0
15.0,0.0309,8.0,16.0,0.0185,8.0,16.0,0.0138,8.0,25.0
16.0,0.0267,6.0,12.0,0.0157,6.0,13.0,0.0131,6.0,16.0
17.0,0.0268,6.0,14.0,0.0162,6.0,14.0,0.0136,6.0,22.0
18.0,0.0297,7.0,14.0,0.0177,7.0,14.0,0.0152,7.0,23.0
19.0,0.0273,7.0,14.0,0.0157,7.0,14.0,0.0123,7.0,20.0
20.0,0.028,6.0,14.0,0.0163,6.0,14.0,0.0137,6.0,21.0
21.0,0.031,8.0,16.0,0.0191,8.0,16.0,0.0166,8.0,24.0
22.0,0.03,8.0,14.0,0.0176,8.0,15.0,0.0143,8.0,20.0
23.0,0.0287,8.0,15.0,0.0167,8.0,15.0,0.0132,8.0,22.0
24.0,0.0262,7.0,13.0,0.0156,7.0,13.0,0.0131,7.0,17.0
25.0,0.0273,8.0,14.0,0.0165,8.0,16.0,0.0145,8.0,20.0
26.0,0.0292,7.0,15.0,0.0593,7.0,16.0,0.013,7.0,24.0
27.0,0.0254,6.0,16.0,0.0155,6.0,17.0,0.0128,6.0,23.0
28.0,0.0237,6.0,17.0,0.0151,6.0,18.0,0.0124,6.0,24.0
29.0,0.0316,8.0,15.0,0.0195,8.0,15.0,0.0157,8.0,22.0
30.0,0.0285,6.0,13.0,0.0167,6.0,15.0,0.014,6.0,20.0
31.0,0.0273,6.0,15.0,0.0156,6.0,15.0,0.0123,6.0,22.0
32.0,0.0283,6.0,15.0,0.0157,6.0,16.0,0.0129,6.0,26.0
33.0,0.0291,8.0,14.0,0.0177,8.0,14.0,0.0144,8.0,21.0
