iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.2572,14.0,45.0,0.1637,14.0,47.0,0.1366,14.0,69.0
2.0,0.2023,15.0,44.0,0.1499,15.0,49.0,0.1297,15.0,70.0
3.0,0.2464,13.0,45.0,0.1561,13.0,49.0,0.1353,13.0,73.0
4.0,0.2038,15.0,47.0,0.152,15.0,54.0,0.1289,15.0,83.0
5.0,0.2596,13.0,44.0,0.1633,13.0,48.0,0.1416,13.0,74.0
6.0,0.2041,12.0,46.0,0.1455,12.0,47.0,0.1254,12.0,68.0
7.0,0.2492,13.0,43.0,0.1537,13.0,46.0,0.1316,13.0,68.0
8.0,0.2066,12.0,44.0,0.157,12.0,48.0,0.1811,12.0,67.0
9.0,0.2121,14.0,43.0,0.1576,14.0,49.0,0.1345,14.0,70.0
10.0,0.1999,14.0,45.0,0.1897,14.0,51.0,0.1302,14.0,71.0
11.0,0.2091,15.0,46.0,0.1568,15.0,51.0,0.1356,15.0,79.0
12.0,0.2429,13.0,45.0,0.1522,13.0,50.0,0.1326,13.0,72.0
13.0,0.1866,14.0,43.0,0.1408,14.0,46.0,0.1232,14.0,67.0
14.0,0.2263,12.0,46.0,0.1365,12.0,52.0,0.1161,12.0,80.0
15.0,0.2108,15.0,47.0,0.1583,15.0,52.0,0.1364,15.0,77.0
16.0,0.255,14.0,45.0,0.1652,14.0,50.0,0.1422,14.0,67.0
17.0,0.2037,13.0,42.0,0.1558,13.0,47.0,0.1741,13.0,68.0
18.0,0.195,13.0,43.0,0.1493,13.0,51.0,0.126,13.0,71.0
19.0,0.1926,13.0,45.0,0.1587,13.0,48.0,0.1704,13.0,70.0
20.0,0.4241,14.0,46.0,0.3135,14.0,53.0,0.2446,14.0,76.0
21.0,0.2645,14.0,45.0,0.2076,14.0,51.0,0.1368,14.0,74.0
22.0,0.1902,15.0,42.0,0.1419,15.0,45.0,0.1228,15.0,68.0
23.0,0.2509,14.0,46.0,0.1504,14.0,49.0,0.1268,14.0,74.0
24.0,0.2045,14.0,41.0,0.1533,14.0,46.0,0.1321,14.0,65.0
25.0,0.25,14.0,43.0,0.153,14.0,49.0,0.1316,14.0,75.0
26.0,0.1924,14.0,42.0,0.1459,14.0,44.0,0.1684,14.0,69.0
27.0,0.196,13.0,45.0,0.147,13.0,53.0,0.1286,13.0,70.0
28.0,0.2015,14.0,44.0,0.1429,14.0,51.0,0.1589,14.0,73.0
29.0,0.216,14.0,46.0,0.1605,14.0,52.0,0.1375,14.0,76.0
30.0,0.1968,12.0,44.0,0.1872,12.0,46.0,0.1293,12.0,70.0
31.0,0.2027,14.0,42.0,0.1562,14.0,44.0,0.134,14.0,68.0
32.0,0.2379,13.0,44.0,0.146,13.0,48.0,0.1231,13.0,78.0
33.0,0.2153,15.0,46.0,0.164,15.0,50.0,0.1402,15.0,71.0
