iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.264,23.0,89.0,0.1758,23.0,102.0,0.188,23.0,130.0
2.0,0.1866,26.0,84.0,0.1502,26.0,92.0,0.124,26.0,137.0
3.0,0.2349,22.0,85.0,0.15,22.0,94.0,0.1283,22.0,125.0
4.0,0.225,23.0,93.0,0.1409,23.0,102.0,0.1139,23.0,144.0
5.0,0.1947,22.0,90.0,0.1971,22.0,97.0,0.1295,22.0,133.0
6.0,0.1761,22.0,90.0,0.1445,22.0,98.0,0.1565,22.0,137.0
7.0,0.1817,21.0,80.0,0.1488,21.0,90.0,0.1634,21.0,118.0
8.0,0.19,19.0,84.0,0.1528,19.0,92.0,0.123,19.0,127.0
9.0,0.2458,24.0,76.0,0.1612,24.0,82.0,0.1367,24.0,114.0
10.0,0.2422,24.0,88.0,0.1605,24.0,101.0,0.1342,24.0,131.0
11.0,0.2364,23.0,87.0,0.1506,23.0,92.0,0.1261,23.0,123.0
12.0,0.2382,21.0,83.0,0.1543,21.0,90.0,0.1302,21.0,124.0
13.0,0.1677,21.0,93.0,0.176,21.0,99.0,0.1096,21.0,143.0
14.0,0.1655,17.0,89.0,0.1341,17.0,94.0,0.1488,17.0,128.0
15.0,0.1941,25.0,100.0,0.1548,25.0,106.0,0.128,25.0,140.0
16.0,0.1971,23.0,72.0,0.152,23.0,76.0,0.1286,23.0,119.0
17.0,0.2328,20.0,83.0,0.1489,20.0,92.0,0.127,20.0,124.0
18.0,0.2356,22.0,85.0,0.1583,22.0,91.0,0.1334,22.0,128.0
19.0,0.2115,23.0,79.0,0.1355,23.0,86.0,0.1131,23.0,124.0
20.0,0.1847,21.0,84.0,0.1874,21.0,92.0,0.1224,21.0,123.0
21.0,0.2251,23.0,91.0,0.2806,23.0,99.0,0.2825,23.0,134.0
22.0,0.3868,27.0,86.0,0.2265,27.0,99.0,0.2012,27.0,131.0
23.0,0.1903,23.0,85.0,0.1461,23.0,91.0,0.1204,23.0,131.0
24.0,0.231,20.0,78.0,0.146,20.0,85.0,0.1226,20.0,124.0
25.0,0.2306,24.0,83.0,0.1405,24.0,92.0,0.1154,24.0,134.0
26.0,0.1862,21.0,87.0,0.1891,21.0,97.0,0.1205,21.0,136.0
27.0,0.1844,20.0,85.0,0.1458,20.0,91.0,0.1584,20.0,131.0
28.0,0.1682,18.0,84.0,0.1399,18.0,88.0,0.1083,18.0,125.0
29.0,0.256,25.0,85.0,0.1628,25.0,92.0,0.1382,25.0,121.0
30.0,0.2508,20.0,84.0,0.1558,20.0,90.0,0.1315,20.0,137.0
31.0,0.1906,19.0,89.0,0.1875,19.0,101.0,0.1187,19.0,138.0
32.0,0.1737,20.0,99.0,0.1379,20.0,108.0,0.152,20.0,137.0
33.0,0.2012,25.0,86.0,0.1545,25.0,95.0,0.1271,25.0,131.0
