iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0075,16.0,9.0,0.0052,16.0,11.0,0.0046,16.0,9.0
2.0,0.0112,22.0,12.0,0.0087,22.0,15.0,0.0077,22.0,12.0
3.0,0.0088,18.0,11.0,0.0068,18.0,11.0,0.0063,18.0,11.0
4.0,0.0074,16.0,12.0,0.0056,16.0,12.0,0.0052,16.0,12.0
5.0,0.0064,15.0,9.0,0.0047,15.0,9.0,0.0042,15.0,9.0
6.0,0.0046,11.0,8.0,0.0032,11.0,8.0,0.003,11.0,8.0
7.0,0.0049,12.0,8.0,0.0035,12.0,9.0,0.0033,12.0,8.0
8.0,0.006,12.0,12.0,0.0038,12.0,12.0,0.0034,12.0,12.0
9.0,0.0518,17.0,11.0,0.0065,17.0,12.0,0.0061,17.0,11.0
10.0,0.0041,10.0,8.0,0.0025,10.0,8.0,0.0021,10.0,8.0
11.0,0.0061,13.0,7.0,0.0045,13.0,8.0,0.0043,13.0,7.0
12.0,0.0074,17.0,11.0,0.0055,17.0,11.0,0.0049,17.0,10.0
13.0,0.0035,9.0,9.0,0.0019,9.0,9.0,0.0016,9.0,9.0
14.0,0.0064,12.0,10.0,0.0036,12.0,10.0,0.0034,12.0,10.0
15.0,0.0034,10.0,9.0,0.0017,10.0,9.0,0.0018,10.0,9.0
16.0,0.0104,19.0,11.0,0.0077,19.0,13.0,0.0071,19.0,11.0
17.0,0.0061,12.0,7.0,0.0041,12.0,7.0,0.0037,12.0,7.0
18.0,0.005,11.0,9.0,0.0032,11.0,9.0,0.0028,11.0,9.0
19.0,0.0052,13.0,12.0,0.0036,13.0,12.0,0.003,13.0,12.0
20.0,0.005,11.0,9.0,0.0035,11.0,9.0,0.0031,11.0,9.0
21.0,0.009,19.0,11.0,0.0069,19.0,13.0,0.0064,19.0,11.0
22.0,0.0137,23.0,12.0,0.011,23.0,14.0,0.0098,23.0,12.0
23.0,0.0046,11.0,11.0,0.0028,11.0,11.0,0.0022,11.0,10.0
24.0,0.0098,17.0,10.0,0.0073,17.0,10.0,0.0069,17.0,10.0
25.0,0.008,16.0,10.0,0.0055,16.0,11.0,0.005,16.0,10.0
26.0,0.0045,11.0,7.0,0.003,11.0,8.0,0.0028,11.0,7.0
27.0,0.0076,18.0,12.0,0.0057,18.0,12.0,0.0051,18.0,12.0
28.0,0.005,12.0,9.0,0.0035,12.0,9.0,0.0032,12.0,9.0
29.0,0.0095,18.0,10.0,0.0071,18.0,11.0,0.0065,18.0,10.0
30.0,0.005,11.0,11.0,0.0032,11.0,11.0,0.0024,11.0,11.0
31.0,0.005,12.0,8.0,0.0032,12.0,8.0,0.0029,12.0,8.0
32.0,0.0047,11.0,9.0,0.0031,11.0,9.0,0.0028,11.0,9.0
33.0,0.0055,12.0,9.0,0.004,12.0,9.0,0.0034,12.0,9.0
