iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.1184,4.0,8.0,0.0911,4.0,9.0,0.0842,4.0,13.0
2.0,0.1118,5.0,8.0,0.0831,5.0,10.0,0.0811,5.0,14.0
3.0,0.1223,4.0,8.0,0.1353,4.0,10.0,0.0818,4.0,14.0
4.0,0.1084,5.0,8.0,0.0789,5.0,10.0,0.0747,5.0,12.0
5.0,0.1233,5.0,8.0,0.0957,5.0,10.0,0.0875,5.0,14.0
6.0,0.1137,4.0,8.0,0.0871,4.0,9.0,0.0774,4.0,14.0
7.0,0.1145,4.0,8.0,0.0883,4.0,10.0,0.0808,4.0,15.0
8.0,0.1161,4.0,8.0,0.0874,4.0,11.0,0.0799,4.0,13.0
9.0,0.1195,5.0,8.0,0.0918,5.0,10.0,0.0792,5.0,13.0
10.0,0.1112,5.0,8.0,0.0854,5.0,9.0,0.0799,5.0,13.0
11.0,0.1177,5.0,8.0,0.0916,5.0,9.0,0.1261,5.0,14.0
12.0,0.1319,4.0,8.0,0.0915,4.0,11.0,0.0825,4.0,13.0
13.0,0.1874,4.0,8.0,0.158,4.0,11.0,0.1453,4.0,12.0
14.0,0.2244,4.0,8.0,0.2095,4.0,11.0,0.1895,4.0,13.0
15.0,0.1416,4.0,8.0,0.1075,4.0,11.0,0.0828,4.0,13.0
16.0,0.1143,4.0,8.0,0.0905,4.0,11.0,0.0814,4.0,13.0
17.0,0.1583,5.0,8.0,0.0905,5.0,10.0,0.0814,5.0,12.0
18.0,0.1112,4.0,8.0,0.0843,4.0,10.0,0.0777,4.0,12.0
19.0,0.1161,4.0,8.0,0.0868,4.0,10.0,0.0785,4.0,13.0
20.0,0.1631,5.0,8.0,0.0915,5.0,9.0,0.083,5.0,13.0
21.0,0.1143,5.0,8.0,0.0862,5.0,11.0,0.0773,5.0,14.0
22.0,0.1123,5.0,8.0,0.0829,5.0,9.0,0.0795,5.0,13.0
23.0,0.1203,4.0,8.0,0.0879,4.0,10.0,0.0765,4.0,15.0
24.0,0.114,4.0,8.0,0.0871,4.0,10.0,0.0789,4.0,13.0
25.0,0.1182,5.0,8.0,0.1337,5.0,10.0,0.0825,5.0,14.0
26.0,0.1105,5.0,8.0,0.0845,5.0,10.0,0.0778,5.0,13.0
27.0,0.1111,4.0,8.0,0.0835,4.0,9.0,0.0797,4.0,15.0
28.0,0.1494,5.0,8.0,0.0834,5.0,11.0,0.0742,5.0,15.0
29.0,0.1185,5.0,8.0,0.0896,5.0,10.0,0.0837,5.0,12.0
30.0,0.1157,4.0,8.0,0.0839,4.0,11.0,0.1186,4.0,14.0
31.0,0.1186,4.0,8.0,0.0936,4.0,10.0,0.084,4.0,13.0
32.0,0.11,4.0,8.0,0.0854,4.0,10.0,0.0785,4.0,14.0
33.0,0.1618,5.0,8.0,0.0913,5.0,11.0,0.0813,5.0,14.0
