iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0901,7.0,17.0,0.064,7.0,17.0,0.0548,7.0,27.0
2.0,0.0847,8.0,18.0,0.059,8.0,20.0,0.0525,8.0,26.0
3.0,0.088,7.0,18.0,0.0584,7.0,18.0,0.0524,7.0,28.0
4.0,0.0852,8.0,18.0,0.058,8.0,19.0,0.0498,8.0,29.0
5.0,0.0878,7.0,18.0,0.0593,7.0,18.0,0.0543,7.0,27.0
6.0,0.1208,7.0,17.0,0.0568,7.0,17.0,0.0512,7.0,28.0
7.0,0.0806,7.0,16.0,0.0558,7.0,16.0,0.0484,7.0,25.0
8.0,0.0913,7.0,17.0,0.0608,7.0,18.0,0.0538,7.0,25.0
9.0,0.0868,8.0,18.0,0.059,8.0,18.0,0.0535,8.0,25.0
10.0,0.086,8.0,17.0,0.0618,8.0,17.0,0.0554,8.0,28.0
11.0,0.0853,8.0,18.0,0.0572,8.0,19.0,0.0516,8.0,29.0
12.0,0.0881,6.0,17.0,0.0995,6.0,17.0,0.0537,6.0,27.0
13.0,0.0786,7.0,18.0,0.0544,7.0,18.0,0.0477,7.0,28.0
14.0,0.0813,6.0,18.0,0.051,6.0,20.0,0.0437,6.0,28.0
15.0,0.0886,8.0,18.0,0.0573,8.0,19.0,0.0506,8.0,30.0
16.0,0.0846,7.0,17.0,0.0578,7.0,17.0,0.0512,7.0,26.0
17.0,0.0854,7.0,16.0,0.0604,7.0,16.0,0.0515,7.0,24.0
18.0,0.0815,7.0,17.0,0.0558,7.0,17.0,0.048,7.0,25.0
19.0,0.0796,7.0,18.0,0.0534,7.0,18.0,0.0476,7.0,25.0
20.0,0.0888,8.0,18.0,0.0585,8.0,19.0,0.0535,8.0,29.0
21.0,0.1041,8.0,17.0,0.0621,8.0,18.0,0.0544,8.0,27.0
22.0,0.086,8.0,15.0,0.1017,8.0,17.0,0.0885,8.0,23.0
23.0,0.1598,8.0,18.0,0.1089,8.0,18.0,0.0959,8.0,29.0
24.0,0.1643,8.0,16.0,0.1049,8.0,16.0,0.0835,8.0,21.0
25.0,0.1778,8.0,17.0,0.108,8.0,18.0,0.094,8.0,27.0
26.0,0.0971,8.0,17.0,0.0689,8.0,19.0,0.0579,8.0,29.0
27.0,0.1071,7.0,17.0,0.0644,7.0,18.0,0.0592,7.0,24.0
28.0,0.0873,7.0,18.0,0.0547,7.0,20.0,0.0454,7.0,30.0
29.0,0.0934,8.0,17.0,0.0652,8.0,18.0,0.0603,8.0,29.0
30.0,0.0792,6.0,16.0,0.0555,6.0,16.0,0.0477,6.0,25.0
31.0,0.0895,7.0,16.0,0.057,7.0,18.0,0.0504,7.0,27.0
32.0,0.0838,7.0,17.0,0.0937,7.0,17.0,0.0468,7.0,26.0
33.0,0.0853,8.0,18.0,0.0606,8.0,18.0,0.0589,8.0,27.0
