iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0542,10.0,27.0,0.0334,10.0,30.0,0.0285,10.0,42.0
2.0,0.0448,12.0,26.0,0.0307,12.0,28.0,0.0262,12.0,38.0
3.0,0.0472,10.0,28.0,0.0297,10.0,30.0,0.0247,10.0,42.0
4.0,0.0457,10.0,26.0,0.0279,10.0,29.0,0.0238,10.0,43.0
5.0,0.0492,10.0,26.0,0.0296,10.0,29.0,0.0255,10.0,40.0
6.0,0.0424,9.0,26.0,0.0276,9.0,28.0,0.0243,9.0,36.0
7.0,0.0466,9.0,21.0,0.0282,9.0,26.0,0.0239,9.0,34.0
8.0,0.0471,9.0,26.0,0.0287,9.0,27.0,0.0252,9.0,37.0
9.0,0.0485,12.0,23.0,0.0305,12.0,25.0,0.0273,12.0,38.0
10.0,0.0452,11.0,25.0,0.0303,11.0,29.0,0.027,11.0,37.0
11.0,0.0463,11.0,25.0,0.0299,11.0,28.0,0.0252,11.0,40.0
12.0,0.0434,10.0,23.0,0.03,10.0,23.0,0.0257,10.0,36.0
13.0,0.0472,10.0,28.0,0.0262,10.0,31.0,0.0216,10.0,44.0
14.0,0.0397,8.0,26.0,0.0258,8.0,29.0,0.0207,8.0,39.0
15.0,0.0557,12.0,29.0,0.0325,12.0,32.0,0.0246,12.0,46.0
16.0,0.0449,10.0,22.0,0.0365,10.0,25.0,0.0249,10.0,34.0
17.0,0.0446,9.0,24.0,0.0296,9.0,25.0,0.0248,9.0,37.0
18.0,0.0469,10.0,25.0,0.0321,10.0,27.0,0.0316,10.0,42.0
19.0,0.0454,9.0,23.0,0.0259,9.0,26.0,0.0219,9.0,35.0
20.0,0.0436,9.0,26.0,0.0286,9.0,29.0,0.0286,9.0,41.0
21.0,0.057,10.0,27.0,0.0331,10.0,29.0,0.0274,10.0,40.0
22.0,0.0449,12.0,25.0,0.0337,12.0,28.0,0.0309,12.0,37.0
23.0,0.0443,10.0,26.0,0.0286,10.0,28.0,0.0233,10.0,41.0
24.0,0.0438,9.0,23.0,0.0272,9.0,26.0,0.0258,9.0,37.0
25.0,0.0498,11.0,24.0,0.0266,11.0,25.0,0.022,11.0,36.0
26.0,0.0422,9.0,27.0,0.0278,9.0,29.0,0.0259,9.0,41.0
27.0,0.0504,9.0,25.0,0.0296,9.0,26.0,0.0233,9.0,38.0
28.0,0.0385,8.0,27.0,0.024,8.0,29.0,0.0205,8.0,39.0
29.0,0.0574,11.0,25.0,0.0312,11.0,28.0,0.0274,11.0,38.0
30.0,0.0474,9.0,23.0,0.0314,9.0,24.0,0.032,9.0,38.0
31.0,0.0453,9.0,25.0,0.0278,9.0,27.0,0.0227,9.0,39.0
32.0,0.0414,9.0,28.0,0.0261,9.0,31.0,0.0212,9.0,44.0
33.0,0.0551,11.0,25.0,0.0299,11.0,27.0,0.0645,11.0,39.0
