iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0896,8.0,19.0,0.0519,8.0,24.0,0.0345,8.0,49.0
2.0,0.0834,8.0,18.0,0.0463,8.0,24.0,0.0301,8.0,44.0
3.0,0.0839,8.0,19.0,0.0423,8.0,22.0,0.027,8.0,47.0
4.0,0.0792,8.0,19.0,0.044,8.0,26.0,0.0282,8.0,50.0
5.0,0.0812,8.0,19.0,0.0421,8.0,23.0,0.0274,8.0,47.0
6.0,0.0829,8.0,19.0,0.0432,8.0,22.0,0.0278,8.0,49.0
7.0,0.0817,8.0,17.0,0.0419,8.0,22.0,0.0273,8.0,40.0
8.0,0.0795,7.0,18.0,0.0425,7.0,21.0,0.0278,7.0,43.0
9.0,0.0792,7.0,16.0,0.0441,7.0,22.0,0.0294,7.0,39.0
10.0,0.0908,8.0,18.0,0.0478,8.0,25.0,0.0324,8.0,49.0
11.0,0.0836,8.0,17.0,0.0419,8.0,25.0,0.0267,8.0,49.0
12.0,0.0853,8.0,19.0,0.0447,8.0,21.0,0.0299,8.0,47.0
13.0,0.0836,7.0,20.0,0.0421,7.0,24.0,0.027,7.0,44.0
14.0,0.075,8.0,18.0,0.0418,8.0,22.0,0.0279,8.0,45.0
15.0,0.0826,8.0,20.0,0.0418,8.0,26.0,0.0266,8.0,45.0
16.0,0.0798,8.0,17.0,0.0444,8.0,19.0,0.0302,8.0,43.0
17.0,0.0838,8.0,18.0,0.0423,8.0,23.0,0.0264,8.0,42.0
18.0,0.0803,8.0,18.0,0.0438,8.0,24.0,0.0294,8.0,46.0
19.0,0.0839,8.0,18.0,0.0438,8.0,22.0,0.0284,8.0,47.0
20.0,0.1171,7.0,17.0,0.0425,7.0,24.0,0.027,7.0,47.0
21.0,0.0822,8.0,19.0,0.0442,8.0,22.0,0.0269,8.0,48.0
22.0,0.0894,8.0,17.0,0.0474,8.0,23.0,0.0302,8.0,45.0
23.0,0.08,8.0,18.0,0.0439,8.0,25.0,0.0273,8.0,49.0
24.0,0.0856,8.0,17.0,0.0408,8.0,20.0,0.0256,8.0,41.0
25.0,0.0822,8.0,18.0,0.0443,8.0,23.0,0.0289,8.0,46.0
26.0,0.0871,8.0,19.0,0.0436,8.0,23.0,0.0283,8.0,50.0
27.0,0.0813,7.0,17.0,0.0427,7.0,23.0,0.0274,7.0,45.0
28.0,0.1221,7.0,18.0,0.0407,7.0,23.0,0.0255,7.0,43.0
29.0,0.0789,8.0,18.0,0.0414,8.0,23.0,0.026,8.0,47.0
30.0,0.0917,8.0,18.0,0.0481,8.0,22.0,0.0307,8.0,46.0
31.0,0.0757,7.0,17.0,0.0401,7.0,25.0,0.0244,7.0,42.0
32.0,0.0814,8.0,18.0,0.043,8.0,24.0,0.0273,8.0,50.0
33.0,0.0822,8.0,17.0,0.0424,8.0,20.0,0.0276,8.0,46.0
