iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0033,5.0,4.0,0.0014,5.0,5.0,0.0009,5.0,4.0
2.0,0.0047,8.0,6.0,0.0023,8.0,7.0,0.0014,8.0,5.0
3.0,0.0038,7.0,5.0,0.0019,7.0,5.0,0.0013,7.0,5.0
4.0,0.0035,7.0,4.0,0.0017,7.0,5.0,0.0013,7.0,4.0
5.0,0.0032,6.0,4.0,0.0016,6.0,5.0,0.0011,6.0,4.0
6.0,0.0025,4.0,3.0,0.001,4.0,3.0,0.0007,4.0,3.0
7.0,0.0025,5.0,3.0,0.0012,5.0,4.0,0.0009,5.0,3.0
8.0,0.004,7.0,4.0,0.002,7.0,5.0,0.0014,7.0,4.0
9.0,0.0037,7.0,4.0,0.0018,7.0,5.0,0.0013,7.0,4.0
10.0,0.0028,6.0,4.0,0.0014,6.0,4.0,0.001,6.0,4.0
11.0,0.0023,4.0,3.0,0.001,4.0,4.0,0.0007,4.0,3.0
12.0,0.0032,6.0,4.0,0.0015,6.0,5.0,0.001,6.0,4.0
13.0,0.0028,6.0,4.0,0.0014,6.0,5.0,0.001,6.0,4.0
14.0,0.003,6.0,4.0,0.0015,6.0,5.0,0.0012,6.0,4.0
15.0,0.0019,5.0,3.0,0.0008,5.0,3.0,0.0006,5.0,3.0
16.0,0.004,7.0,5.0,0.002,7.0,7.0,0.0013,7.0,5.0
17.0,0.0026,4.0,3.0,0.001,4.0,5.0,0.0007,4.0,3.0
18.0,0.0029,5.0,3.0,0.0013,5.0,3.0,0.001,5.0,3.0
19.0,0.0034,7.0,4.0,0.0018,7.0,5.0,0.0013,7.0,4.0
20.0,0.0026,5.0,3.0,0.0013,5.0,4.0,0.0009,5.0,3.0
21.0,0.0036,6.0,5.0,0.0018,6.0,6.0,0.0011,6.0,5.0
22.0,0.0058,8.0,6.0,0.003,8.0,7.0,0.0019,8.0,6.0
23.0,0.0041,7.0,4.0,0.002,7.0,5.0,0.0015,7.0,4.0
24.0,0.0044,6.0,4.0,0.0021,6.0,5.0,0.0015,6.0,4.0
25.0,0.0034,5.0,4.0,0.0015,5.0,4.0,0.001,5.0,4.0
26.0,0.0026,4.0,3.0,0.001,4.0,4.0,0.0008,4.0,3.0
27.0,0.004,6.0,4.0,0.0017,6.0,5.0,0.0011,6.0,4.0
28.0,0.0031,5.0,3.0,0.0013,5.0,4.0,0.001,5.0,3.0
29.0,0.0039,6.0,5.0,0.0017,6.0,6.0,0.0011,6.0,5.0
30.0,0.0035,6.0,4.0,0.0019,6.0,4.0,0.0012,6.0,4.0
31.0,0.0023,4.0,3.0,0.0008,4.0,4.0,0.0006,4.0,3.0
32.0,0.0027,5.0,3.0,0.0012,5.0,4.0,0.0009,5.0,3.0
33.0,0.0029,5.0,3.0,0.0014,5.0,3.0,0.0009,5.0,3.0
