iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.1832,12.0,34.0,0.1187,12.0,42.0,0.0747,12.0,79.0
2.0,0.2178,12.0,33.0,0.1018,12.0,41.0,0.0696,12.0,81.0
3.0,0.1526,11.0,33.0,0.1027,11.0,40.0,0.0636,11.0,77.0
4.0,0.1671,12.0,36.0,0.1052,12.0,46.0,0.1107,12.0,87.0
5.0,0.1614,11.0,32.0,0.1314,11.0,40.0,0.0623,11.0,78.0
6.0,0.1756,11.0,33.0,0.0983,11.0,43.0,0.0623,11.0,71.0
7.0,0.1964,12.0,32.0,0.0956,12.0,41.0,0.0637,12.0,73.0
8.0,0.1589,11.0,32.0,0.1018,11.0,41.0,0.0684,11.0,74.0
9.0,0.166,11.0,30.0,0.1472,11.0,37.0,0.0695,11.0,76.0
10.0,0.1777,12.0,33.0,0.1052,12.0,41.0,0.0693,12.0,78.0
11.0,0.1505,12.0,32.0,0.0974,12.0,41.0,0.1021,12.0,70.0
12.0,0.1579,12.0,32.0,0.1028,12.0,39.0,0.0664,12.0,81.0
13.0,0.1614,11.0,35.0,0.0999,11.0,40.0,0.0616,11.0,76.0
14.0,0.196,12.0,31.0,0.0926,12.0,42.0,0.063,12.0,78.0
15.0,0.1618,11.0,37.0,0.0958,11.0,45.0,0.0576,11.0,79.0
16.0,0.1576,11.0,29.0,0.1039,11.0,38.0,0.1092,11.0,68.0
17.0,0.1568,12.0,30.0,0.0968,12.0,38.0,0.0618,12.0,80.0
18.0,0.1543,12.0,32.0,0.1018,12.0,40.0,0.0653,12.0,75.0
19.0,0.1499,11.0,30.0,0.1365,11.0,39.0,0.0646,11.0,68.0
20.0,0.1605,11.0,33.0,0.0974,11.0,38.0,0.0631,11.0,76.0
21.0,0.1816,11.0,36.0,0.0974,11.0,42.0,0.0597,11.0,78.0
22.0,0.2054,12.0,31.0,0.1031,12.0,38.0,0.0685,12.0,74.0
23.0,0.1606,12.0,34.0,0.1111,12.0,41.0,0.0635,12.0,83.0
24.0,0.1926,11.0,30.0,0.2407,11.0,35.0,0.1235,11.0,75.0
25.0,0.3013,11.0,32.0,0.1806,11.0,39.0,0.0756,11.0,70.0
26.0,0.1888,12.0,33.0,0.106,12.0,48.0,0.0654,12.0,83.0
27.0,0.1982,11.0,33.0,0.0968,11.0,42.0,0.0627,11.0,80.0
28.0,0.1608,11.0,34.0,0.0935,11.0,40.0,0.0589,11.0,73.0
29.0,0.1562,11.0,33.0,0.1391,11.0,41.0,0.0611,11.0,79.0
30.0,0.1723,11.0,33.0,0.1059,11.0,41.0,0.0682,11.0,78.0
31.0,0.1545,11.0,34.0,0.0899,11.0,41.0,0.0561,11.0,77.0
32.0,0.1967,12.0,35.0,0.0976,12.0,42.0,0.0642,12.0,92.0
33.0,0.1711,12.0,33.0,0.1009,12.0,39.0,0.0651,12.0,78.0
