iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0449,2.0,5.0,0.0261,2.0,5.0,0.0217,2.0,13.0
2.0,0.0515,2.0,5.0,0.0273,2.0,6.0,0.0197,2.0,16.0
3.0,0.048,2.0,5.0,0.0272,2.0,7.0,0.0209,2.0,15.0
4.0,0.0469,2.0,4.0,0.0243,2.0,6.0,0.0186,2.0,14.0
5.0,0.0452,2.0,5.0,0.0261,2.0,5.0,0.0199,2.0,14.0
6.0,0.05,2.0,5.0,0.0281,2.0,6.0,0.0203,2.0,13.0
7.0,0.0469,2.0,5.0,0.0267,2.0,7.0,0.02,2.0,14.0
8.0,0.0508,2.0,5.0,0.0279,2.0,7.0,0.0203,2.0,15.0
9.0,0.0854,2.0,6.0,0.028,2.0,7.0,0.0216,2.0,14.0
10.0,0.0443,2.0,6.0,0.0255,2.0,8.0,0.0196,2.0,15.0
11.0,0.0462,2.0,6.0,0.0249,2.0,8.0,0.0191,2.0,14.0
12.0,0.0518,2.0,5.0,0.0283,2.0,7.0,0.0211,2.0,16.0
13.0,0.0442,2.0,5.0,0.0254,2.0,7.0,0.0202,2.0,16.0
14.0,0.0498,2.0,6.0,0.0259,2.0,7.0,0.0201,2.0,16.0
15.0,0.0442,2.0,5.0,0.0237,2.0,7.0,0.0188,2.0,15.0
16.0,0.0501,2.0,5.0,0.0292,2.0,6.0,0.0203,2.0,16.0
17.0,0.0452,2.0,5.0,0.0251,2.0,7.0,0.0195,2.0,13.0
18.0,0.0481,2.0,6.0,0.0258,2.0,8.0,0.0196,2.0,16.0
19.0,0.0446,2.0,5.0,0.0254,2.0,6.0,0.0197,2.0,13.0
20.0,0.0512,2.0,5.0,0.0277,2.0,6.0,0.0193,2.0,15.0
21.0,0.0845,2.0,4.0,0.0251,2.0,5.0,0.0192,2.0,16.0
22.0,0.0458,2.0,5.0,0.0274,2.0,6.0,0.0206,2.0,14.0
23.0,0.0434,2.0,6.0,0.024,2.0,7.0,0.0183,2.0,15.0
24.0,0.0471,2.0,6.0,0.0263,2.0,7.0,0.0201,2.0,16.0
25.0,0.0508,2.0,4.0,0.027,2.0,4.0,0.0189,2.0,13.0
26.0,0.0472,2.0,5.0,0.0273,2.0,6.0,0.0208,2.0,15.0
27.0,0.0502,2.0,6.0,0.0271,2.0,7.0,0.0203,2.0,14.0
28.0,0.0426,2.0,6.0,0.0255,2.0,9.0,0.0198,2.0,16.0
29.0,0.0496,2.0,5.0,0.0257,2.0,5.0,0.0203,2.0,14.0
30.0,0.0449,2.0,5.0,0.0258,2.0,7.0,0.0192,2.0,15.0
31.0,0.0491,2.0,5.0,0.0257,2.0,7.0,0.0192,2.0,16.0
32.0,0.0465,2.0,6.0,0.0257,2.0,7.0,0.0198,2.0,14.0
33.0,0.049,2.0,5.0,0.0275,2.0,7.0,0.0203,2.0,15.0
