iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0634,6.0,11.0,0.0303,6.0,17.0,0.0194,6.0,37.0
2.0,0.055,6.0,13.0,0.0288,6.0,16.0,0.0177,6.0,32.0
3.0,0.0557,6.0,13.0,0.0261,6.0,16.0,0.0171,6.0,32.0
4.0,0.0568,6.0,13.0,0.0279,6.0,15.0,0.0182,6.0,35.0
5.0,0.0544,6.0,13.0,0.0268,6.0,16.0,0.0183,6.0,32.0
6.0,0.0519,6.0,13.0,0.0261,6.0,15.0,0.0171,6.0,34.0
7.0,0.0912,6.0,12.0,0.0275,6.0,14.0,0.0178,6.0,29.0
8.0,0.0527,6.0,12.0,0.0274,6.0,17.0,0.0169,6.0,32.0
9.0,0.0552,6.0,11.0,0.0277,6.0,13.0,0.0188,6.0,28.0
10.0,0.0556,6.0,13.0,0.0287,6.0,14.0,0.0188,6.0,33.0
11.0,0.0524,6.0,12.0,0.0269,6.0,17.0,0.0188,6.0,36.0
12.0,0.056,6.0,13.0,0.0276,6.0,17.0,0.0182,6.0,32.0
13.0,0.0533,6.0,13.0,0.0254,6.0,17.0,0.0175,6.0,32.0
14.0,0.0498,6.0,12.0,0.025,6.0,14.0,0.017,6.0,32.0
15.0,0.0503,6.0,14.0,0.0252,6.0,18.0,0.0157,6.0,33.0
16.0,0.0591,6.0,11.0,0.0296,6.0,14.0,0.0189,6.0,32.0
17.0,0.0519,6.0,11.0,0.0258,6.0,14.0,0.0188,6.0,29.0
18.0,0.0531,6.0,12.0,0.0268,6.0,14.0,0.0172,6.0,38.0
19.0,0.0505,6.0,12.0,0.0265,6.0,15.0,0.018,6.0,31.0
20.0,0.0549,5.0,12.0,0.026,5.0,13.0,0.0168,5.0,32.0
21.0,0.0958,6.0,12.0,0.0288,6.0,15.0,0.0179,6.0,31.0
22.0,0.055,6.0,11.0,0.0283,6.0,13.0,0.0179,6.0,33.0
23.0,0.0533,6.0,13.0,0.0258,6.0,17.0,0.0168,6.0,31.0
24.0,0.0527,6.0,12.0,0.0248,6.0,16.0,0.0158,6.0,36.0
25.0,0.0545,6.0,13.0,0.0274,6.0,16.0,0.0182,6.0,35.0
26.0,0.0537,6.0,12.0,0.0268,6.0,13.0,0.0202,6.0,34.0
27.0,0.0501,6.0,12.0,0.0261,6.0,14.0,0.0176,6.0,32.0
28.0,0.0504,6.0,13.0,0.0246,6.0,16.0,0.016,6.0,36.0
29.0,0.0525,6.0,13.0,0.0258,6.0,17.0,0.0162,6.0,32.0
30.0,0.0607,6.0,13.0,0.0311,6.0,16.0,0.0196,6.0,34.0
31.0,0.0516,5.0,12.0,0.0248,5.0,15.0,0.0167,5.0,34.0
32.0,0.0536,6.0,14.0,0.0272,6.0,15.0,0.0176,6.0,36.0
33.0,0.0524,6.0,12.0,0.0268,6.0,16.0,0.0183,6.0,34.0
