iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0061,8.0,6.0,0.0031,8.0,8.0,0.0021,8.0,6.0
2.0,0.0089,12.0,8.0,0.0055,12.0,11.0,0.0035,12.0,8.0
3.0,0.0069,9.0,6.0,0.004,9.0,9.0,0.0028,9.0,6.0
4.0,0.0071,10.0,6.0,0.0045,10.0,6.0,0.0034,10.0,6.0
5.0,0.0061,9.0,5.0,0.0036,9.0,7.0,0.0026,9.0,5.0
6.0,0.005,8.0,5.0,0.0032,8.0,6.0,0.0024,8.0,5.0
7.0,0.0046,7.0,4.0,0.0024,7.0,5.0,0.0019,7.0,4.0
8.0,0.0078,11.0,6.0,0.005,11.0,8.0,0.0039,11.0,6.0
9.0,0.0086,11.0,6.0,0.0052,11.0,7.0,0.0043,11.0,6.0
10.0,0.0055,8.0,5.0,0.003,8.0,5.0,0.0026,8.0,5.0
11.0,0.0046,6.0,5.0,0.0023,6.0,7.0,0.0017,6.0,5.0
12.0,0.0074,10.0,6.0,0.0042,10.0,7.0,0.0031,10.0,6.0
13.0,0.0051,9.0,5.0,0.003,9.0,6.0,0.0022,9.0,5.0
14.0,0.0067,10.0,6.0,0.0042,10.0,7.0,0.0033,10.0,6.0
15.0,0.0038,8.0,5.0,0.0021,8.0,6.0,0.0015,8.0,5.0
16.0,0.0079,10.0,7.0,0.0049,10.0,9.0,0.0033,10.0,7.0
17.0,0.0041,6.0,4.0,0.0021,6.0,6.0,0.0016,6.0,4.0
18.0,0.006,8.0,5.0,0.0036,8.0,5.0,0.0465,8.0,5.0
19.0,0.0072,10.0,6.0,0.0046,10.0,7.0,0.0035,10.0,6.0
20.0,0.0056,8.0,5.0,0.0036,8.0,6.0,0.0024,8.0,5.0
21.0,0.0065,9.0,7.0,0.0039,9.0,9.0,0.0024,9.0,7.0
22.0,0.0097,12.0,8.0,0.006,12.0,11.0,0.0042,12.0,8.0
23.0,0.0067,11.0,6.0,0.0041,11.0,8.0,0.0031,11.0,6.0
24.0,0.0072,9.0,6.0,0.0049,9.0,8.0,0.0037,9.0,6.0
25.0,0.0064,8.0,6.0,0.0035,8.0,7.0,0.0025,8.0,6.0
26.0,0.0046,6.0,5.0,0.0023,6.0,6.0,0.0016,6.0,5.0
27.0,0.0076,10.0,6.0,0.0043,10.0,8.0,0.003,10.0,6.0
28.0,0.0058,8.0,5.0,0.0033,8.0,5.0,0.0027,8.0,5.0
29.0,0.0073,10.0,7.0,0.0042,10.0,9.0,0.0029,10.0,7.0
30.0,0.0054,9.0,5.0,0.0033,9.0,7.0,0.0025,9.0,5.0
31.0,0.0039,7.0,5.0,0.0018,7.0,5.0,0.0012,7.0,5.0
32.0,0.0067,8.0,5.0,0.0057,8.0,5.0,0.0032,8.0,5.0
33.0,0.0075,9.0,5.0,0.0041,9.0,6.0,0.0029,9.0,5.0
