iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0341,4.0,7.0,0.0165,4.0,7.0,0.0101,4.0,17.0
2.0,0.0312,4.0,6.0,0.0156,4.0,8.0,0.0102,4.0,19.0
3.0,0.0315,4.0,7.0,0.0145,4.0,9.0,0.0089,4.0,20.0
4.0,0.0354,4.0,8.0,0.0163,4.0,9.0,0.0101,4.0,21.0
5.0,0.0309,4.0,8.0,0.0146,4.0,9.0,0.009,4.0,19.0
6.0,0.0333,4.0,8.0,0.0591,4.0,8.0,0.0098,4.0,22.0
7.0,0.0311,4.0,7.0,0.0145,4.0,7.0,0.0088,4.0,18.0
8.0,0.0293,4.0,7.0,0.0148,4.0,8.0,0.0095,4.0,17.0
9.0,0.0309,4.0,7.0,0.0152,4.0,7.0,0.0099,4.0,19.0
10.0,0.0359,4.0,7.0,0.0178,4.0,8.0,0.013,4.0,20.0
11.0,0.035,4.0,7.0,0.016,4.0,9.0,0.0095,4.0,19.0
12.0,0.0303,4.0,7.0,0.015,4.0,9.0,0.0095,4.0,18.0
13.0,0.0285,4.0,8.0,0.0149,4.0,9.0,0.0094,4.0,19.0
14.0,0.032,4.0,7.0,0.0157,4.0,9.0,0.01,4.0,16.0
15.0,0.0327,4.0,9.0,0.0149,4.0,9.0,0.0088,4.0,20.0
16.0,0.0313,4.0,7.0,0.0158,4.0,8.0,0.0101,4.0,18.0
17.0,0.0303,4.0,7.0,0.0142,4.0,8.0,0.0097,4.0,15.0
18.0,0.0335,4.0,8.0,0.0156,4.0,9.0,0.0099,4.0,22.0
19.0,0.031,4.0,8.0,0.0158,4.0,8.0,0.0097,4.0,18.0
20.0,0.0308,4.0,7.0,0.0149,4.0,8.0,0.0094,4.0,19.0
21.0,0.0325,4.0,7.0,0.0149,4.0,8.0,0.0091,4.0,17.0
22.0,0.0346,4.0,7.0,0.0172,4.0,8.0,0.0104,4.0,17.0
23.0,0.0348,4.0,8.0,0.0153,4.0,8.0,0.0092,4.0,22.0
24.0,0.0304,4.0,7.0,0.0144,4.0,8.0,0.0092,4.0,21.0
25.0,0.0305,4.0,7.0,0.015,4.0,9.0,0.0093,4.0,18.0
26.0,0.0328,4.0,7.0,0.0186,4.0,8.0,0.0109,4.0,21.0
27.0,0.031,4.0,7.0,0.0149,4.0,9.0,0.0089,4.0,18.0
28.0,0.0282,4.0,7.0,0.0131,4.0,8.0,0.0084,4.0,21.0
29.0,0.0304,4.0,8.0,0.0148,4.0,8.0,0.0091,4.0,19.0
30.0,0.0337,4.0,8.0,0.0166,4.0,8.0,0.0101,4.0,19.0
31.0,0.0296,4.0,7.0,0.0147,4.0,9.0,0.009,4.0,18.0
32.0,0.0298,4.0,8.0,0.0153,4.0,8.0,0.01,4.0,21.0
33.0,0.0322,4.0,7.0,0.0171,4.0,7.0,0.0105,4.0,19.0
