iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0076,9.0,6.0,0.0039,9.0,8.0,0.0029,9.0,6.0
2.0,0.0107,13.0,9.0,0.0067,13.0,13.0,0.0045,13.0,9.0
3.0,0.0094,11.0,7.0,0.0061,11.0,11.0,0.0045,11.0,7.0
4.0,0.0099,12.0,7.0,0.0073,12.0,8.0,0.0053,12.0,7.0
5.0,0.0079,10.0,6.0,0.005,10.0,9.0,0.0036,10.0,6.0
6.0,0.0071,8.0,5.0,0.0042,8.0,5.0,0.0033,8.0,5.0
7.0,0.0073,9.0,5.0,0.0047,9.0,5.0,0.0034,9.0,5.0
8.0,0.0117,13.0,7.0,0.0079,13.0,9.0,0.0064,13.0,7.0
9.0,0.012,13.0,7.0,0.008,13.0,9.0,0.0062,13.0,7.0
10.0,0.0075,10.0,6.0,0.0045,10.0,6.0,0.0037,10.0,6.0
11.0,0.0066,8.0,6.0,0.0039,8.0,8.0,0.0029,8.0,6.0
12.0,0.0104,12.0,7.0,0.0065,12.0,8.0,0.0048,12.0,7.0
13.0,0.0065,9.0,5.0,0.004,9.0,6.0,0.0029,9.0,5.0
14.0,0.0091,11.0,6.0,0.0059,11.0,8.0,0.0045,11.0,6.0
15.0,0.0047,9.0,5.0,0.0025,9.0,7.0,0.0021,9.0,5.0
16.0,0.0093,11.0,8.0,0.006,11.0,11.0,0.0044,11.0,8.0
17.0,0.0056,7.0,5.0,0.0032,7.0,7.0,0.0022,7.0,5.0
18.0,0.0075,9.0,5.0,0.0044,9.0,6.0,0.0039,9.0,5.0
19.0,0.0098,12.0,7.0,0.0069,12.0,7.0,0.0054,12.0,7.0
20.0,0.0076,9.0,5.0,0.0052,9.0,6.0,0.0039,9.0,5.0
21.0,0.0092,11.0,8.0,0.0056,11.0,10.0,0.0037,11.0,8.0
22.0,0.0539,14.0,9.0,0.0096,14.0,13.0,0.0067,14.0,9.0
23.0,0.0097,12.0,7.0,0.0062,12.0,8.0,0.0047,12.0,7.0
24.0,0.0093,10.0,7.0,0.006,10.0,9.0,0.0044,10.0,7.0
25.0,0.0085,10.0,6.0,0.005,10.0,7.0,0.0039,10.0,6.0
26.0,0.0056,7.0,5.0,0.0029,7.0,7.0,0.0021,7.0,5.0
27.0,0.0098,12.0,7.0,0.0061,12.0,8.0,0.0043,12.0,7.0
28.0,0.0069,9.0,5.0,0.0046,9.0,7.0,0.0038,9.0,5.0
29.0,0.01,11.0,8.0,0.0064,11.0,10.0,0.0047,11.0,8.0
30.0,0.0087,11.0,6.0,0.0061,11.0,7.0,0.0047,11.0,6.0
31.0,0.0051,7.0,5.0,0.0022,7.0,7.0,0.0015,7.0,5.0
32.0,0.0072,10.0,6.0,0.0044,10.0,7.0,0.0034,10.0,6.0
33.0,0.0073,10.0,6.0,0.0049,10.0,7.0,0.0037,10.0,6.0
