iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.6733,14.0,52.0,0.3947,14.0,67.0,0.3148,14.0,150.0
2.0,0.62,14.0,50.0,0.3801,14.0,65.0,0.3082,14.0,146.0
3.0,0.552,14.0,53.0,0.4004,14.0,66.0,0.246,14.0,148.0
4.0,0.8769,14.0,54.0,0.7094,14.0,71.0,0.2894,14.0,159.0
5.0,0.6318,14.0,52.0,0.4469,14.0,71.0,0.2736,14.0,157.0
6.0,0.6187,13.0,50.0,0.3655,13.0,65.0,0.2969,13.0,148.0
7.0,0.6323,14.0,50.0,0.3761,14.0,68.0,0.3063,14.0,148.0
8.0,0.5725,14.0,50.0,0.4224,14.0,65.0,0.2616,14.0,154.0
9.0,0.6547,14.0,50.0,0.4342,14.0,63.0,0.2738,14.0,144.0
10.0,0.6267,14.0,53.0,0.4382,14.0,68.0,0.2836,14.0,159.0
11.0,0.6611,14.0,54.0,0.4271,14.0,67.0,0.2635,14.0,158.0
12.0,0.6353,14.0,53.0,0.3751,14.0,67.0,0.3045,14.0,153.0
13.0,0.6548,13.0,52.0,0.4122,13.0,63.0,0.255,13.0,151.0
14.0,0.5649,14.0,54.0,0.4203,14.0,69.0,0.2649,14.0,163.0
15.0,0.6393,13.0,54.0,0.3875,13.0,71.0,0.3043,13.0,162.0
16.0,0.639,14.0,51.0,0.4034,14.0,63.0,0.3215,14.0,150.0
17.0,0.6044,14.0,48.0,0.3493,14.0,61.0,0.2443,14.0,146.0
18.0,0.5868,14.0,52.0,0.3785,14.0,65.0,0.3035,14.0,156.0
19.0,0.6083,14.0,51.0,0.3835,14.0,68.0,0.3074,14.0,152.0
20.0,0.563,14.0,54.0,0.4269,14.0,68.0,0.3134,14.0,151.0
21.0,0.5898,14.0,53.0,0.4158,14.0,70.0,0.2584,14.0,160.0
22.0,0.6539,14.0,50.0,0.4276,14.0,62.0,0.2759,14.0,148.0
23.0,0.6206,14.0,51.0,0.3866,14.0,67.0,0.3109,14.0,163.0
24.0,0.6085,13.0,50.0,0.3812,13.0,62.0,0.3089,13.0,143.0
25.0,0.6056,14.0,52.0,0.4345,14.0,66.0,0.2743,14.0,156.0
26.0,0.5782,14.0,52.0,0.4329,14.0,66.0,0.2705,14.0,156.0
27.0,0.7635,13.0,51.0,0.4093,13.0,64.0,0.2578,13.0,158.0
28.0,0.5754,14.0,53.0,0.358,14.0,69.0,0.2882,14.0,148.0
29.0,0.6128,14.0,54.0,0.4409,14.0,68.0,0.2698,14.0,153.0
30.0,0.638,13.0,49.0,0.4216,13.0,61.0,0.2704,13.0,148.0
31.0,0.6676,13.0,52.0,0.351,13.0,64.0,0.2772,13.0,148.0
32.0,0.5669,14.0,52.0,0.4362,14.0,66.0,0.2641,14.0,149.0
33.0,0.6233,14.0,52.0,0.4186,14.0,69.0,0.263,14.0,142.0
