iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0949,12.0,30.0,0.0997,12.0,37.0,0.0383,12.0,52.0
2.0,0.0841,13.0,30.0,0.0532,13.0,37.0,0.036,13.0,50.0
3.0,0.0883,12.0,26.0,0.051,12.0,32.0,0.0329,12.0,49.0
4.0,0.0936,13.0,28.0,0.0555,13.0,32.0,0.0372,13.0,50.0
5.0,0.1216,12.0,28.0,0.0503,12.0,31.0,0.0361,12.0,50.0
6.0,0.0814,11.0,27.0,0.049,11.0,31.0,0.0326,11.0,46.0
7.0,0.0807,13.0,27.0,0.0487,13.0,32.0,0.0333,13.0,51.0
8.0,0.0922,12.0,28.0,0.0561,12.0,31.0,0.0372,12.0,48.0
9.0,0.0826,12.0,24.0,0.0931,12.0,30.0,0.0406,12.0,43.0
10.0,0.0822,13.0,29.0,0.0526,13.0,36.0,0.0372,13.0,46.0
11.0,0.0863,13.0,26.0,0.0516,13.0,31.0,0.0338,13.0,45.0
12.0,0.0959,13.0,27.0,0.0556,13.0,32.0,0.0374,13.0,51.0
13.0,0.0803,12.0,29.0,0.0895,12.0,36.0,0.0342,12.0,44.0
14.0,0.0765,12.0,24.0,0.0462,12.0,29.0,0.0395,12.0,41.0
15.0,0.095,12.0,34.0,0.0509,12.0,41.0,0.0389,12.0,51.0
16.0,0.1163,12.0,29.0,0.1019,12.0,34.0,0.0786,12.0,46.0
17.0,0.1617,11.0,25.0,0.0891,11.0,33.0,0.1236,11.0,50.0
18.0,0.148,13.0,24.0,0.0969,13.0,29.0,0.0698,13.0,45.0
19.0,0.089,12.0,27.0,0.0538,12.0,34.0,0.0373,12.0,47.0
20.0,0.087,12.0,26.0,0.0499,12.0,34.0,0.0347,12.0,43.0
21.0,0.0846,12.0,31.0,0.0485,12.0,38.0,0.0706,12.0,52.0
22.0,0.0868,13.0,29.0,0.0552,13.0,37.0,0.0367,13.0,52.0
23.0,0.0845,13.0,31.0,0.0511,13.0,38.0,0.033,13.0,52.0
24.0,0.0828,12.0,28.0,0.0502,12.0,36.0,0.0342,12.0,46.0
25.0,0.0845,12.0,29.0,0.0566,12.0,36.0,0.0817,12.0,48.0
26.0,0.0874,12.0,30.0,0.0524,12.0,35.0,0.034,12.0,49.0
27.0,0.0858,12.0,26.0,0.0503,12.0,32.0,0.0342,12.0,53.0
28.0,0.0834,12.0,29.0,0.0484,12.0,36.0,0.0324,12.0,49.0
29.0,0.0856,12.0,30.0,0.0541,12.0,40.0,0.0778,12.0,52.0
30.0,0.0838,11.0,29.0,0.0519,11.0,36.0,0.034,11.0,55.0
31.0,0.079,11.0,29.0,0.0445,11.0,35.0,0.0284,11.0,49.0
32.0,0.0909,13.0,32.0,0.056,13.0,38.0,0.0365,13.0,57.0
33.0,0.0871,10.0,30.0,0.0521,10.0,34.0,0.0361,10.0,51.0
