iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0596,10.0,23.0,0.0376,10.0,26.0,0.025,10.0,43.0
2.0,0.0688,10.0,22.0,0.0319,10.0,27.0,0.0211,10.0,40.0
3.0,0.0545,9.0,17.0,0.0344,9.0,19.0,0.0205,9.0,36.0
4.0,0.059,10.0,20.0,0.0314,10.0,24.0,0.0207,10.0,40.0
5.0,0.0571,10.0,22.0,0.0339,10.0,28.0,0.0216,10.0,42.0
6.0,0.0523,9.0,19.0,0.0284,9.0,23.0,0.0188,9.0,37.0
7.0,0.0949,10.0,19.0,0.0311,10.0,22.0,0.0194,10.0,35.0
8.0,0.0567,9.0,20.0,0.0316,9.0,25.0,0.0209,9.0,38.0
9.0,0.0525,9.0,18.0,0.032,9.0,20.0,0.0222,9.0,34.0
10.0,0.0581,10.0,19.0,0.031,10.0,26.0,0.0205,10.0,39.0
11.0,0.0562,10.0,19.0,0.0337,10.0,24.0,0.0205,10.0,36.0
12.0,0.0601,10.0,19.0,0.0321,10.0,25.0,0.0207,10.0,35.0
13.0,0.053,9.0,20.0,0.0307,9.0,26.0,0.0205,9.0,38.0
14.0,0.0514,10.0,17.0,0.0282,10.0,19.0,0.0191,10.0,33.0
15.0,0.0541,9.0,23.0,0.0301,9.0,28.0,0.0198,9.0,39.0
16.0,0.0633,9.0,21.0,0.0313,9.0,26.0,0.0199,9.0,42.0
17.0,0.0531,8.0,18.0,0.0291,8.0,22.0,0.0186,8.0,38.0
18.0,0.0925,10.0,17.0,0.029,10.0,21.0,0.0198,10.0,38.0
19.0,0.0564,9.0,19.0,0.0336,9.0,22.0,0.021,9.0,32.0
20.0,0.0549,9.0,18.0,0.0282,9.0,20.0,0.0186,9.0,39.0
21.0,0.0537,9.0,22.0,0.0301,9.0,25.0,0.0194,9.0,41.0
22.0,0.062,10.0,21.0,0.0328,10.0,25.0,0.0207,10.0,39.0
23.0,0.0543,10.0,22.0,0.0308,10.0,26.0,0.0196,10.0,37.0
24.0,0.0499,9.0,19.0,0.0282,9.0,21.0,0.0192,9.0,38.0
25.0,0.0571,9.0,21.0,0.0322,9.0,27.0,0.0224,9.0,42.0
26.0,0.0563,9.0,21.0,0.0305,9.0,25.0,0.0194,9.0,40.0
27.0,0.0513,9.0,19.0,0.0299,9.0,22.0,0.0203,9.0,35.0
28.0,0.0518,9.0,21.0,0.0274,9.0,26.0,0.0174,9.0,36.0
29.0,0.1004,10.0,21.0,0.0345,10.0,25.0,0.0201,10.0,41.0
30.0,0.0596,9.0,21.0,0.032,9.0,26.0,0.02,9.0,42.0
31.0,0.0479,9.0,21.0,0.0273,9.0,25.0,0.019,9.0,37.0
32.0,0.0562,10.0,25.0,0.0309,10.0,28.0,0.0195,10.0,40.0
33.0,0.0543,8.0,21.0,0.0314,8.0,26.0,0.0203,8.0,36.0
