iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.5057,13.0,46.0,0.3899,13.0,58.0,0.2393,13.0,130.0
2.0,0.5073,13.0,45.0,0.321,13.0,59.0,0.266,13.0,138.0
3.0,0.5634,13.0,47.0,0.3543,13.0,57.0,0.2054,13.0,141.0
4.0,0.5359,13.0,48.0,0.3318,13.0,61.0,0.2306,13.0,147.0
5.0,0.4952,13.0,48.0,0.3419,13.0,61.0,0.2783,13.0,137.0
6.0,0.4785,13.0,45.0,0.3628,13.0,61.0,0.2116,13.0,134.0
7.0,0.5562,13.0,46.0,0.3174,13.0,58.0,0.2234,13.0,130.0
8.0,0.5345,13.0,44.0,0.3609,13.0,59.0,0.2216,13.0,127.0
9.0,0.5559,13.0,44.0,0.3303,13.0,56.0,0.2389,13.0,135.0
10.0,0.9237,13.0,46.0,0.5465,13.0,63.0,0.2447,13.0,136.0
11.0,0.5395,13.0,47.0,0.324,13.0,65.0,0.2581,13.0,145.0
12.0,0.4863,13.0,46.0,0.358,13.0,56.0,0.2217,13.0,140.0
13.0,0.5229,12.0,44.0,0.308,12.0,53.0,0.2173,12.0,132.0
14.0,0.5311,13.0,48.0,0.318,13.0,62.0,0.2653,13.0,137.0
15.0,0.535,13.0,48.0,0.3682,13.0,64.0,0.2207,13.0,143.0
16.0,0.5477,13.0,44.0,0.3369,13.0,60.0,0.2805,13.0,138.0
17.0,0.4542,13.0,42.0,0.2965,13.0,54.0,0.2452,13.0,126.0
18.0,0.4871,13.0,46.0,0.3652,13.0,60.0,0.2209,13.0,139.0
19.0,0.5201,13.0,45.0,0.3122,13.0,59.0,0.2579,13.0,134.0
20.0,0.4876,13.0,47.0,0.3631,13.0,60.0,0.2252,13.0,140.0
21.0,0.5241,13.0,47.0,0.3163,13.0,65.0,0.2137,13.0,139.0
22.0,0.5376,13.0,44.0,0.3311,13.0,56.0,0.2746,13.0,132.0
23.0,0.5513,13.0,45.0,0.3247,13.0,56.0,0.2274,13.0,137.0
24.0,0.5399,12.0,44.0,0.3183,12.0,58.0,0.2688,12.0,123.0
25.0,0.5011,13.0,46.0,0.3834,13.0,59.0,0.2344,13.0,132.0
26.0,0.5251,13.0,46.0,0.3234,13.0,60.0,0.2697,13.0,136.0
27.0,0.502,12.0,45.0,0.3584,12.0,61.0,0.2245,12.0,136.0
28.0,0.4973,13.0,46.0,0.3043,13.0,62.0,0.2085,13.0,141.0
29.0,0.6023,13.0,48.0,0.3264,13.0,62.0,0.2695,13.0,134.0
30.0,0.5001,12.0,44.0,0.3691,12.0,52.0,0.2277,12.0,132.0
31.0,0.5072,12.0,46.0,0.3043,12.0,59.0,0.2021,12.0,128.0
32.0,0.5548,13.0,45.0,0.3221,13.0,59.0,0.2667,13.0,133.0
33.0,0.536,13.0,45.0,0.369,13.0,59.0,0.2265,13.0,135.0
