iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.2265,8.0,21.0,0.1786,8.0,27.0,0.096,8.0,65.0
2.0,0.2148,8.0,22.0,0.1332,8.0,27.0,0.094,8.0,63.0
3.0,0.2517,8.0,22.0,0.1252,8.0,27.0,0.0871,8.0,67.0
4.0,0.2161,8.0,24.0,0.1338,8.0,29.0,0.0937,8.0,64.0
5.0,0.2205,8.0,22.0,0.1998,8.0,27.0,0.1001,8.0,66.0
6.0,0.357,8.0,21.0,0.2498,8.0,25.0,0.1804,8.0,65.0
7.0,0.292,8.0,22.0,0.1544,8.0,28.0,0.0987,8.0,63.0
8.0,0.2528,8.0,21.0,0.1291,8.0,27.0,0.0893,8.0,61.0
9.0,0.2168,8.0,21.0,0.1345,8.0,26.0,0.0948,8.0,63.0
10.0,0.2699,8.0,21.0,0.1409,8.0,28.0,0.1003,8.0,68.0
11.0,0.2099,8.0,22.0,0.1259,8.0,27.0,0.087,8.0,73.0
12.0,0.2202,8.0,22.0,0.1723,8.0,25.0,0.0919,8.0,69.0
13.0,0.2089,8.0,22.0,0.1274,8.0,26.0,0.0877,8.0,62.0
14.0,0.2095,8.0,24.0,0.1299,8.0,29.0,0.1338,8.0,73.0
15.0,0.2135,8.0,23.0,0.1348,8.0,29.0,0.0894,8.0,70.0
16.0,0.2173,8.0,22.0,0.1389,8.0,28.0,0.0996,8.0,66.0
17.0,0.2067,8.0,21.0,0.1213,8.0,24.0,0.0853,8.0,62.0
18.0,0.2129,8.0,23.0,0.1286,8.0,29.0,0.0901,8.0,69.0
19.0,0.2562,8.0,21.0,0.1287,8.0,28.0,0.092,8.0,64.0
20.0,0.2129,8.0,22.0,0.1351,8.0,26.0,0.0905,8.0,69.0
21.0,0.2132,8.0,22.0,0.1261,8.0,28.0,0.1339,8.0,66.0
22.0,0.2188,8.0,21.0,0.1343,8.0,24.0,0.0947,8.0,61.0
23.0,0.2236,8.0,20.0,0.1313,8.0,26.0,0.1343,8.0,66.0
24.0,0.215,8.0,20.0,0.1329,8.0,28.0,0.0939,8.0,66.0
25.0,0.2208,8.0,22.0,0.1324,8.0,29.0,0.0942,8.0,71.0
26.0,0.2575,8.0,24.0,0.1321,8.0,28.0,0.0947,8.0,68.0
27.0,0.2107,8.0,21.0,0.1304,8.0,27.0,0.0908,8.0,64.0
28.0,0.2516,8.0,22.0,0.1266,8.0,28.0,0.0859,8.0,64.0
29.0,0.2206,8.0,21.0,0.1337,8.0,24.0,0.091,8.0,73.0
30.0,0.2686,8.0,22.0,0.1344,8.0,26.0,0.0957,8.0,65.0
31.0,0.2092,7.0,21.0,0.123,7.0,24.0,0.0808,7.0,62.0
32.0,0.2066,8.0,20.0,0.1281,8.0,24.0,0.1316,8.0,65.0
33.0,0.2185,8.0,21.0,0.1344,8.0,28.0,0.0911,8.0,64.0
