iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.1225,10.0,27.0,0.0746,10.0,32.0,0.0503,10.0,64.0
2.0,0.1209,10.0,24.0,0.0723,10.0,33.0,0.0499,10.0,68.0
3.0,0.1526,9.0,26.0,0.0658,9.0,34.0,0.0422,9.0,66.0
4.0,0.1336,10.0,27.0,0.0703,10.0,34.0,0.0461,10.0,67.0
5.0,0.1554,10.0,27.0,0.1337,10.0,36.0,0.0876,10.0,63.0
6.0,0.2511,9.0,26.0,0.1273,9.0,35.0,0.0851,9.0,61.0
7.0,0.1887,10.0,24.0,0.1016,10.0,29.0,0.0453,10.0,52.0
8.0,0.1757,9.0,24.0,0.0736,9.0,30.0,0.0448,9.0,60.0
9.0,0.1161,9.0,24.0,0.0687,9.0,34.0,0.0479,9.0,55.0
10.0,0.1242,10.0,25.0,0.0722,10.0,31.0,0.0483,10.0,67.0
11.0,0.1096,10.0,23.0,0.0645,10.0,29.0,0.0442,10.0,59.0
12.0,0.1155,10.0,26.0,0.1092,10.0,31.0,0.0448,10.0,56.0
13.0,0.1137,9.0,27.0,0.0651,9.0,33.0,0.046,9.0,57.0
14.0,0.1064,10.0,24.0,0.0625,10.0,33.0,0.0455,10.0,61.0
15.0,0.1133,9.0,28.0,0.0628,9.0,33.0,0.043,9.0,65.0
16.0,0.1165,9.0,24.0,0.0709,9.0,30.0,0.0527,9.0,63.0
17.0,0.1488,10.0,23.0,0.0677,10.0,27.0,0.0422,10.0,64.0
18.0,0.1103,10.0,26.0,0.065,10.0,30.0,0.0474,10.0,61.0
19.0,0.1124,9.0,24.0,0.0652,9.0,30.0,0.0441,9.0,57.0
20.0,0.1092,9.0,24.0,0.0632,9.0,29.0,0.0436,9.0,59.0
21.0,0.1328,9.0,27.0,0.0671,9.0,31.0,0.0841,9.0,62.0
22.0,0.1157,10.0,25.0,0.0689,10.0,32.0,0.0471,10.0,67.0
23.0,0.1176,10.0,24.0,0.0669,10.0,31.0,0.0452,10.0,61.0
24.0,0.1097,9.0,23.0,0.0621,9.0,27.0,0.0422,9.0,56.0
25.0,0.1168,10.0,24.0,0.0669,10.0,29.0,0.0462,10.0,55.0
26.0,0.1539,10.0,25.0,0.0689,10.0,30.0,0.0438,10.0,68.0
27.0,0.1134,9.0,25.0,0.0656,9.0,34.0,0.0449,9.0,61.0
28.0,0.1039,9.0,27.0,0.058,9.0,33.0,0.0395,9.0,59.0
29.0,0.1169,10.0,26.0,0.0638,10.0,33.0,0.0424,10.0,60.0
30.0,0.1337,9.0,25.0,0.0738,9.0,30.0,0.048,9.0,67.0
31.0,0.1063,9.0,26.0,0.0634,9.0,31.0,0.0397,9.0,62.0
32.0,0.1155,10.0,26.0,0.0663,10.0,33.0,0.0453,10.0,64.0
33.0,0.1163,10.0,25.0,0.0678,10.0,31.0,0.0462,10.0,65.0
