iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.736,10.0,32.0,0.477,10.0,38.0,0.3993,10.0,106.0
2.0,0.7208,10.0,33.0,0.4732,10.0,42.0,0.3974,10.0,103.0
3.0,0.7409,10.0,34.0,0.5289,10.0,43.0,0.3629,10.0,116.0
4.0,0.6846,10.0,35.0,0.5239,10.0,42.0,0.3586,10.0,119.0
5.0,0.7602,10.0,32.0,0.5485,10.0,42.0,0.3767,10.0,104.0
6.0,0.6944,10.0,33.0,0.5313,10.0,44.0,0.3625,10.0,110.0
7.0,0.7361,10.0,32.0,0.5259,10.0,43.0,0.3619,10.0,105.0
8.0,0.6847,10.0,33.0,0.6496,10.0,42.0,0.7217,10.0,106.0
9.0,1.0384,10.0,34.0,0.5407,10.0,41.0,0.3694,10.0,108.0
10.0,0.6899,10.0,33.0,0.5174,10.0,43.0,0.357,10.0,108.0
11.0,0.7195,10.0,34.0,0.5127,10.0,42.0,0.3471,10.0,111.0
12.0,0.6825,10.0,33.0,0.4748,10.0,40.0,0.3988,10.0,104.0
13.0,0.7297,10.0,32.0,0.5221,10.0,42.0,0.359,10.0,110.0
14.0,0.7011,10.0,35.0,0.5253,10.0,41.0,0.361,10.0,119.0
15.0,0.6909,10.0,34.0,0.5293,10.0,41.0,0.352,10.0,115.0
16.0,0.7137,10.0,34.0,0.5451,10.0,46.0,0.3738,10.0,111.0
17.0,0.6895,10.0,32.0,0.5216,10.0,41.0,0.36,10.0,107.0
18.0,0.6766,10.0,33.0,0.5196,10.0,45.0,0.3502,10.0,115.0
19.0,0.6833,10.0,33.0,0.5194,10.0,41.0,0.3556,10.0,108.0
20.0,0.6914,10.0,33.0,0.5202,10.0,39.0,0.3543,10.0,112.0
21.0,0.6969,10.0,32.0,0.5262,10.0,42.0,0.3684,10.0,108.0
22.0,0.7548,10.0,34.0,0.5428,10.0,40.0,0.3821,10.0,107.0
23.0,0.7042,10.0,32.0,0.5309,10.0,39.0,0.3636,10.0,108.0
24.0,0.7079,10.0,32.0,0.5424,10.0,41.0,0.3767,10.0,109.0
25.0,0.7117,10.0,33.0,0.5409,10.0,42.0,0.3701,10.0,110.0
26.0,0.6976,10.0,31.0,0.5269,10.0,38.0,0.4072,10.0,105.0
27.0,0.6942,10.0,32.0,0.523,10.0,41.0,0.4034,10.0,110.0
28.0,0.7008,10.0,34.0,0.4552,10.0,41.0,0.3799,10.0,111.0
29.0,0.7636,10.0,34.0,0.5077,10.0,49.0,0.4236,10.0,114.0
30.0,0.7569,10.0,32.0,0.5093,10.0,40.0,0.4239,10.0,109.0
31.0,0.7147,10.0,32.0,0.4653,10.0,41.0,0.388,10.0,104.0
32.0,0.7243,10.0,33.0,0.4771,10.0,43.0,0.4032,10.0,111.0
33.0,0.7506,10.0,32.0,0.5317,10.0,40.0,0.3648,10.0,109.0
