iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.3371,6.0,15.0,0.2194,6.0,18.0,0.1696,6.0,54.0
2.0,0.3291,6.0,16.0,0.217,6.0,20.0,0.1686,6.0,50.0
3.0,0.3358,6.0,16.0,0.2231,6.0,19.0,0.1742,6.0,52.0
4.0,0.3293,6.0,16.0,0.2233,6.0,19.0,0.1743,6.0,54.0
5.0,0.3838,6.0,15.0,0.2293,6.0,17.0,0.1814,6.0,48.0
6.0,0.3324,6.0,16.0,0.2192,6.0,19.0,0.1703,6.0,51.0
7.0,0.3299,6.0,15.0,0.2208,6.0,18.0,0.1704,6.0,48.0
8.0,0.332,6.0,16.0,0.2226,6.0,18.0,0.1763,6.0,49.0
9.0,0.3416,6.0,16.0,0.228,6.0,19.0,0.1769,6.0,47.0
10.0,0.3342,6.0,15.0,0.2251,6.0,17.0,0.1737,6.0,49.0
11.0,0.3492,6.0,16.0,0.2331,6.0,19.0,0.3056,6.0,51.0
12.0,0.594,6.0,16.0,0.254,6.0,18.0,0.1766,6.0,52.0
13.0,0.3303,6.0,16.0,0.2199,6.0,20.0,0.1704,6.0,54.0
14.0,0.3351,6.0,16.0,0.2258,6.0,17.0,0.1759,6.0,53.0
15.0,0.3731,6.0,16.0,0.2182,6.0,20.0,0.1673,6.0,51.0
16.0,0.3465,6.0,16.0,0.2343,6.0,18.0,0.1816,6.0,55.0
17.0,0.3723,6.0,14.0,0.2187,6.0,16.0,0.1732,6.0,48.0
18.0,0.372,6.0,15.0,0.2219,6.0,19.0,0.1722,6.0,52.0
19.0,0.3746,6.0,16.0,0.224,6.0,19.0,0.1721,6.0,47.0
20.0,0.3769,6.0,16.0,0.2181,6.0,17.0,0.1686,6.0,50.0
21.0,0.3736,6.0,16.0,0.2225,6.0,18.0,0.1713,6.0,51.0
22.0,0.3462,6.0,15.0,0.2329,6.0,17.0,0.1877,6.0,49.0
23.0,0.4135,6.0,15.0,0.2275,6.0,18.0,0.1759,6.0,50.0
24.0,0.3842,6.0,15.0,0.2257,6.0,18.0,0.1764,6.0,50.0
25.0,0.3477,6.0,16.0,0.2302,6.0,18.0,0.1746,6.0,53.0
26.0,0.3317,6.0,15.0,0.218,6.0,18.0,0.1726,6.0,46.0
27.0,0.3319,6.0,15.0,0.2223,6.0,18.0,0.1674,6.0,48.0
28.0,0.3648,6.0,16.0,0.2169,6.0,19.0,0.1676,6.0,52.0
29.0,0.3925,6.0,16.0,0.2311,6.0,17.0,0.1785,6.0,51.0
30.0,0.3466,6.0,15.0,0.2316,6.0,17.0,0.1784,6.0,50.0
31.0,0.365,6.0,15.0,0.2111,6.0,18.0,0.163,6.0,47.0
32.0,0.3314,6.0,15.0,0.2217,6.0,19.0,0.1675,6.0,52.0
33.0,0.3748,6.0,16.0,0.2236,6.0,19.0,0.1726,6.0,49.0
