tower,opt,e_sc_mept,e_t_mept,opt_std,e_sc_mept_std,e_t_mept_std
100.0,6.545454545454546,9.242424242424242,69.57575757575758,0.4979295977319692,0.779677595773855,3.8378521694515304
200.0,6.212121212121212,8.696969696969697,103.0909090909091,0.40881022918884974,0.7581815759513214,5.166111229363899
350.0,5.96969696969697,8.818181818181818,130.0909090909091,0.17141982574219336,0.6721537276611768,5.1425947722658005
