rad,opt,e_sc_mept,e_t_mept,opt_std,e_sc_mept_std,e_t_mept_std
200.0,14.151515151515152,18.727272727272727,78.60606060606061,0.5571144336621284,1.2856486930664501,3.625995319485805
250.0,9.030303030303031,13.484848484848484,73.39393939393939,0.17141982574219333,1.183759089977249,4.498749953914094
300.0,6.545454545454546,9.242424242424242,69.57575757575758,0.4979295977319692,0.779677595773855,3.8378521694515304
