rad,opt,e_sc_mept,e_t_mept,opt_std,e_sc_mept_std,e_t_mept_std
100.0,9.151515151515152,11.787878787878787,46.27272727272727,0.820982859645095,1.1744134772773396,3.5528283847774635
150.0,8.848484848484848,11.363636363636363,52.878787878787875,0.6569540420811758,1.1499191491521379,4.564404941518238
200.0,8.333333333333334,10.969696969696969,60.18181818181818,0.5318160234783105,1.1142288673242566,3.630297971362894
250.0,7.636363636363637,10.090909090909092,67.48484848484848,0.48104569292083466,0.9330184435357971,4.599876231017474
