iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.1525,5.0,26.0,0.1182,5.0,26.0,0.1419,5.0,31.0
2.0,0.151,5.0,26.0,0.1144,5.0,28.0,0.0991,5.0,31.0
3.0,0.1552,5.0,26.0,0.1127,5.0,27.0,0.1374,5.0,31.0
4.0,0.1472,5.0,26.0,0.1131,5.0,27.0,0.0991,5.0,30.0
5.0,0.1522,5.0,26.0,0.1168,5.0,28.0,0.1006,5.0,31.0
6.0,0.1931,5.0,26.0,0.1137,5.0,28.0,0.1022,5.0,31.0
7.0,0.1523,5.0,26.0,0.1136,5.0,28.0,0.0978,5.0,31.0
8.0,0.1983,5.0,26.0,0.1149,5.0,27.0,0.1007,5.0,31.0
9.0,0.156,5.0,26.0,0.1169,5.0,28.0,0.1005,5.0,30.0
10.0,0.1553,5.0,25.0,0.1585,5.0,28.0,0.1016,5.0,30.0
11.0,0.1508,5.0,26.0,0.1145,5.0,27.0,0.1028,5.0,31.0
12.0,0.154,5.0,26.0,0.1563,5.0,28.0,0.1026,5.0,31.0
13.0,0.1481,5.0,26.0,0.1095,5.0,28.0,0.0955,5.0,31.0
14.0,0.1509,5.0,26.0,0.1514,5.0,28.0,0.0955,5.0,31.0
15.0,0.1487,5.0,25.0,0.1112,5.0,27.0,0.0962,5.0,31.0
16.0,0.1511,5.0,26.0,0.1148,5.0,28.0,0.1429,5.0,31.0
17.0,0.1496,5.0,26.0,0.1141,5.0,27.0,0.0994,5.0,31.0
18.0,0.1492,5.0,26.0,0.1133,5.0,28.0,0.0994,5.0,31.0
19.0,0.1675,5.0,26.0,0.1176,5.0,28.0,0.1057,5.0,31.0
20.0,0.2908,5.0,26.0,0.2188,5.0,28.0,0.196,5.0,31.0
21.0,0.3115,5.0,26.0,0.1697,5.0,30.0,0.1126,5.0,31.0
22.0,0.1731,5.0,26.0,0.1561,5.0,28.0,0.1109,5.0,31.0
23.0,0.154,5.0,26.0,0.1507,5.0,26.0,0.0919,5.0,30.0
24.0,0.146,5.0,26.0,0.1127,5.0,27.0,0.0958,5.0,31.0
25.0,0.1525,5.0,26.0,0.1139,5.0,27.0,0.1419,5.0,31.0
26.0,0.1493,5.0,26.0,0.1109,5.0,27.0,0.0975,5.0,31.0
27.0,0.1497,5.0,26.0,0.1143,5.0,26.0,0.1382,5.0,31.0
28.0,0.1508,5.0,26.0,0.1125,5.0,28.0,0.0988,5.0,31.0
29.0,0.1464,5.0,26.0,0.109,5.0,27.0,0.0953,5.0,31.0
30.0,0.1531,5.0,26.0,0.1131,5.0,28.0,0.1012,5.0,31.0
31.0,0.1533,5.0,26.0,0.1109,5.0,27.0,0.0963,5.0,31.0
32.0,0.1971,5.0,26.0,0.1122,5.0,27.0,0.0962,5.0,30.0
33.0,0.1488,5.0,26.0,0.111,5.0,28.0,0.0974,5.0,31.0
