iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.153,5.0,56.0,0.0871,5.0,65.0,0.0463,5.0,95.0
2.0,0.1903,5.0,53.0,0.0847,5.0,59.0,0.0455,5.0,97.0
3.0,0.1514,5.0,58.0,0.0895,5.0,67.0,0.0454,5.0,96.0
4.0,0.1513,5.0,60.0,0.0877,5.0,65.0,0.0449,5.0,98.0
5.0,0.1912,5.0,54.0,0.089,5.0,61.0,0.046,5.0,101.0
6.0,0.1526,5.0,61.0,0.0899,5.0,68.0,0.0462,5.0,98.0
7.0,0.1502,5.0,57.0,0.0879,5.0,62.0,0.086,5.0,97.0
8.0,0.1526,5.0,60.0,0.0864,5.0,66.0,0.0447,5.0,99.0
9.0,0.1489,5.0,57.0,0.0899,5.0,64.0,0.0487,5.0,97.0
10.0,0.1976,5.0,56.0,0.0872,5.0,60.0,0.0456,5.0,97.0
11.0,0.1511,5.0,59.0,0.0868,5.0,65.0,0.0478,5.0,99.0
12.0,0.1525,5.0,56.0,0.0902,5.0,63.0,0.0454,5.0,98.0
13.0,0.1531,5.0,59.0,0.0879,5.0,66.0,0.049,5.0,95.0
14.0,0.1532,5.0,61.0,0.0858,5.0,66.0,0.0461,5.0,99.0
15.0,0.1563,5.0,62.0,0.0903,5.0,67.0,0.0447,5.0,97.0
16.0,0.1925,5.0,57.0,0.0866,5.0,62.0,0.045,5.0,96.0
17.0,0.1534,5.0,54.0,0.0863,5.0,62.0,0.0472,5.0,94.0
18.0,0.1525,5.0,62.0,0.0862,5.0,68.0,0.045,5.0,99.0
19.0,0.1519,5.0,61.0,0.0848,5.0,66.0,0.045,5.0,95.0
20.0,0.151,5.0,61.0,0.0849,5.0,66.0,0.0451,5.0,93.0
21.0,0.1499,5.0,58.0,0.1268,5.0,68.0,0.0444,5.0,99.0
22.0,0.1508,5.0,59.0,0.0854,5.0,66.0,0.046,5.0,98.0
23.0,0.1513,5.0,57.0,0.0855,5.0,63.0,0.0449,5.0,99.0
24.0,0.1495,5.0,55.0,0.0868,5.0,65.0,0.0456,5.0,98.0
25.0,0.1494,5.0,59.0,0.0846,5.0,64.0,0.0451,5.0,96.0
26.0,0.1516,5.0,52.0,0.0856,5.0,62.0,0.0449,5.0,93.0
27.0,0.1503,5.0,56.0,0.0844,5.0,59.0,0.0455,5.0,99.0
28.0,0.1486,5.0,60.0,0.0855,5.0,64.0,0.0455,5.0,100.0
29.0,0.1502,5.0,60.0,0.0844,5.0,63.0,0.0452,5.0,99.0
30.0,0.1515,5.0,61.0,0.085,5.0,63.0,0.0452,5.0,100.0
31.0,0.1535,5.0,52.0,0.0867,5.0,63.0,0.0471,5.0,97.0
32.0,0.1486,5.0,57.0,0.0841,5.0,61.0,0.0857,5.0,98.0
33.0,0.1526,5.0,60.0,0.0867,5.0,65.0,0.0463,5.0,98.0
