iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0604,5.0,47.0,0.0329,5.0,54.0,0.016,5.0,73.0
2.0,0.0587,5.0,44.0,0.0311,5.0,51.0,0.0165,5.0,72.0
3.0,0.0596,5.0,45.0,0.0316,5.0,55.0,0.0167,5.0,80.0
4.0,0.0608,5.0,46.0,0.031,5.0,54.0,0.0159,5.0,74.0
5.0,0.1064,5.0,48.0,0.0322,5.0,53.0,0.0153,5.0,78.0
6.0,0.0596,5.0,46.0,0.0317,5.0,58.0,0.0159,5.0,73.0
7.0,0.0582,5.0,45.0,0.0296,5.0,50.0,0.0155,5.0,73.0
8.0,0.0619,5.0,45.0,0.0315,5.0,52.0,0.0155,5.0,73.0
9.0,0.0595,5.0,45.0,0.0307,5.0,53.0,0.0155,5.0,78.0
10.0,0.0583,5.0,47.0,0.0306,5.0,54.0,0.0159,5.0,74.0
11.0,0.0574,5.0,40.0,0.0289,5.0,42.0,0.0161,5.0,68.0
12.0,0.0572,5.0,46.0,0.0302,5.0,53.0,0.0154,5.0,78.0
13.0,0.0571,5.0,51.0,0.0301,5.0,54.0,0.0162,5.0,72.0
14.0,0.0577,5.0,48.0,0.0303,5.0,52.0,0.0156,5.0,73.0
15.0,0.1009,5.0,44.0,0.0298,5.0,48.0,0.0158,5.0,69.0
16.0,0.0587,5.0,49.0,0.031,5.0,53.0,0.0155,5.0,77.0
17.0,0.0671,5.0,44.0,0.0334,5.0,46.0,0.0163,5.0,72.0
18.0,0.0786,5.0,45.0,0.0377,5.0,49.0,0.0184,5.0,75.0
19.0,0.058,5.0,45.0,0.0304,5.0,51.0,0.0155,5.0,72.0
20.0,0.0592,5.0,49.0,0.0307,5.0,54.0,0.0151,5.0,79.0
21.0,0.0592,5.0,48.0,0.0309,5.0,51.0,0.0155,5.0,76.0
22.0,0.0593,5.0,46.0,0.0305,5.0,53.0,0.0154,5.0,71.0
23.0,0.0603,5.0,47.0,0.031,5.0,53.0,0.0156,5.0,80.0
24.0,0.0569,5.0,49.0,0.0311,5.0,56.0,0.0159,5.0,79.0
25.0,0.0581,5.0,48.0,0.0305,5.0,53.0,0.0552,5.0,72.0
26.0,0.0601,5.0,44.0,0.0317,5.0,50.0,0.0158,5.0,72.0
27.0,0.058,5.0,45.0,0.0309,5.0,48.0,0.0158,5.0,73.0
28.0,0.0586,5.0,45.0,0.0303,5.0,53.0,0.0154,5.0,76.0
29.0,0.0581,5.0,47.0,0.0303,5.0,51.0,0.0155,5.0,74.0
30.0,0.0594,5.0,49.0,0.0311,5.0,50.0,0.0156,5.0,80.0
31.0,0.0587,5.0,44.0,0.0321,5.0,50.0,0.0167,5.0,72.0
32.0,0.0573,5.0,45.0,0.03,5.0,51.0,0.0156,5.0,71.0
33.0,0.0586,5.0,45.0,0.0314,5.0,50.0,0.016,5.0,74.0
