iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
1.0,0.0686,5.0,26.0,0.0453,5.0,27.0,0.0368,5.0,30.0
2.0,0.0591,5.0,25.0,0.0385,5.0,28.0,0.033,5.0,30.0
3.0,0.0655,5.0,26.0,0.0458,5.0,28.0,0.0345,5.0,30.0
4.0,0.0573,5.0,26.0,0.037,5.0,27.0,0.0307,5.0,29.0
5.0,0.0657,5.0,26.0,0.0477,5.0,29.0,0.0339,5.0,30.0
6.0,0.0602,5.0,26.0,0.0382,5.0,27.0,0.0324,5.0,30.0
7.0,0.0646,5.0,25.0,0.0478,5.0,27.0,0.0337,5.0,29.0
8.0,0.0631,5.0,25.0,0.0405,5.0,29.0,0.0349,5.0,31.0
9.0,0.1051,5.0,26.0,0.0391,5.0,28.0,0.0334,5.0,30.0
10.0,0.0592,5.0,24.0,0.0388,5.0,25.0,0.0334,5.0,30.0
11.0,0.0603,5.0,26.0,0.0414,5.0,29.0,0.0324,5.0,31.0
12.0,0.0587,5.0,26.0,0.0396,5.0,27.0,0.0337,5.0,28.0
13.0,0.0608,5.0,26.0,0.042,5.0,27.0,0.0321,5.0,31.0
14.0,0.0578,5.0,26.0,0.0363,5.0,29.0,0.0316,5.0,30.0
15.0,0.0608,5.0,25.0,0.0413,5.0,27.0,0.0319,5.0,30.0
16.0,0.0603,5.0,26.0,0.0399,5.0,27.0,0.0342,5.0,31.0
17.0,0.0609,5.0,25.0,0.0417,5.0,26.0,0.0317,5.0,30.0
18.0,0.059,5.0,25.0,0.0389,5.0,27.0,0.0337,5.0,30.0
19.0,0.0625,5.0,26.0,0.0444,5.0,29.0,0.0338,5.0,30.0
20.0,0.0594,5.0,25.0,0.0377,5.0,26.0,0.032,5.0,30.0
21.0,0.1059,5.0,26.0,0.0404,5.0,28.0,0.0328,5.0,31.0
22.0,0.0582,5.0,25.0,0.0374,5.0,26.0,0.0327,5.0,30.0
23.0,0.0584,5.0,26.0,0.0412,5.0,26.0,0.0318,5.0,30.0
24.0,0.061,5.0,26.0,0.0393,5.0,26.0,0.0336,5.0,31.0
25.0,0.061,5.0,25.0,0.0427,5.0,26.0,0.0334,5.0,30.0
26.0,0.0604,5.0,25.0,0.0387,5.0,26.0,0.033,5.0,28.0
27.0,0.0598,5.0,25.0,0.0414,5.0,26.0,0.0326,5.0,31.0
28.0,0.0604,5.0,26.0,0.0385,5.0,28.0,0.0329,5.0,30.0
29.0,0.0589,5.0,26.0,0.0403,5.0,27.0,0.0316,5.0,31.0
30.0,0.0592,5.0,25.0,0.0394,5.0,27.0,0.0344,5.0,30.0
31.0,0.0607,5.0,26.0,0.0422,5.0,28.0,0.0325,5.0,30.0
32.0,0.0601,5.0,26.0,0.0381,5.0,28.0,0.0324,5.0,30.0
33.0,0.1023,5.0,25.0,0.0374,5.0,26.0,0.032,5.0,27.0
